Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2023-03-01 00:45:58.389	111111111101001001000000000	13	  2761.1	1	  20.8	  141.9	HF_1	1	NaN	835
2023-03-01 03:13:14.028	111111111110000110000000000	13	   468.0	8	  12.1	   38.3	HF_2	2	2045	800
2023-03-01 05:16:52.313	111111111111111111111111000	24	595632.6	7	1959.5	10355.3	HF_7	7	1645	3995
2023-03-01 06:15:37.140	111111111111111111101111000	23	  1163.6	1	  50.3	  158.5	HF_8	8	1295	NaN
2023-03-01 12:03:46.536	001001111111111111000000000	14	   629.1	6	  11.7	   35.9	HF_6	6	1400	NaN
2023-03-01 16:02:35.379	101111111111111111001110000	20	  9871.5	1	  77.8	  543.7	HF_1	1	NaN	1415
2023-03-02 05:32:12.451	000001001111111110100000000	11	   665.6	5	  13.3	   53.1	HF_4	4	1000	1230
2023-03-02 06:19:26.119	001001011111111111111111000	19	  4641.8	7	  45.5	  209.2	HF_8	8	1575	NaN
2023-03-02 12:01:38.973	110111110110100010000000000	11	   459.8	7	  15.7	   51.3	HF_2	2	380	560
2023-03-02 12:18:29.628	111111111111100110000000000	15	   522.7	8	  17.5	   56.2	HF_2	2	350	730
2023-03-02 13:51:02.501	001001001101111111000000000	11	  5302.1	6	  58.1	  815.2	HF_6	6	1205	510
2023-03-02 18:37:26.006	111101111101000000100000000	11	   727.2	1	   9.0	   35.9	HF_1	1	NaN	1040
2023-03-02 20:37:38.881	001001001111111111101111000	17	  4348.8	7	  48.7	  201.6	HF_8	8	1815	NaN
2023-03-03 02:47:05.091	000001011111001110000000000	9	  2005.0	5	  15.2	   98.0	HF_4	4	995	2095
2023-03-03 10:35:59.064	000001001111111111000000000	11	   836.3	5	  20.5	  132.7	HF_4	4	890	855
2023-03-03 14:31:24.823	111111111111001001000000000	14	  1972.7	1	  21.2	  118.3	HF_1	1	NaN	1425
2023-03-03 20:21:32.754	100010110110110100000010000	10	   634.8	7	   8.3	   17.8	Inspect	3	NaN	-335
2023-03-03 20:46:57.607	100000000110101101010000000	8	  1843.0	1	  11.5	   33.3	Tremor-like	NaN	NaN	NaN
2023-03-03 21:47:08.871	001001001101111110000000000	10	  2657.1	5	  19.4	  166.1	HF_5	5	240	335
2023-03-04 14:16:18.639	000001011111111111000000000	12	   907.9	6	  17.7	  136.3	HF_6	6	1780	NaN
2023-03-04 17:02:20.948	001001001111001111000000000	10	  1431.7	5	  15.7	  145.9	HF_5	NaN	NaN	NaN
2023-03-04 17:22:38.622	001000011111111000100000000	10	  1496.3	4	  17.9	  161.3	HF_4	4	1620	1665
2023-03-05 00:02:30.379	000000010111111110000000000	9	  1985.4	5	  16.1	   96.3	HF_5	5	1380	935
2023-03-05 00:11:30.718	000000110111111111101111000	16	  6297.4	4	  74.4	  445.2	HF_4	4	1715	1525
2023-03-05 01:59:26.375	100111110110110110000110000	14	   624.4	1	   9.0	   17.9	HF_5	5	515	560
2023-03-05 03:07:27.727	110110110110100100000000000	10	   507.7	8	  13.8	   31.6	Inspect	NaN	NaN	NaN
2023-03-05 05:46:44.307	111111111111110110110110000	20	  2019.1	1	  36.6	  105.0	Inspect	NaN	NaN	NaN
2023-03-05 05:55:48.429	111111111111111111000000000	18	  1567.6	1	  25.6	  117.3	HF_1	1	NaN	805
2023-03-05 19:01:19.962	111111111111111111100000000	19	  1408.5	1	  23.0	  158.3	HF_6	6	1925	NaN
2023-03-06 01:58:51.166	000001000101111111101110000	13	  7513.7	7	  35.6	  425.9	HF_7	7	1115	855
2023-03-06 04:32:48.409	111111111111111110000000000	17	   790.0	1	  16.0	   56.7	HF_1	1	NaN	1105
2023-03-06 06:29:02.602	001001011111111111000000000	13	  2038.3	5	  21.6	  218.7	HF_5	5	1650	1420
2023-03-06 11:52:34.421	001000111111111111111111000	19	  7847.4	8	  81.7	  716.2	HF_8	8	1730	NaN
2023-03-06 13:25:16.694	011101111111111111101000000	18	  2165.4	6	  27.3	  197.8	HF_6	6	1310	1330
2023-03-06 13:31:11.773	000001110111110110000010000	11	   432.0	8	  12.0	   45.0	HF_3	3	655	1025
2023-03-06 18:07:19.899	001001011111111000000000000	10	  6810.5	4	  53.2	  745.6	HF_4	4	765	595
2023-03-07 01:12:15.168	001001111110100110000000000	10	   503.3	8	  10.7	   59.8	HF_3	3	NaN	-5240
2023-03-07 10:08:35.845	001001011101111111000000000	12	   582.9	6	  10.8	   66.2	HF_6	6	1205	500
2023-03-07 12:03:21.068	001001111111111111000000000	14	  2368.0	5	  24.9	  240.5	HF_5	5	1575	905
2023-03-08 00:15:47.099	111111111111111111101101000	22	111173.7	5	 716.4	 7349.0	HF_5	5	1420	1370
2023-03-08 00:25:56.364	111111111111110010000010000	16	   886.8	6	  24.7	  104.4	HF_5	5	960	1120
2023-03-08 00:36:20.671	001001111111111111100000000	15	   882.7	6	  17.3	  123.1	HF_6	6	1780	1090
2023-03-08 10:39:52.957	111111111110100110000000000	14	   499.2	6	  17.2	   77.8	Inspect	NaN	NaN	NaN
2023-03-08 12:13:38.272	001001111111111001000000000	12	   811.8	5	  14.2	   58.8	HF_5	5	1775	1295
2023-03-08 20:14:11.778	001111110110110110000010000	13	   942.4	6	  18.1	   50.7	HF_5	5	630	445
2023-03-09 08:07:24.073	001001011111100000000000000	8	   563.6	4	  11.1	   89.1	HF_4	4	1395	1025
2023-03-09 09:47:43.532	001111111111111110100010000	17	  1067.7	6	  24.1	  110.5	HF_6	NaN	NaN	NaN
2023-03-09 11:54:48.129	111001111110110010000000000	12	   600.2	6	  15.5	   67.6	HF_2	2	535	595
2023-03-09 19:06:25.541	001001111111111111000000000	14	  1542.8	5	  18.8	  104.0	HF_5	5	1515	1280
2023-03-09 19:26:27.073	000001000101111111100010000	11	  5347.4	6	  24.9	  253.2	HF_6	6	1410	1635
2023-03-10 05:47:53.919	111111111111111111100110000	21	   905.9	6	  30.3	   78.6	Inspect	NaN	NaN	NaN
2023-03-10 07:28:23.786	001001111111111111000000000	14	  4699.6	5	  30.5	  265.4	HF_5	5	1050	560
2023-03-10 15:24:13.755	000001001111111111000000000	11	  1388.6	5	  16.8	  162.0	HF_5	5	1860	1280
2023-03-10 16:23:39.138	111101111111111111101111000	22	 18125.2	6	 109.6	 1044.1	HF_6	6	1705	2275
2023-03-10 19:28:47.569	001001001101111111000000000	11	  6816.8	6	  33.7	  417.7	HF_6	6	1345	760
2023-03-10 20:33:43.768	001001011111111111000000000	13	   618.7	6	  11.5	   43.2	HF_6	6	1075	910
2023-03-10 20:39:59.962	000110110110110110100110000	13	   515.8	8	   9.0	   25.8	HF_2	2	NaN	1090
2023-03-10 22:20:51.570	110111110110110110000010000	14	   523.9	6	   9.8	   31.5	HF_6	NaN	NaN	NaN
2023-03-11 09:54:18.010	001001111111111111000000000	14	   909.5	6	  13.5	   46.2	HF_6	6	1410	710
2023-03-11 09:58:52.814	111001111111111111100000000	17	   957.7	6	  16.0	   57.4	HF_6	6	1600	1110
2023-03-11 12:32:41.754	111111111110100110000000000	14	   509.2	6	  10.4	   25.7	Inspect	NaN	NaN	NaN
2023-03-11 12:45:54.848	001111111111111111100110000	19	   903.9	5	  24.5	   55.9	HF_8	8	1400	NaN
2023-03-11 15:09:18.141	000001000101111111101111000	14	  1446.0	8	  14.0	  106.4	HF_8	8	1285	NaN
2023-03-11 17:22:28.387	000001001101111010000000000	8	   686.9	5	   8.2	   34.6	HF_5	5	1515	1460
2023-03-11 18:55:55.056	101011111111100110000010000	14	   427.7	8	   8.5	   16.4	Inspect	NaN	NaN	NaN
2023-03-11 19:26:51.348	001111111111111111101000000	18	 13316.0	2	 172.2	 1902.6	HF_2	2	2665	1545
2023-03-11 20:47:39.444	011001111111111111001010000	17	  3334.0	5	  40.0	  169.9	HF_4	4	1425	1455
2023-03-12 04:04:57.184	111111111111111111101111000	23	 16153.5	1	 143.6	  860.8	HF_1	1	NaN	1400
2023-03-12 10:16:17.862	001001011111111111001000000	14	  3758.5	5	  58.5	  312.3	HF_4	4	1230	1205
2023-03-12 14:02:31.125	110001010101000000000111000	9	   989.8	8	  12.9	   73.4	HF_8	8	1470	NaN
2023-03-12 19:39:19.197	101111111110100110000000000	13	   441.0	8	   6.5	   11.0	HF_2	2	260	560
2023-03-12 23:27:16.693	001001011111111111101000000	15	  1426.5	6	  20.5	   87.2	HF_6	6	1365	965
