Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2023-12-01 01:35:20.928	000001000101011110111111000	13	  2026.6	7	  15.5	  111.1	HF_7	7	NaN	-2045
2023-12-01 01:56:01.298	110111110110110110000000000	13	   425.9	8	  10.7	   49.1	Inspect	NaN	NaN	NaN
2023-12-01 04:51:53.564	110111110110110110000000000	13	   494.0	8	  10.7	   43.4	Inspect	NaN	NaN	NaN
2023-12-01 06:00:07.356	110111111110110110000000000	14	   414.3	8	  10.1	   37.9	Inspect	NaN	NaN	NaN
2023-12-01 06:43:17.332	110111110110110110000000000	13	   381.7	8	   8.0	   28.6	Inspect	NaN	NaN	NaN
2023-12-01 07:02:23.839	000001001111111111000000000	11	  1702.6	4	  25.4	  156.4	HF_4	4	1815	1290
2023-12-01 11:17:40.492	001001001111111111111000000	15	  3936.1	5	  74.8	  522.1	HF_6	6	2205	1345
2023-12-01 14:26:29.571	110110110000000100000000111	10	   403.2	8	   4.8	    8.6	Inspect	NaN	NaN	NaN
2023-12-02 00:05:53.937	010111110110100100000000111	13	   434.4	8	   9.2	   26.9	Inspect	NaN	NaN	NaN
2023-12-02 01:41:02.334	110111110110010100000000111	14	   422.9	8	   7.2	   21.5	Inspect	NaN	NaN	NaN
2023-12-02 09:03:47.249	110100100100100000110000000	8	   584.6	7	   7.1	   30.6	Inspect	NaN	NaN	NaN
2023-12-02 09:07:10.661	010110110110110010000000111	13	   432.9	1	  11.3	   30.0	Inspect	NaN	NaN	NaN
2023-12-02 14:43:54.304	001001111111111111111111000	20	  1700.5	8	  24.4	  167.6	HF_8	8	1300	NaN
2023-12-02 14:58:40.938	111111111001000100000000000	11	   440.0	1	  11.5	   47.9	HF_1	1	NaN	1460
2023-12-02 17:01:39.029	000110110010110110000000000	9	   386.4	8	   9.9	   27.6	Inspect	NaN	NaN	NaN
2023-12-02 23:18:58.621	110110110110110110000000111	15	   492.9	8	  11.0	   41.9	Inspect	NaN	NaN	NaN
2023-12-03 02:33:09.628	001101111111111111111111000	21	  2437.5	8	  29.5	  216.0	HF_8	8	1215	NaN
2023-12-03 03:07:18.584	111111111010010000000000000	11	   484.9	8	  10.0	   44.5	HF_1	1	NaN	1535
2023-12-03 07:47:41.022	110111110110110110000000011	15	   443.5	8	  11.3	   47.8	Inspect	NaN	NaN	NaN
2023-12-03 08:54:03.308	001101111101001000000000000	9	  1540.0	1	  14.1	   71.2	HF_1	1	NaN	1370
2023-12-03 10:00:36.086	001001111111111011111111000	19	  2094.0	8	  21.5	  156.6	HF_8	8	1150	NaN
2023-12-03 10:29:50.854	011111111110110110000010000	15	   412.8	8	  13.4	   30.6	HF_2	2	2045	1280
2023-12-03 14:50:16.257	000111110110110110000000000	11	   372.4	8	  10.8	   46.2	Inspect	NaN	NaN	NaN
2023-12-03 15:33:48.826	110111110010110110000000000	12	   413.4	8	   9.5	   27.1	Inspect	NaN	NaN	NaN
2023-12-03 17:03:10.192	000111110110110110000010000	12	   399.1	8	  11.3	   47.4	Inspect	NaN	NaN	NaN
2023-12-03 21:10:22.552	111111111111111111111000000	21	132482.0	1	 937.5	10225.9	Inspect	NaN	NaN	NaN
2023-12-03 21:29:09.378	000001000001111111111111000	14	  1924.1	7	  16.4	  104.5	HF_7	7	1185	1065
2023-12-03 23:32:07.894	111111111111111111110110000	22	  1108.8	6	  33.7	  201.0	Inspect	NaN	NaN	NaN
2023-12-03 23:35:10.670	110011110110100100000000011	12	   408.5	8	  11.8	   59.4	Inspect	NaN	NaN	NaN
2023-12-04 00:43:36.423	000001000001001001110110000	8	  1939.1	7	  11.9	  100.3	HF_7	7	1475	1065
2023-12-04 01:38:19.806	111111111111110110010000000	17	   473.3	1	  14.2	   38.2	Inspect	NaN	NaN	NaN
2023-12-04 04:12:53.578	000001001111111110000000000	10	   689.6	5	  11.6	   54.7	HF_5	5	1730	1000
2023-12-04 06:01:42.060	110111110110010100000000000	11	   379.7	8	   7.2	   27.3	Inspect	NaN	NaN	NaN
2023-12-04 08:00:02.593	011001111111111011111111000	20	  2744.8	8	  28.2	  229.7	HF_8	6	890	4570
2023-12-04 16:29:47.408	110001001111001001000000000	9	  1001.8	5	  17.6	  121.6	HF_5	5	1325	1165
2023-12-05 01:05:42.651	111111111111111111101000000	20	  8474.0	1	 137.2	  740.3	HF_1	1	NaN	1535
2023-12-05 02:04:45.609	110111110110110010000000000	12	   386.0	8	  10.3	   56.1	Inspect	NaN	NaN	NaN
2023-12-05 03:32:04.277	110110110110100100000000011	12	   430.3	8	  12.0	   57.3	Inspect	NaN	NaN	NaN
2023-12-05 05:28:35.206	001001011111111111111000000	16	  1461.5	6	  21.5	  101.1	HF_6	6	1510	1140
2023-12-05 05:37:26.722	001001001111110000000000000	8	   428.9	8	   8.6	   57.4	HF_4	4	1830	1315
2023-12-05 06:37:26.421	110110010010110110000000000	10	   479.7	8	   6.3	   14.5	Inspect	NaN	NaN	NaN
2023-12-05 08:18:23.224	001001111111110110000010000	13	   826.8	4	  16.2	   73.1	HF_4	4	1180	1135
2023-12-05 10:45:39.707	111001111111111011000000000	15	  2004.1	1	  26.3	  108.3	HF_1	1	NaN	1350
2023-12-05 10:45:45.208	111001111111111011000000000	15	   429.2	8	  13.7	   20.5	HF_2	2	1390	1530
2023-12-05 12:34:06.182	110110110110110110000000001	13	   437.3	8	  11.4	   56.8	Inspect	NaN	NaN	NaN
2023-12-05 13:24:57.100	111111111111011001000000000	15	  2712.6	1	  30.7	  166.4	HF_1	1	NaN	1555
2023-12-05 14:16:47.775	000110110111011011000000000	11	  1521.4	2	  34.0	  287.1	HF_2	2	1920	1330
2023-12-05 15:04:10.590	111111111111111111000000000	18	  6346.8	1	  54.6	  356.4	HF_1	1	NaN	1400
2023-12-05 16:04:07.755	001101111111111111101000000	17	  2806.8	5	  44.8	  364.6	HF_5	5	1565	1500
2023-12-05 16:09:39.855	001001111111111011111111000	19	  1622.3	8	  17.3	  138.6	HF_8	8	925	NaN
2023-12-05 17:16:46.821	001111111111111011000000000	15	  1457.9	3	  29.8	  178.9	HF_3	3	1740	1630
2023-12-05 20:39:01.557	000001010001010010000111000	8	   833.5	8	   9.0	   60.5	HF_8	8	NaN	NaN
2023-12-05 21:18:30.726	110110110010110110000000000	11	   405.2	8	  10.8	   31.6	Inspect	NaN	NaN	NaN
2023-12-05 21:22:11.919	000001011101000010100111000	10	   688.9	8	   9.8	   65.2	HF_8	8	815	NaN
2023-12-05 22:32:06.505	110111110110110110000000000	13	   371.1	8	  11.1	   54.6	Inspect	NaN	NaN	NaN
2023-12-06 00:00:23.284	111101111101001010000000000	12	   960.5	2	  24.2	  139.1	HF_2	2	1640	1500
2023-12-06 00:07:20.872	110100000000110110000000111	10	   409.6	8	   6.2	   20.2	Inspect	NaN	NaN	NaN
2023-12-06 01:49:02.542	111111111111001111000000000	16	  1067.5	2	  25.9	  118.2	HF_2	2	1330	1230
2023-12-06 04:39:13.158	110111110110110110000000000	13	   539.5	8	   9.5	   34.8	Inspect	NaN	NaN	NaN
2023-12-06 07:39:22.845	110111110110110110000000000	13	   429.6	8	  10.0	   34.5	Inspect	NaN	NaN	NaN
2023-12-06 10:25:55.841	110010010110100100000000010	9	   444.2	8	  10.2	   35.5	Inspect	NaN	NaN	NaN
2023-12-06 10:51:11.012	011111111101001000000110000	13	  1146.0	2	  21.6	   90.4	HF_2	2	1455	1510
2023-12-06 13:17:06.068	000000010110110110010110000	10	   542.8	5	  17.3	   63.0	HF_8	NaN	NaN	NaN
2023-12-06 14:15:41.815	111111111111110110110010000	19	   452.9	5	  22.9	   77.9	Inspect	NaN	NaN	NaN
2023-12-06 17:10:54.762	111111111001001000000000000	11	   602.8	2	  16.9	  105.6	HF_2	2	985	660
2023-12-06 17:49:55.423	001001111111111111011000000	16	  5415.0	5	 114.5	  677.3	HF_4	4	1485	1540
2023-12-06 18:47:47.975	000011111111111111110110000	18	   877.4	7	  23.4	  102.1	HF_7	7	2790	6660
2023-12-07 00:17:27.017	110110010010010000000000110	9	   488.7	8	   6.0	    9.8	Inspect	NaN	NaN	NaN
2023-12-07 03:20:21.609	111111111111111110100110000	20	   691.7	5	  27.2	  100.3	Inspect	NaN	NaN	NaN
2023-12-07 03:26:35.702	001001111111111111001000000	15	  2036.1	5	  36.4	  266.2	HF_5	5	1135	815
2023-12-07 03:42:16.013	000001001111111110000000000	10	   448.4	5	  11.1	   39.8	HF_4	4	1615	1705
2023-12-07 05:01:31.167	000001001111111110000000000	10	   477.1	8	   8.8	   34.5	HF_5	5	1515	1500
2023-12-07 05:28:13.395	000001001111001111000000000	9	  1075.2	5	  22.9	  141.7	HF_5	5	1610	1595
2023-12-07 05:35:38.830	001001111111111111111111000	20	 35965.9	7	 219.5	 1638.0	HF_8	8	2075	NaN
2023-12-07 06:01:43.582	000001001111111110000000000	10	  1262.0	5	  25.0	  156.5	HF_4	4	1050	1535
2023-12-07 08:33:04.866	000001001111111110000000000	10	   463.3	8	  10.2	   38.0	HF_5	5	1440	1375
2023-12-07 08:43:54.345	111111111111111111110110000	22	   638.5	8	  31.5	   79.5	Inspect	NaN	NaN	NaN
2023-12-07 09:08:25.951	110111110110110100000000001	13	   409.0	8	  11.0	   45.9	Inspect	NaN	NaN	NaN
2023-12-07 12:32:11.827	110000000000001000010010111	8	  2732.9	1	   5.7	    9.6	Inspect	NaN	NaN	NaN
2023-12-07 12:35:34.984	001111111010110010000000010	12	   623.2	6	  10.4	   20.5	Inspect	NaN	NaN	NaN
2023-12-07 13:11:38.409	111111111111111001000000000	16	  2963.6	1	  27.0	  146.5	HF_1	1	NaN	1255
2023-12-07 14:24:04.617	000110110100110110000000000	9	   418.8	8	   7.2	   20.2	Inspect	NaN	NaN	NaN
2023-12-07 15:20:19.665	110010110110100100000000010	10	   367.5	8	   9.3	   24.1	Inspect	NaN	NaN	NaN
2023-12-07 17:04:20.513	110111110110110110000000000	13	   379.1	8	  10.5	   29.3	Inspect	NaN	NaN	NaN
2023-12-07 19:19:16.200	111111111101000010000000000	12	  1197.5	2	  27.5	  175.4	HF_2	2	1290	1145
2023-12-08 02:21:08.140	001001011111111100000000000	11	  1917.7	4	  24.2	  250.2	HF_4	4	1390	1515
2023-12-08 06:13:32.085	110110110110110100000000001	12	   427.2	8	  10.4	   45.6	Inspect	NaN	NaN	NaN
2023-12-08 07:32:20.672	110110111010110110000000000	12	   488.0	1	   8.7	   23.3	HF_1	NaN	NaN	NaN
2023-12-08 09:35:08.675	001101111110110100000000000	11	   448.9	8	   6.8	   12.8	Inspect	NaN	NaN	NaN
2023-12-08 10:39:51.530	110010000000100100000000111	8	   372.1	8	  13.6	   59.6	HF_6	6	1085	1535
2023-12-08 12:05:06.919	000111110010100010000000100	9	   537.0	6	   9.5	   18.5	Inspect	NaN	NaN	NaN
2023-12-08 12:57:47.923	110111110110110110000010000	14	   473.3	8	   9.4	   40.9	Inspect	NaN	NaN	NaN
2023-12-08 12:58:05.233	110000110110100000000010000	8	   480.2	8	   5.4	    9.0	Inspect	NaN	NaN	NaN
2023-12-08 13:07:20.707	000001011111111111000000000	12	  6436.4	6	  54.9	  574.5	HF_6	6	1700	1775
2023-12-08 14:15:25.967	110010110110100100000000000	9	   387.3	8	   8.9	   22.7	Inspect	NaN	NaN	NaN
2023-12-08 14:25:18.813	010101110110111110110110000	16	   621.2	6	  10.6	   49.6	HF_5	5	1050	1705
2023-12-08 15:23:35.886	110111110110110110000000001	14	   563.9	6	  12.9	   49.8	Inspect	NaN	NaN	NaN
2023-12-08 17:24:35.000	110111111110110110000010111	18	   507.1	8	   3.6	    4.2	Inspect	NaN	NaN	NaN
2023-12-08 18:18:59.429	111111111101001000000000000	12	   814.7	1	   9.4	   38.8	HF_1	1	NaN	1065
2023-12-08 21:02:06.191	110111111110110110000000000	14	   563.6	6	  12.4	   87.8	Inspect	NaN	NaN	NaN
2023-12-08 22:28:27.350	001001011111111111110000000	15	   561.8	6	  15.4	   87.8	HF_6	6	1330	625
2023-12-09 01:25:40.173	110100100110010110000000000	9	   422.2	8	   7.2	   28.1	Inspect	NaN	NaN	NaN
2023-12-09 03:21:25.894	110011010010100110000000000	9	   511.9	8	   5.4	    9.2	Inspect	NaN	NaN	NaN
2023-12-09 03:55:21.539	110111111110110110000000111	17	   429.3	8	  11.5	   49.7	Inspect	NaN	NaN	NaN
2023-12-09 05:41:49.924	111111111111111111010110000	21	   785.7	4	  30.0	   91.6	HF_4	4	4360	1600
2023-12-09 05:45:37.503	110100010010100110000000000	8	   512.5	8	   7.2	   13.5	Inspect	NaN	NaN	NaN
2023-12-09 06:12:24.468	011111001000110110000000000	10	   368.6	8	   4.7	    7.2	Inspect	NaN	NaN	NaN
2023-12-09 06:53:07.696	011011011010100110000000000	10	   469.7	8	   6.8	   15.0	Inspect	NaN	NaN	NaN
2023-12-09 07:14:05.620	000001001111111111000000000	11	  1438.7	5	  19.8	  133.8	HF_5	5	1525	1065
2023-12-09 08:00:04.019	110010010010100110000000000	8	   473.2	8	   5.4	   10.1	Inspect	NaN	NaN	NaN
2023-12-09 08:24:55.883	110110110110110110000000000	12	   474.9	8	   7.1	   13.5	Inspect	NaN	NaN	NaN
2023-12-09 09:06:26.512	000111110010100110000000000	9	   476.9	8	   5.6	   10.4	Inspect	NaN	NaN	NaN
2023-12-09 09:43:50.623	000011110110110110000000000	10	   459.4	8	   6.4	   14.3	Inspect	NaN	NaN	NaN
2023-12-09 10:28:23.091	111111111111110000000000000	14	   634.2	1	  16.7	   59.6	HF_1	1	NaN	1420
2023-12-09 10:32:43.902	110110110110110110000000011	14	   456.0	8	  10.6	   35.7	Inspect	NaN	NaN	NaN
2023-12-09 12:30:21.805	110000010110110110000000000	9	   498.4	8	   5.8	   11.0	Inspect	NaN	NaN	NaN
2023-12-09 12:42:52.785	010111100110100100000000000	9	   465.4	8	   6.1	   11.1	Inspect	NaN	NaN	NaN
2023-12-09 12:55:44.755	110110010010100100000000000	8	   409.2	8	   5.8	    9.6	Inspect	NaN	NaN	NaN
2023-12-09 13:30:28.755	110011010010100100000000000	8	   396.9	8	   5.6	   11.4	Inspect	NaN	NaN	NaN
2023-12-09 13:49:53.869	110001010010100110000000000	8	   475.8	8	   5.4	    7.4	Inspect	NaN	NaN	NaN
2023-12-09 14:56:16.693	000001011111111111000000000	12	  1961.9	5	  20.9	  161.7	HF_5	5	825	750
2023-12-09 15:55:03.291	000010110110110110000000000	9	   451.7	8	   6.3	   16.8	Inspect	NaN	NaN	NaN
2023-12-09 18:52:05.125	000111110110110110000000000	11	   522.3	8	   7.5	   20.9	Inspect	NaN	NaN	NaN
2023-12-09 19:05:19.679	001001111111111011111111100	20	  2169.0	7	  18.5	  138.9	HF_7	7	1400	1200
2023-12-09 19:31:34.299	000001000101001001101111000	10	  1683.2	8	  14.7	  136.8	HF_8	8	1205	NaN
2023-12-09 21:15:40.216	110110110100110110000000000	11	   408.7	8	   6.5	   13.9	Inspect	NaN	NaN	NaN
2023-12-09 22:48:10.203	111111111110110110010010000	17	   561.5	6	  14.8	   46.9	Inspect	NaN	NaN	NaN
2023-12-10 04:02:38.425	001001111111111111110000000	16	 19280.2	6	 116.5	 1800.2	HF_6	6	1360	1065
2023-12-10 04:08:29.641	000000110110110110010110000	11	   394.9	8	   9.6	   40.6	HF_8	8	1460	NaN
2023-12-10 06:17:15.884	110110110010000100000000001	9	   469.5	8	   7.3	   23.2	Inspect	NaN	NaN	NaN
2023-12-10 10:59:28.818	111111111111111111111011000	23	 31840.2	5	 307.7	 3331.2	HF_5	5	2095	840
2023-12-11 00:39:55.120	110110010010000000000000111	9	   530.5	8	  12.6	   51.9	Inspect	NaN	NaN	NaN
2023-12-11 06:31:39.585	110110010010100100000000000	8	   431.3	8	   8.4	   32.9	Inspect	NaN	NaN	NaN
2023-12-11 12:49:56.193	110111110000100110000000000	10	   451.3	8	   8.1	   29.8	HF_1	1	NaN	1115
2023-12-11 21:35:00.571	110110110110100000000000000	9	   413.6	8	   8.8	   32.4	Inspect	NaN	NaN	NaN
2023-12-11 22:21:30.432	111111111101010010000000000	13	  3859.4	1	  62.4	  576.6	HF_1	1	NaN	980
2023-12-12 00:20:38.932	001001111111011000000000000	10	  1366.5	1	  19.3	   83.1	HF_1	1	NaN	1280
2023-12-12 00:27:23.546	001101111111111111111000000	18	  1366.1	6	  29.0	  125.7	HF_6	6	1355	1880
2023-12-12 01:05:47.868	111111111111111111000000000	18	  5633.7	1	  81.5	  846.0	HF_1	1	NaN	1035
2023-12-12 05:55:34.293	110110110110110100000000000	11	   481.4	8	  11.8	   42.9	Inspect	NaN	NaN	NaN
2023-12-12 07:19:28.093	111101111111001000000000000	12	  1590.0	1	  21.5	   93.6	HF_1	1	NaN	1500
2023-12-12 07:24:05.954	111111111111011001000000110	17	  3198.6	1	  33.5	  153.1	HF_1	1	NaN	1380
2023-12-12 07:27:25.384	111101111111001000000000000	12	  1941.9	1	  22.5	  122.1	HF_1	1	NaN	1580
2023-12-12 11:09:56.967	110111110110110110000010110	16	   467.1	8	  11.0	   26.1	Inspect	NaN	NaN	NaN
2023-12-12 11:58:49.497	110111110110110110000000000	13	   419.8	8	   9.0	   23.9	Inspect	NaN	NaN	NaN
2023-12-12 12:26:40.645	111111111111001000000000000	13	  1474.5	1	  20.5	   92.7	HF_1	1	NaN	1420
2023-12-12 14:41:59.340	000010110110110100000000000	8	   442.8	8	   8.3	   30.0	Inspect	NaN	NaN	NaN
2023-12-12 15:18:11.724	111111111110110110000000000	15	   494.1	8	  12.7	   39.2	Inspect	NaN	NaN	NaN
2023-12-12 15:23:58.888	110110110110110110000000001	13	   535.0	8	  11.2	   43.6	Inspect	NaN	NaN	NaN
2023-12-12 17:26:23.395	111111111111111110110010000	20	  1726.0	6	  29.1	  127.1	Inspect	NaN	NaN	NaN
2023-12-12 19:28:49.347	111111111110110110000010000	16	   667.7	6	  14.6	   49.6	Inspect	NaN	NaN	NaN
