Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2022-12-01 01:12:19.765	111111100110100010100000000	12	    352.8	7	   8.2	   20.2	HF_1	1	NaN	1705
2022-12-01 04:42:42.282	000001001111111110000000000	10	    879.8	5	  13.0	  103.2	HF_5	5	1970	1825
2022-12-01 06:07:19.395	111111111110110110100000000	16	    532.1	6	  16.8	   69.9	HF_6	6	670	NaN
2022-12-01 10:09:31.198	001001001111111111000000000	12	   1199.2	5	  18.7	  134.2	HF_5	5	1705	1420
2022-12-01 13:06:29.232	011111111111110011100000000	16	    628.4	1	  12.2	   49.6	HF_1	1	NaN	1280
2022-12-01 18:18:44.721	111111111111111000000000000	15	    945.2	1	  15.4	   61.0	HF_1	1	NaN	1725
2022-12-02 06:55:14.825	111111111111111111000000000	18	   1777.1	1	  29.9	   97.4	HF_1	1	NaN	915
2022-12-02 11:31:02.116	111011111101000000100000000	11	    379.5	8	   7.8	   20.5	HF_1	1	NaN	505
2022-12-02 11:53:41.202	001111111101010000100000000	11	    795.0	1	  12.4	   49.2	HF_1	1	NaN	800
2022-12-02 19:57:23.589	111111111001111000100000000	14	    761.6	1	  14.9	   63.1	HF_1	1	NaN	1395
2022-12-03 03:34:35.070	111111111111011000000000000	14	   1077.1	1	  17.3	   71.4	HF_1	1	NaN	1400
2022-12-03 06:36:37.347	111001111111100110000000000	13	    416.6	1	  11.3	   27.2	HF_1	1	NaN	1310
2022-12-03 13:06:09.934	001111111111111111100110000	19	    689.6	5	  31.5	   97.9	HF_6	3	730	Inf
2022-12-03 14:54:22.209	001111111111001000000000000	11	    772.8	1	  12.1	   45.0	HF_1	1	NaN	870
2022-12-03 21:08:32.306	111111001000100100000000000	9	   1628.7	1	  14.5	  107.2	HF_1	1	NaN	1365
2022-12-04 05:22:56.869	111111111110110110000000000	15	    440.8	6	  14.5	   73.0	HF_6	6	950	NaN
2022-12-04 05:27:21.640	100100111111111011000000000	13	   1690.1	1	  23.4	  103.1	HF_1	1	NaN	1455
2022-12-04 07:42:49.709	000001001111111111111110000	16	   7589.9	7	  58.3	  681.5	HF_7	6	1510	3555
2022-12-04 16:11:26.126	111111111111111111000000000	18	   6115.2	1	  78.3	  350.3	HF_1	1	NaN	1560
2022-12-04 17:53:07.056	001001001001111111111110000	15	   5542.1	7	  37.7	  457.0	HF_7	7	1505	1025
2022-12-04 18:06:39.107	111111111001100000000000000	11	   6448.5	1	  50.5	  675.9	HF_1	1	NaN	2230
2022-12-05 04:10:57.981	000001001111111010000000000	9	    775.4	4	  14.8	   99.4	HF_4	4	1665	1270
2022-12-05 06:04:32.342	101001111001000000100000000	8	    471.0	1	   8.9	   32.1	HF_1	1	NaN	1290
2022-12-05 09:08:24.400	001001111111111111111111000	20	  21301.8	7	 164.8	 1544.3	Rockfall	NaN	NaN	NaN
2022-12-05 11:28:32.182	111111111001000000010000000	11	   4513.1	1	  14.6	   90.9	HF_1	1	NaN	1075
2022-12-05 11:43:46.512	111111111000100100000000000	11	   4533.1	1	  47.9	  639.7	HF_1	1	NaN	2080
2022-12-05 12:06:25.406	001001111111111111000000000	14	   2252.5	4	  35.1	  295.6	HF_4	4	1500	1250
2022-12-05 18:44:56.135	000000110110110110100110000	11	    386.7	7	  14.1	   47.4	HF_8	8	2655	NaN
2022-12-05 18:59:40.340	001111111111111111100110000	19	    888.1	3	  41.4	  133.2	HF_4	4	1180	1135
2022-12-05 20:54:09.357	111111001000100100000000000	9	   1709.6	1	  10.4	   69.9	HF_1	NaN	NaN	NaN
2022-12-05 20:58:54.952	001001011111111111000000000	13	   1647.4	5	  26.3	  185.6	HF_5	5	1835	1785
