Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2023-09-01 00:01:00.208	110111110010000110000000000	10	   470.7	8	  11.2	   41.2	Inspect	NaN	NaN	NaN
2023-09-01 00:01:32.730	111111111110110110010010000	17	   493.0	8	  14.8	   43.2	Inspect	NaN	NaN	NaN
2023-09-01 00:02:28.339	111001111110110010010010000	14	   660.3	6	  15.6	   36.4	Inspect	NaN	NaN	NaN
2023-09-01 00:02:53.542	111111110010100110000000000	12	   439.0	8	  11.0	   39.4	Inspect	NaN	NaN	NaN
2023-09-01 00:03:47.847	111111111110110110010010000	17	   676.2	6	  21.4	   84.2	Inspect	NaN	NaN	NaN
2023-09-01 00:04:40.926	111111111110110110000000000	15	   502.2	6	  17.6	   62.5	Inspect	NaN	NaN	NaN
2023-09-01 00:05:18.650	110101110110110110000010000	13	   390.1	8	   8.8	   16.7	Inspect	NaN	NaN	NaN
2023-09-01 00:15:54.234	110111110110110110010010000	15	   667.6	6	  10.2	   32.4	Inspect	NaN	NaN	NaN
2023-09-01 00:16:03.524	101101110110110010000000000	11	   458.5	8	   7.2	   14.3	Inspect	NaN	NaN	NaN
2023-09-01 00:18:58.839	011111111110110110010010000	16	   470.9	8	   8.1	   15.4	Inspect	NaN	NaN	NaN
2023-09-01 00:22:46.117	000111110110110110000010000	12	   405.2	8	   6.8	   14.9	Inspect	NaN	NaN	NaN
2023-09-01 00:23:03.756	011111111110110110010010000	16	   606.2	6	  10.8	   26.4	Inspect	NaN	NaN	NaN
2023-09-01 00:28:53.975	111111111111111111110010000	21	   922.7	6	  17.2	   39.1	Inspect	NaN	NaN	NaN
2023-09-01 00:30:37.278	010001011010110110000000000	9	   649.1	6	   9.5	   26.6	Inspect	NaN	NaN	NaN
2023-09-01 00:31:59.886	110111110110110110000000000	13	   563.6	6	   6.8	   13.9	Inspect	NaN	NaN	NaN
2023-09-01 00:32:24.357	000111110110110010000000000	10	   445.1	6	   7.0	   12.6	Inspect	NaN	NaN	NaN
2023-09-01 00:32:34.522	111111111111111111110110000	22	  2188.0	6	  20.5	   53.4	Inspect	NaN	NaN	NaN
2023-09-01 00:33:02.207	110111110110110110010010000	15	   530.4	6	   8.8	   20.3	Inspect	NaN	NaN	NaN
2023-09-01 00:51:30.739	111111111110110110000000000	15	   562.6	6	   9.2	   19.0	Inspect	NaN	NaN	NaN
2023-09-01 03:16:53.942	111111111111111110010010000	19	   871.7	6	  21.6	  123.6	Inspect	NaN	NaN	NaN
2023-09-01 04:00:18.112	011011111010100110000000000	11	   418.8	8	  11.9	   60.6	Inspect	NaN	NaN	NaN
2023-09-01 04:32:49.544	001011111111110010010010000	14	   480.3	6	  12.8	   47.0	Inspect	NaN	NaN	NaN
2023-09-01 04:36:04.656	111111111110100110010000000	15	   592.5	6	  11.5	   29.4	Inspect	NaN	NaN	NaN
2023-09-01 04:38:44.956	100011110010000110000000000	8	   698.3	6	  18.7	  118.7	Inspect	NaN	NaN	NaN
2023-09-01 04:41:23.716	001001110110110010010010000	11	   926.5	6	   9.3	   20.4	Inspect	NaN	NaN	NaN
2023-09-01 04:43:59.829	111111110110100110000000000	13	   406.0	6	  16.6	   70.3	Inspect	NaN	NaN	NaN
2023-09-01 04:44:35.021	111111110110100010000000000	12	   591.9	6	   8.0	   18.8	Inspect	NaN	NaN	NaN
2023-09-01 04:44:48.022	100110110110100110000000000	10	   389.3	8	  10.6	   35.4	Inspect	NaN	NaN	NaN
2023-09-01 04:45:47.931	111111111111111111110110000	22	  2348.9	6	  16.5	   37.1	Inspect	NaN	NaN	NaN
2023-09-01 04:46:27.887	110111010110100010000000000	10	   421.1	1	   8.7	   15.7	Inspect	NaN	NaN	NaN
2023-09-01 04:46:38.399	111111111110100110000000000	14	   498.0	6	   6.8	   12.5	Inspect	NaN	NaN	NaN
2023-09-01 04:46:54.809	111111111110110010000000000	14	  1717.5	6	   8.8	   13.5	Inspect	NaN	NaN	NaN
