Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2023-11-01 00:12:32.165	000001001111111110000000000	10	    449.8	5	    10.7	     48.7	HF_5	5	1775	1600
2023-11-01 01:08:24.685	001001111111111111111111000	20	  12619.9	8	   119.4	   1443.3	HF_8	8	1750	NaN
2023-11-01 03:55:17.399	001101111101001000000000000	9	    607.1	1	    12.0	     42.3	HF_1	1	NaN	1240
2023-11-01 05:10:00.929	001111111111110110000000000	14	    438.5	5	    19.3	     75.7	Inspect	NaN	NaN	NaN
2023-11-01 05:12:54.829	110111111110110110000000000	14	    426.6	8	     9.7	     25.8	Inspect	NaN	NaN	NaN
2023-11-01 06:11:13.174	111111111110110110000000000	15	    499.1	6	    12.1	     32.0	Inspect	NaN	NaN	NaN
2023-11-01 09:45:13.403	110111110110110110000000000	13	    438.8	1	    12.9	     28.5	Inspect	NaN	NaN	NaN
2023-11-01 09:59:56.164	110110110110110110000000000	12	    427.4	8	    14.7	     57.8	HF_1	1	NaN	1405
2023-11-01 10:06:57.352	111101111101001000000000000	11	   1755.6	1	    20.0	    108.0	HF_1	1	NaN	1440
2023-11-01 10:12:06.719	000000000001011001111111000	10	   3757.2	8	    42.7	    316.8	HF_8	8	1195	NaN
2023-11-01 10:24:34.477	110110110111111111000000000	15	   4264.4	1	    42.3	    221.8	HF_1	1	NaN	1395
2023-11-01 10:28:21.933	001001111101000100000000000	8	    713.6	1	     8.7	     27.8	HF_1	1	NaN	1650
2023-11-01 10:33:59.216	001101111101000010000000000	9	   1037.5	1	    22.9	    103.5	HF_1	1	NaN	1510
2023-11-01 10:39:40.861	011111111101001000000000000	11	   1493.7	1	    15.4	     73.0	HF_1	1	NaN	1380
2023-11-01 10:43:50.740	001101111101001000000000000	9	   1890.7	1	    17.7	     92.3	HF_1	1	NaN	1425
2023-11-01 10:44:13.754	001101111101011001000000000	11	   3844.7	1	    28.8	    123.9	HF_1	1	NaN	1475
2023-11-01 11:01:56.819	111111111101001000000000000	12	   2285.3	1	    23.1	    120.5	HF_1	1	NaN	1415
2023-11-01 11:39:54.396	011101111101001000000000000	10	   1035.4	1	    12.1	     55.8	HF_1	1	NaN	1360
2023-11-01 11:45:29.450	100100111101001000000000000	8	   1181.5	1	    14.1	     59.1	HF_1	1	NaN	1480
2023-11-01 11:47:51.595	011101111101001000000000000	10	   1086.0	1	    13.1	     55.1	HF_1	NaN	NaN	NaN
2023-11-01 11:48:58.341	011101111101001000000000000	10	   1332.8	1	    14.6	     68.5	HF_1	1	NaN	1425
