Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2022-09-01 03:03:09.917	000010110110110000010110000	10	   354.6	8	   9.2	   21.2	HF_4	4	1310	655
2022-09-01 04:09:13.153	000110100110100110000000000	8	  1364.7	6	  30.1	  156.6	Inspect	NaN	NaN	NaN
2022-09-01 04:19:45.531	001111111111111111000000000	16	  6645.9	2	  99.8	  594.4	HF_2	2	1635	1650
2022-09-01 05:13:33.830	011111111111111011000000000	16	  4940.8	2	 105.6	  836.3	HF_2	2	1365	1025
2022-09-01 05:14:37.357	001101111111111011010000000	15	  2924.6	2	  38.6	  167.4	HF_2	2	1420	1260
2022-09-01 05:18:40.530	111111111001001001001000000	13	 10601.9	2	 111.9	  865.9	HF_2	2	1280	1650
2022-09-01 05:22:15.464	111111111111111111010000000	19	  6218.7	2	 142.8	  811.5	HF_2	2	1665	1460
2022-09-01 05:25:43.936	101111111110110110010000000	15	   509.9	6	  10.0	   24.7	HF_2	2	360	375
2022-09-01 05:29:46.647	111111111111111111110110000	22	  2836.7	6	  49.5	  254.1	Inspect	NaN	NaN	NaN
2022-09-01 05:35:25.731	000100110110110110000000000	9	   427.5	8	  11.4	   28.0	HF_3	3	610	775
2022-09-01 05:44:51.027	111111111111110110110100000	19	  1867.8	6	  35.8	  157.7	Inspect	NaN	NaN	NaN
2022-09-01 05:52:29.839	111111111111111110110010000	20	  1216.6	1	  30.0	  124.8	Inspect	NaN	NaN	NaN
2022-09-01 05:58:51.651	111111111110110000000000000	13	   364.5	8	  11.6	   37.7	HF_2	2	535	510
2022-09-01 06:03:41.056	111111111110110011100110000	18	  2154.8	6	  35.9	  174.8	HF_2	2	1375	305
2022-09-01 07:01:25.910	001111111111111000010000000	14	   958.9	1	  15.4	   63.3	HF_1	1	NaN	885
2022-09-01 07:50:30.871	111001101001000000010000000	8	  5050.0	2	  34.2	  361.0	HF_2	2	1090	1455
2022-09-01 07:51:00.170	111111111111111101000000000	17	  4152.8	1	  58.8	  371.1	HF_2	2	1600	1455
2022-09-01 07:51:11.959	010000000010111001101000000	8	  7320.6	2	  54.1	  194.6	HF_2	2	1460	1460
2022-09-01 07:53:06.357	001111111111111111000000000	16	 12319.9	2	 159.2	 2169.6	HF_2	2	3410	1575
2022-09-01 08:19:03.457	111111111111111111111000000	21	  7423.8	1	  68.6	  308.6	HF_1	1	NaN	1425
2022-09-01 08:38:57.086	111111111111011001000000000	15	  5797.7	1	  24.2	   85.9	HF_1	1	NaN	1255
2022-09-01 08:45:06.048	111111111111110110110000000	18	   627.2	6	  24.0	   82.7	Inspect	NaN	NaN	NaN
2022-09-01 11:34:22.233	001001111111111111110000000	16	  1752.7	5	  29.7	  198.4	HF_5	5	1780	1205
2022-09-01 11:52:02.312	111111111111111111110110000	22	  1540.9	6	  41.6	   99.7	Inspect	NaN	NaN	NaN
2022-09-01 11:52:40.381	111111111110100110110000000	16	  1062.7	6	  16.9	   39.4	Inspect	NaN	NaN	NaN
2022-09-01 12:07:53.790	110111010110100110000000000	11	   469.1	8	   9.2	   20.6	HF_1	1	NaN	1415
2022-09-01 12:41:41.136	011111111110110110010000000	15	   684.8	6	  14.7	   64.2	Inspect	NaN	NaN	NaN
2022-09-01 12:50:58.478	001111111111111100000000000	14	  1402.6	2	  68.2	  508.7	HF_2	2	2665	1560
2022-09-01 13:05:45.977	111111111111110110110010000	19	  1051.9	6	  37.3	  112.7	Inspect	NaN	NaN	NaN
2022-09-01 13:16:33.028	011111111110110110010000000	15	   534.1	6	  11.7	   32.2	HF_2	2	700	600
2022-09-01 13:43:58.095	111111111111111111111000000	21	 10267.7	2	 191.1	 1217.2	HF_2	2	1825	1635
2022-09-01 13:48:14.813	000001010001000000110111000	8	  1197.7	8	  27.5	  173.3	HF_8	8	1480	NaN
2022-09-01 14:59:06.443	001111111111111111101000000	18	 10238.3	2	 166.7	 1536.6	HF_2	2	3195	1475
2022-09-01 14:59:54.439	101111111001000000010000000	10	  1087.3	1	  13.9	   58.2	HF_1	1	NaN	890
2022-09-01 15:03:15.230	001111111111111111000100000	17	  3241.5	1	  74.5	  503.0	HF_2	2	1560	1530
2022-09-01 15:32:02.542	111111111111111110110100000	20	  1183.3	6	  21.2	   46.6	HF_1	1	NaN	495
2022-09-01 15:33:33.241	001111011011110110110110000	16	   904.1	6	  31.5	   89.2	Inspect	NaN	NaN	NaN
2022-09-01 15:43:00.329	011111111110110110010000000	15	   469.0	6	  17.7	   40.4	HF_2	2	480	960
2022-09-01 15:53:37.798	000110110110100100010000000	9	   508.1	1	  35.0	   99.6	Inspect	NaN	NaN	NaN
2022-09-01 16:03:11.297	111111111111111111110110000	22	  1976.0	6	  39.3	  126.4	Inspect	NaN	NaN	NaN
2022-09-01 16:21:50.207	111111111111110010010000000	16	   671.9	6	  20.0	   58.7	HF_2	2	445	445
2022-09-01 16:30:36.899	001001001111111000000000000	9	   634.3	4	  13.6	  107.5	HF_4	4	2775	1515
2022-09-01 16:54:23.035	111111111111111111110110000	22	  6303.3	6	  62.8	  391.3	Inspect	NaN	NaN	NaN
2022-09-01 16:58:39.546	111111011100000000010000000	10	  1622.8	6	  30.3	  132.4	Inspect	NaN	NaN	NaN
2022-09-01 17:00:31.342	111111111111111110010000000	18	   672.3	6	  37.6	  184.4	Inspect	NaN	NaN	NaN
2022-09-01 17:00:37.463	010000000101001001110110000	9	  1929.8	6	  33.6	  125.2	Inspect	NaN	NaN	NaN
2022-09-01 17:02:06.710	011111111111100110010000000	15	   453.1	6	  31.0	   89.8	Inspect	NaN	NaN	NaN
2022-09-01 17:04:34.782	111111111111111111110010000	21	   866.2	6	  34.3	  108.6	Inspect	NaN	NaN	NaN
2022-09-01 17:11:04.448	111111111110110100010000000	15	   363.6	6	  56.2	  157.2	Inspect	NaN	NaN	NaN
2022-09-02 01:24:37.189	110000000111111001111000000	12	  8859.8	2	 154.8	  828.6	HF_2	2	1165	1505
2022-09-02 01:31:52.499	000111111111111101000000000	14	  2447.9	2	  50.8	  269.6	HF_2	2	1365	1425
2022-09-02 01:38:27.756	001111111101010000000000000	10	  2323.3	2	  41.6	  429.5	HF_2	2	1775	1360
2022-09-02 03:00:56.431	111111111111111000000000000	15	  5024.1	1	  21.9	  108.7	HF_1	1	NaN	1445
2022-09-02 05:23:39.358	101111111111111111001000000	18	  5919.3	2	 103.0	  696.7	HF_2	2	1280	1535
2022-09-02 05:24:08.044	110010000010111111011000000	12	  7198.0	2	 154.4	 1149.5	HF_2	2	1635	1335
2022-09-02 05:25:33.543	001111111111111001000000000	14	  1766.5	2	  44.3	  237.6	HF_2	2	1600	1425
2022-09-02 05:26:32.989	001111111111111111010000000	17	 14312.9	1	 110.8	  596.7	HF_2	2	1815	1755
2022-09-02 05:28:37.630	001111111111111101010000000	16	  2805.6	2	  61.2	  347.2	HF_2	2	1460	1165
2022-09-02 06:15:59.979	111111111111111001000000000	16	  2776.1	2	  64.7	  293.1	HF_2	2	1600	1300
2022-09-02 11:29:13.794	111111111111111001000000000	16	  5181.1	1	  42.2	  220.5	HF_1	1	NaN	1630
2022-09-02 13:32:27.520	111111111111111111000000000	18	  3170.3	1	  37.9	  225.0	HF_1	1	NaN	1465
2022-09-02 16:08:14.217	001001111111111001000000000	12	  2323.6	2	  24.3	   99.8	HF_2	2	2000	1450
2022-09-02 16:14:01.441	001111111101000000010000000	10	   845.5	2	  20.8	   77.2	HF_2	2	2775	1330
2022-09-02 17:59:34.599	001111111111111111000000000	16	  5140.0	2	 107.6	  811.5	HF_2	2	2080	1535
2022-09-02 18:01:11.854	111111111111111111111000000	21	  7986.0	2	 131.1	  779.1	HF_2	2	1455	1410
2022-09-02 18:01:46.325	101111111111011001000000000	14	  2694.2	2	  43.1	  332.6	HF_2	2	1535	1445
2022-09-02 18:02:13.761	111111111111111111111111000	24	 29709.9	2	 531.1	 5300.7	HF_2	2	1360	1525
2022-09-02 18:03:47.492	011111111111111001000000000	15	  2123.9	2	  42.5	  250.8	HF_2	2	1250	1425
2022-09-02 18:04:30.406	011111111111011000010000000	14	  2064.3	2	  55.6	  379.2	HF_2	2	1665	1330
2022-09-02 18:08:20.069	011111111111001000000000000	12	  3039.1	1	  79.1	  425.9	HF_2	2	1785	1470
2022-09-02 18:31:29.123	111111111111111111101000000	20	  8625.4	2	 204.1	 1234.7	HF_2	2	1775	1455
