Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2021-12-01 02:04:08.133	110110110111011101000100000	14	  2640.5	1	  25.0	  120.0	HF_1	1	NaN	1505
2021-12-01 05:28:36.726	001001111111111111101000000	16	  9071.6	2	  76.9	  416.6	HF_2	2	1280	1345
2021-12-01 06:37:43.662	111111111101000000000100000	12	  1031.0	1	  11.1	   40.3	HF_1	1	NaN	1360
2021-12-01 07:43:02.902	111111111111111111000000000	18	  3287.0	1	  53.9	  439.1	HF_1	1	NaN	1210
2021-12-01 12:22:29.378	001001111111001001000000001	11	  2275.5	2	  55.2	  426.0	HF_2	2	2000	1455
2021-12-01 15:54:28.974	000001110110110110110110000	13	   850.2	5	  18.0	   79.9	HF_5	5	2045	1135
2021-12-01 16:10:10.386	111111111111110110110110000	20	  1162.9	6	  27.9	  106.2	Inspect	2	1395	880
2021-12-01 18:53:45.116	111111111111111111111111000	24	 47837.5	2	 571.6	 2846.3	HF_2	2	1455	1545
2021-12-01 22:35:08.312	111111111111111111101000000	20	  8637.5	1	  87.8	  798.2	HF_1	1	NaN	1535
2021-12-01 22:35:20.681	100110000000110111101100000	11	  9784.1	2	 134.1	  623.2	HF_2	2	1420	1635
2021-12-01 23:00:02.320	001001111111111110110110000	17	   586.1	7	  17.5	   51.9	Inspect	NaN	NaN	NaN
2021-12-02 02:57:11.092	000011110110110110110110000	14	   469.0	8	  14.0	   38.3	Inspect	8	10915	NaN
2021-12-02 07:19:17.505	111111111111111111111111000	24	  5593.6	6	  36.1	   56.2	Inspect	NaN	NaN	NaN
2021-12-02 17:55:37.157	011111111111111111110000000	19	   733.2	6	  12.9	   36.8	HF_5	6	2330	NaN
2021-12-02 20:40:42.058	110111110110110110000110111	18	   434.7	8	  11.0	   38.7	Inspect	NaN	NaN	NaN
2021-12-02 23:54:53.124	001001111111110110110110111	19	   629.1	6	  18.4	   76.9	Inspect	NaN	NaN	NaN
2021-12-03 01:10:26.559	011001111111111111101000000	17	 18761.1	1	  90.9	  462.8	HF_1	1	NaN	1520
2021-12-03 07:03:42.621	111111111111111110110000000	19	   447.5	8	  15.8	   45.0	Inspect	NaN	NaN	NaN
2021-12-03 09:30:05.802	111111111111111111101000000	20	  8849.7	1	 146.5	  853.1	HF_1	1	NaN	1615
2021-12-03 12:28:58.148	011001111111111111111111000	21	 39149.1	7	 353.4	 5017.2	HF_7	7	1775	1775
2021-12-03 17:21:54.402	111101111111110110000000000	15	  1205.3	1	  15.5	   52.5	HF_1	1	NaN	1145
2021-12-03 18:19:41.813	100110100110000000000100110	9	   435.1	8	   8.6	   29.1	Tremor-like	NaN	NaN	NaN
2021-12-03 20:38:56.549	111111111111111111111110000	23	  3186.9	1	  90.1	  276.9	HF_1	1	NaN	1495
2021-12-03 22:55:32.870	010111110110110110000000000	12	   764.8	3	  10.9	   61.9	HF_1	1	NaN	1115
2021-12-04 01:12:49.178	000010110110110110110110000	13	   505.1	8	  10.8	   29.7	Inspect	NaN	NaN	NaN
2021-12-04 03:02:36.990	111111111111111111110110000	22	  1487.6	6	  24.8	   77.3	Inspect	NaN	NaN	NaN
2021-12-04 05:09:41.058	001001011111100000000000111	11	  1161.4	4	  13.8	  128.7	HF_4	4	2180	1105
2021-12-04 08:26:43.700	000001001111111111010000000	12	  1479.0	5	  22.4	  154.0	HF_5	5	1825	1330
2021-12-04 19:05:58.724	111001111111111111111101000	21	 40257.7	1	 199.0	  824.0	HF_1	1	NaN	1590
2021-12-04 20:34:05.107	001111111111111111111000000	19	 12952.9	2	  79.6	  366.6	HF_2	2	1735	1575
2021-12-04 22:26:26.214	110001111110110110000000111	15	   504.2	8	  11.2	   37.4	Inspect	NaN	NaN	NaN
2021-12-05 04:16:28.108	001000111110110111110110000	15	   510.8	8	  13.5	   35.6	HF_8	8	1135	NaN
2021-12-05 07:33:38.104	000001011101001001111111000	13	  1915.7	8	  17.1	  108.4	HF_8	8	1395	NaN
2021-12-05 09:22:16.842	111111111110110110000000000	15	   555.0	6	  18.4	   78.8	HF_4	4	1395	1050
2021-12-05 16:47:31.428	011011111111111111111111000	22	  7460.2	8	  71.2	  404.1	HF_8	8	NaN	NaN
2021-12-05 18:39:31.027	001001111111011011000000000	12	  4488.7	1	  49.4	  209.6	HF_1	1	NaN	1460
2021-12-06 09:32:57.925	001001001101111111000000000	11	  7549.1	5	  30.9	  258.1	HF_5	NaN	NaN	NaN
2021-12-06 10:02:37.121	000001001101011001111111000	13	  2063.3	8	  15.8	  108.1	HF_8	8	1395	NaN
2021-12-06 14:17:04.735	000111010110010110000110110	13	   422.1	8	  11.5	   41.4	Tremor-like	NaN	NaN	NaN
2021-12-06 19:55:59.402	000001000111001001111111000	12	  2223.4	8	  22.7	  131.8	HF_8	8	1420	NaN
2021-12-07 07:02:45.892	100100010010110110000110001	11	   470.6	8	  13.1	   55.0	Tremor-like	NaN	NaN	NaN
2021-12-07 11:08:33.536	111111111110110110000000000	15	   452.0	8	  15.1	   43.2	HF_1	1	NaN	1675
2021-12-07 11:53:48.603	111111111111111111111111000	24	  3940.3	8	  43.0	  235.6	HF_8	8	1300	NaN
2021-12-08 13:21:46.625	001001111111011001000000000	11	  2094.0	1	  22.9	  130.0	HF_1	1	NaN	1480
2021-12-08 14:21:07.737	111111101101111111010010000	18	   946.1	1	  20.3	   38.6	Inspect	1	NaN	NaN
2021-12-08 15:49:29.558	111111111111111111100110000	21	  1035.2	6	  23.0	   73.1	Inspect	NaN	NaN	NaN
2021-12-08 21:36:54.794	011111111110110110000000000	14	   677.8	6	  10.2	   34.0	Inspect	1	NaN	3145
2021-12-09 01:10:54.038	111111111111111111111110001	24	  1029.3	5	  29.8	  155.9	Inspect	NaN	NaN	NaN
2021-12-09 01:32:05.063	001010111110110110110110000	15	   443.8	8	  10.7	   26.4	HF_8	8	2120	NaN
2021-12-09 05:59:19.960	001111111111011011000000000	14	  3709.6	2	  52.5	  296.8	HF_1	1	NaN	1475
2021-12-09 08:40:47.355	111111111111111110010010000	19	   606.7	6	  21.1	   55.6	Inspect	6	880	NaN
2021-12-09 08:44:31.023	000101000010010010010010001	8	   521.3	8	   9.7	   30.9	Tremor-like	NaN	NaN	NaN
2021-12-09 08:55:47.672	010001001010110110000000000	8	  1381.0	6	  17.8	   36.1	Inspect	NaN	NaN	NaN
2021-12-09 09:31:23.004	001001111111000000010000000	9	   774.4	4	   9.9	   22.1	HF_4	4	1535	5480
2021-12-09 09:42:14.626	111111111111011110110110000	20	  1314.4	6	  19.5	   51.8	Inspect	NaN	NaN	NaN
2021-12-09 09:42:29.673	111111111111111111110110000	22	   671.3	6	  16.3	   39.9	Inspect	NaN	NaN	NaN
2021-12-09 09:53:58.405	111111111111111110100110000	20	  1270.7	5	  33.1	   89.0	HF_6	8	2890	NaN
2021-12-09 12:16:33.548	000000000001111111111110000	12	  2629.8	6	  37.5	  226.7	HF_7	7	2555	6805
2021-12-09 15:11:10.153	111111111101011001000000000	14	  2709.5	1	  27.0	  114.9	HF_1	1	NaN	1280
2021-12-09 16:59:27.518	001001111111011111111111000	19	  4412.0	8	  30.7	  229.3	HF_8	8	1490	NaN
2021-12-09 18:24:36.151	000100000110010110010110000	9	   532.2	8	   9.4	   25.9	Tremor-like	NaN	NaN	NaN
2021-12-09 18:39:38.590	001011111111011011111111000	19	  5572.2	8	  43.3	  395.8	HF_8	8	1620	NaN
2021-12-09 19:23:10.312	111111111111111111110110000	22	   655.9	5	  28.1	   75.9	Inspect	NaN	NaN	NaN
2021-12-09 19:39:25.939	111111111111111101111111000	23	 96049.8	5	1284.6	 9167.7	Inspect	NaN	NaN	NaN
2021-12-10 07:15:29.848	111111111110110111100110000	19	   565.2	5	  24.1	   98.4	HF_8	8	625	NaN
2021-12-10 07:16:43.686	111111111110110111110110000	20	   704.4	5	  24.9	   97.7	HF_8	NaN	NaN	NaN
2021-12-10 07:52:44.333	000100110110010000010110110	11	   455.2	8	  10.6	   37.3	Tremor-like	NaN	NaN	NaN
2021-12-10 08:13:35.169	001001111111111111111111000	20	 11276.6	7	  73.5	  754.4	HF_7	7	1505	1280
2021-12-10 13:11:58.071	111111110110110110010000111	18	   506.3	8	  13.8	   37.4	Inspect	NaN	NaN	NaN
2021-12-10 13:43:30.024	111001111111111011111111000	21	  2988.0	8	  23.8	  150.7	HF_8	8	1000	NaN
2021-12-10 13:54:04.577	001001111111011111111111000	19	  4607.4	8	  32.4	  269.2	HF_8	8	1665	NaN
2021-12-10 22:12:05.154	000111010010010110000000001	9	   538.4	8	  14.8	   62.8	Tremor-like	NaN	NaN	NaN
2021-12-11 03:00:29.262	000001000101111011111111000	14	  2541.3	8	  19.2	  138.7	HF_8	8	1860	NaN
2021-12-11 13:33:55.827	100101010110110110000000110	12	   457.1	8	   9.4	   35.5	Tremor-like	NaN	NaN	NaN
2021-12-11 15:49:01.925	001001111111111111000000000	14	  5287.9	5	  52.7	  776.6	HF_5	5	1825	1420
2021-12-12 00:28:43.609	111111111111111111111110111	26	  1256.9	6	  24.5	   71.0	Inspect	1	NaN	4040
