Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2022-08-12 10:14:17.866	001001111101011100000000000	10	  6617.6	1	  28.8	   65.2	Inspect	NaN	NaN	NaN
2022-08-12 10:15:12.827	011001111101011001000000000	11	  8468.4	2	  50.9	  108.9	Inspect	NaN	NaN	NaN
2022-08-12 10:15:51.524	111111111111111001001000000	17	  7214.7	1	  47.1	  124.9	Inspect	NaN	NaN	NaN
2022-08-12 10:17:04.127	111111111111111011101000000	19	 10511.2	1	 100.8	  373.4	Inspect	NaN	NaN	NaN
2022-08-12 10:17:26.442	111011111111111111000000000	17	  2657.3	2	  31.0	   88.3	Inspect	NaN	NaN	NaN
2022-08-12 14:10:08.000	111111111111111111011000000	20	  5096.2	2	 103.1	  853.8	HF_2	2	1090	1310
2022-08-12 14:16:12.015	001111111111111011000000000	15	  5670.5	2	 111.1	  866.1	HF_2	2	1365	1540
2022-08-12 16:55:46.953	001001001111110000000000000	8	   486.3	8	  10.7	   58.0	HF_4	4	2020	1775
2022-08-12 17:58:33.188	001001011001111001111101000	14	  1254.6	8	  12.1	   74.5	HF_8	8	1115	NaN
2022-08-12 22:46:37.772	000000000001101101111111000	11	  2192.0	7	  25.4	  214.4	HF_8	8	1175	NaN
2022-08-12 23:45:09.471	011111111111111001000000000	15	  4090.7	2	  58.9	  353.8	HF_2	2	2185	1310
2022-08-13 00:15:19.624	001111111111111111111111000	22	 27246.0	2	 257.6	 1614.9	HF_2	2	1455	1525
2022-08-13 01:24:47.455	001111111111111111111001000	20	 13434.9	2	 158.0	  695.3	HF_2	2	1600	1600
2022-08-13 01:25:22.404	001111111111111111111101000	21	 12603.9	2	 157.8	  810.5	HF_2	2	1230	1545
2022-08-13 01:40:21.576	001111111111111111111001000	20	 29654.9	2	 338.8	 3505.0	HF_2	2	1825	1600
2022-08-13 08:28:11.686	001111111001000000010000000	9	   588.9	2	  15.9	   66.5	HF_2	2	2665	1655
2022-08-13 09:43:43.980	111111111111111111111000000	21	  9122.3	2	 161.3	  980.5	HF_2	2	1600	1625
2022-08-13 09:44:32.269	101111111111111111001000000	18	  7005.3	2	 154.4	 1191.3	HF_2	2	1665	1555
2022-08-13 09:44:35.000	101111111111111111001000000	18	   379.7	8	  16.8	   28.9	HF_2	2	1785	1545
2022-08-13 10:26:12.244	011111111111111001000000000	15	  2912.7	2	  61.8	  372.1	HF_2	2	2045	1025
2022-08-13 10:35:34.120	001111111111111000010000000	14	  1519.3	1	  38.2	  191.0	HF_2	2	2000	1455
2022-08-13 11:01:01.582	001111111111111111111111000	22	 21383.3	2	 432.2	 3159.7	HF_2	2	1665	1480
2022-08-13 13:53:49.148	111111111111111111111111000	24	247954.8	7	1996.8	28165.1	HF_8	8	1745	NaN
2022-08-13 16:17:48.521	111111111111111001000000000	16	  2870.3	2	  55.6	  327.1	HF_2	2	2285	1455
2022-08-13 16:20:47.847	111111111111111111111000000	21	  9404.7	2	 207.1	 1721.6	HF_2	2	1455	1475
2022-08-13 16:26:01.829	111111111111111111111111000	24	 38411.8	2	 649.9	 6803.2	HF_2	2	1535	1580
2022-08-13 18:02:56.050	001001011111111111010000000	14	  1706.4	5	  28.3	  194.0	HF_5	5	1460	1460
2022-08-13 18:03:11.400	001001011111001001010000000	10	  1513.5	5	  25.4	  191.7	HF_5	5	1815	1425
2022-08-13 19:19:37.874	110111111110110110010010000	16	   825.3	6	  14.7	   80.6	HF_4	4	700	465
2022-08-13 21:50:40.440	111111111111111001000000000	16	  4439.0	2	  90.0	  784.5	HF_2	2	1065	1425
2022-08-13 21:55:26.840	111111111111111111111111000	24	  1027.4	5	  46.2	  130.8	HF_8	8	1850	NaN
2022-08-13 22:09:27.374	001111111111111101000000000	15	  1914.3	2	  44.6	  201.9	HF_2	2	1360	1390
2022-08-13 22:19:51.020	001111111111111111010000000	17	  3300.6	2	  78.1	  526.5	HF_2	2	1785	1500
2022-08-14 02:15:09.468	111111111111111111000000000	18	  6018.6	2	  78.6	  448.7	HF_2	2	1560	1560
2022-08-14 05:06:17.307	111111111111111111111111000	24	720684.1	8	3295.1	34249.9	HF_8	8	1275	NaN
