Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2024-06-01 00:45:30.350	000110110110110110100100000	12	   343.8	8	  10.2	   33.2	Inspect	NaN	NaN	NaN
2024-06-01 00:56:39.574	001011111111111101000100000	15	   618.7	4	  12.6	   59.4	HF_4	4	1480	1380
2024-06-01 02:36:00.038	000000000111110110110110000	11	   491.9	8	   8.7	   58.3	Inspect	NaN	NaN	NaN
2024-06-01 06:00:51.791	111111111110110110100100000	17	   434.4	1	  18.3	   65.0	Inspect	NaN	NaN	NaN
2024-06-01 10:53:59.240	111011111011001000000000000	11	   513.3	1	  11.6	   48.0	HF_1	1	NaN	1495
2024-06-01 11:09:39.454	111111111111111111111111000	24	112157.5	5	1654.6	17507.7	HF_5	5	1695	1545
2024-06-01 11:18:43.810	110111111110110010000000000	13	   354.5	8	   6.0	   11.0	Inspect	NaN	NaN	NaN
2024-06-01 11:49:08.426	111111111111111111111111000	24	 35765.2	8	 362.5	 3504.3	HF_8	8	1500	NaN
2024-06-01 12:03:41.202	111111111111111101000000000	17	  1147.2	1	  22.2	   93.4	HF_1	1	NaN	1315
2024-06-01 16:08:42.126	111111111110110110100100000	17	   431.0	1	  15.0	   43.5	Inspect	NaN	NaN	NaN
2024-06-01 23:23:01.601	110110100110110110000100000	12	   369.6	8	   9.1	   24.6	Inspect	NaN	NaN	NaN
2024-06-02 01:10:58.121	101111111110110110111100000	18	   382.8	8	   9.9	   19.7	Inspect	NaN	NaN	NaN
2024-06-02 01:25:29.009	001001101111111101000000000	12	  1358.0	4	  18.3	  193.4	HF_4	4	2070	1710
2024-06-02 02:14:26.724	111111111110110110100100000	17	   388.3	1	  12.9	   52.9	Inspect	NaN	NaN	NaN
2024-06-02 02:40:34.175	111111111111111111110100000	21	   963.1	1	  47.5	  274.4	Inspect	NaN	NaN	NaN
2024-06-02 02:49:30.308	111111111110110110100100000	17	   336.0	8	  13.5	   41.8	Inspect	NaN	NaN	NaN
2024-06-02 02:52:15.298	111111111111111110110110000	21	   886.1	6	  26.7	  139.5	Inspect	NaN	NaN	NaN
2024-06-02 03:12:04.975	111111111110110110000100000	16	   336.6	1	  19.9	   69.7	Inspect	NaN	NaN	NaN
2024-06-02 06:31:54.583	000001001001111111100000000	10	   425.8	6	   8.9	   50.6	HF_6	6	1705	2235
2024-06-02 06:42:40.563	111111111111111110110100000	20	   525.9	1	  15.2	   34.9	Inspect	NaN	NaN	NaN
2024-06-02 07:16:50.868	111111111110110110100000000	16	   375.0	6	  12.7	   45.4	Inspect	NaN	NaN	NaN
2024-06-02 07:47:29.915	111011111111101101000000000	15	   640.2	1	  11.1	   44.6	HF_1	1	NaN	1125
2024-06-02 08:06:12.678	111011111011001000000000000	11	   437.0	1	   7.7	   25.8	HF_1	1	NaN	775
2024-06-02 08:25:58.311	001001101111101101000100000	12	   454.8	4	  11.1	   56.4	HF_4	4	1520	1295
2024-06-02 09:14:04.048	110110110110110110000000000	12	   325.4	8	   5.2	    8.3	Inspect	NaN	NaN	NaN
2024-06-02 09:14:35.121	101101101011001000110100000	12	  1112.5	6	   8.1	   15.7	Inspect	NaN	NaN	NaN
2024-06-02 09:22:51.519	110111111110110110100100000	16	   412.6	8	  10.1	   45.1	Inspect	NaN	NaN	NaN
2024-06-02 10:48:32.604	111111111110110110100000000	16	   455.4	8	   7.5	   18.1	Inspect	NaN	NaN	NaN
2024-06-02 10:49:32.270	111111111110110110000100000	16	   362.6	8	   9.6	   27.0	Inspect	NaN	NaN	NaN
2024-06-02 10:51:03.132	111111111110110110100100000	17	   443.0	6	  10.7	   44.2	Inspect	NaN	NaN	NaN
2024-06-02 10:51:07.621	111111111111110110100100000	18	   401.0	6	  11.1	   30.4	Inspect	NaN	NaN	NaN
2024-06-02 10:51:11.829	111111111111111111100100000	20	   466.0	6	  15.2	   54.2	Inspect	NaN	NaN	NaN
2024-06-02 10:51:16.280	101101111100110110100000000	13	   626.0	6	  13.9	   31.6	Inspect	NaN	NaN	NaN
