Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2023-05-01 16:02:13.801	110011010010100000100010000	9	   982.3	6	  10.1	   29.3	Tremor-like	NaN	NaN	NaN
2023-05-02 07:39:13.068	001001111101111111000000000	13	   530.0	8	   9.9	   31.7	HF_6	6	1525	NaN
2023-05-02 09:08:52.987	110111110110110110000000000	13	   406.8	8	  12.9	   40.0	HF_2	2	935	970
2023-05-02 10:53:43.615	000111111110110110100110000	15	   864.2	6	  17.2	  118.1	HF_6	6	1745	NaN
2023-05-02 11:27:39.433	011111111111110000100110000	16	   474.3	6	  12.5	   26.2	Inspect	NaN	NaN	NaN
2023-05-02 11:27:46.642	111000001001000100100100000	8	   584.7	6	   6.9	   10.2	Inspect	NaN	NaN	NaN
2023-05-02 11:27:57.276	000011111010100100000100000	9	   686.6	6	  10.3	   16.7	Inspect	NaN	NaN	NaN
2023-05-02 12:01:33.151	110110110110100110000000000	11	   385.1	8	   9.5	   29.4	HF_2	2	NaN	480
2023-05-02 12:19:36.581	001111110110000110000110000	12	   585.0	8	  10.3	   35.2	HF_2	2	NaN	710
2023-05-02 15:35:45.587	010110110110100110000000000	10	   418.5	8	  12.6	   62.0	Inspect	NaN	NaN	NaN
2023-05-02 15:46:42.478	111111110110110110000000000	14	   454.6	6	  15.2	   73.9	HF_2	2	310	505
2023-05-02 20:45:36.828	000001010101110111000000000	9	   458.4	8	   9.3	   49.0	HF_6	6	1215	NaN
2023-05-02 20:46:55.322	000001000101110110100000000	8	   828.3	6	  11.9	   60.2	HF_6	6	1190	3410
2023-05-03 00:20:03.127	111001111111111111100000000	17	   934.4	6	  17.3	  112.2	HF_6	6	1390	580
2023-05-03 00:27:01.990	011111110110100110000000000	12	   390.8	8	  11.5	   44.9	HF_2	2	NaN	550
2023-05-03 11:19:26.887	000111110110110110000000000	11	   538.5	6	  12.1	   92.7	HF_4	4	5240	750
2023-05-03 13:12:51.025	001111111110110010000000000	12	   474.6	6	   6.2	   12.8	HF_6	NaN	NaN	NaN
2023-05-03 19:50:19.476	001001001101001011001111000	12	  3291.8	8	  18.8	  117.3	HF_8	8	1440	NaN
2023-05-03 19:59:33.661	000001000101001001001111000	9	  3191.2	8	  19.8	  114.9	HF_8	8	1350	NaN
2023-05-03 20:01:09.415	001001001101001011101111000	13	  3146.9	8	  23.4	  126.4	HF_8	8	1515	NaN
2023-05-03 20:03:53.440	001001001101001011101111000	13	  3725.6	8	  26.4	  121.8	HF_8	8	1350	NaN
2023-05-03 20:10:23.636	001001001111111011101111000	16	  4177.0	8	  26.2	  162.8	HF_8	8	1350	NaN
2023-05-03 20:12:57.719	011001111111111011101111000	19	  4915.5	8	  29.7	  206.0	HF_8	8	1325	NaN
2023-05-03 20:15:27.159	001001111111111011101111000	18	  4222.8	8	  29.8	  217.5	HF_8	8	1510	NaN
2023-05-03 20:19:05.394	011001111111111011101111000	19	  4945.5	8	  29.9	  151.5	HF_8	8	1520	NaN
2023-05-03 20:21:42.055	001001111111111011101111000	18	  4822.0	8	  34.8	  181.0	HF_8	8	1530	NaN
2023-05-03 20:23:13.894	011001111111111111101111000	20	  7733.6	8	  40.5	  166.3	HF_8	8	1325	NaN
2023-05-03 20:26:03.446	011001111111111111111111000	21	  6487.1	8	  45.8	  140.4	HF_8	8	1445	NaN
2023-05-03 20:28:47.692	001001011111111011111111000	18	  7104.7	8	  37.0	  101.7	HF_8	8	1515	NaN
2023-05-03 20:31:05.118	111001111111111111101111000	21	  7189.8	8	  41.3	  162.8	HF_8	8	1255	NaN
2023-05-03 20:33:15.514	111001111111111111101111000	21	  5246.8	8	  33.3	  117.5	HF_8	8	1590	NaN
2023-05-03 20:36:16.275	111101111111111011101111000	21	  6405.0	8	  41.4	  147.2	HF_8	8	1515	NaN
2023-05-03 20:39:21.231	111101111111111011101111000	21	  6651.5	8	  49.9	  172.8	HF_8	8	1375	NaN
2023-05-03 20:43:54.314	111101111111111111101111000	22	  6591.8	8	  40.0	  160.6	HF_8	8	1430	NaN
2023-05-03 20:47:41.252	001001111111111011111111000	19	  7577.0	8	  39.5	  178.6	HF_8	8	1255	NaN
2023-05-03 20:49:06.665	001001111111111111111111000	20	  6932.7	8	  42.5	  156.3	HF_8	8	1335	NaN
2023-05-03 20:50:48.045	011101111111111111101111000	21	  7311.5	8	  44.1	  166.1	HF_8	8	1460	NaN
