Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2023-10-01 03:07:38.818	100111111110110110000000000	13	    463.9	1	   11.3	    30.6	Inspect	NaN	NaN	NaN
2023-10-01 05:50:47.157	001001111111111010000000000	12	    600.6	4	   14.0	    77.1	HF_4	4	1395	1205
2023-10-01 11:17:55.306	111111111111111111111110000	23	   3640.1	4	  106.0	   568.3	Inspect	NaN	NaN	NaN
2023-10-01 16:01:13.538	000001001111111011000000000	10	    519.8	5	   11.3	    43.5	HF_6	5	1600	1455
2023-10-01 16:03:23.160	000000000000111111110110000	10	    696.7	7	   13.4	    60.0	HF_6	6	1785	2840
2023-10-01 17:04:10.570	001111111111111111111011000	21	  15289.7	5	  163.9	  1580.6	HF_5	5	2325	1420
2023-10-01 17:11:06.888	000111111110110110000000000	12	    460.2	6	   11.8	    72.4	Inspect	NaN	NaN	NaN
2023-10-01 17:32:49.235	111111111111111110000010000	18	    727.2	1	   18.8	    83.0	Inspect	NaN	NaN	NaN
2023-10-01 23:00:16.525	000001001111111001000000000	9	    577.6	5	   12.0	    52.8	HF_5	5	1710	1950
2023-10-01 23:15:18.661	000111111110110110000000000	12	    584.6	1	    9.7	    39.6	Inspect	NaN	NaN	NaN
2023-10-02 00:24:26.369	001111111111111111111111000	22	  18188.1	8	  112.8	   965.4	HF_8	8	1360	NaN
2023-10-02 07:40:38.356	111111111111110110000000000	16	   1109.5	6	   21.5	    84.9	HF_4	4	1675	NaN
2023-10-02 08:28:23.791	000000000001001001101111000	8	    974.8	8	    9.1	    46.9	HF_8	8	1080	NaN
2023-10-02 14:21:28.548	111111111111111111111111000	24	  27319.7	6	  567.4	  1842.4	Inspect	NaN	NaN	NaN
2023-10-02 15:27:35.455	000001001001110111000000000	8	    490.4	6	    8.6	    24.8	Inspect	NaN	NaN	NaN
2023-10-02 19:39:37.953	110110111111110110000010000	15	    462.7	8	   10.0	    22.7	Inspect	NaN	NaN	NaN
2023-10-03 05:20:45.801	000110110100110110000000000	9	    430.7	6	    8.3	    41.1	Inspect	NaN	NaN	NaN
2023-10-03 07:02:48.615	110110110110100110000000000	11	    451.6	8	    9.2	    39.1	Inspect	NaN	NaN	NaN
2023-10-03 09:43:14.073	011101111111111011111111000	21	   9810.4	8	   65.3	   537.8	HF_8	8	1555	NaN
2023-10-03 09:58:37.068	111111110110110110000010000	15	    490.1	8	   13.5	    30.0	Inspect	NaN	NaN	NaN
2023-10-03 13:14:32.368	000111111110110110000000000	12	    447.4	8	   11.8	    63.5	Inspect	NaN	NaN	NaN
2023-10-03 14:39:26.494	000001001101001111111111000	14	   2581.0	7	   15.7	   139.5	HF_8	8	1765	NaN
2023-10-03 17:02:38.647	111111111111111111111111000	24	  13313.5	6	  155.3	   592.7	HF_6	6	1505	1850
2023-10-03 19:10:21.084	000001001111111001000000000	9	    612.0	5	   11.2	    45.2	HF_5	5	1485	1330
2023-10-03 19:14:00.804	001101111101001000000000000	9	    945.9	1	   10.6	    43.0	HF_1	1	NaN	1025
2023-10-03 19:14:24.704	110110110110110000000010000	11	    481.3	1	    8.0	    18.3	Inspect	NaN	NaN	NaN
2023-10-03 21:07:25.761	110110110110110110000000000	12	    553.7	6	   12.0	    33.3	Inspect	NaN	NaN	NaN
2023-10-04 03:50:35.292	110110110110100100000110000	12	    382.4	8	    9.6	    27.9	Inspect	NaN	NaN	NaN
2023-10-04 07:11:56.110	010110110110110110000000000	11	    454.8	8	   12.7	    41.5	Inspect	NaN	NaN	NaN
2023-10-04 14:38:02.315	111111111111111110010010000	19	    720.0	3	   27.6	    99.1	HF_1	1	NaN	2185
2023-10-04 15:07:18.081	000110110110110110000110000	12	    796.3	1	   12.0	    33.1	HF_4	4	1460	1460
2023-10-04 18:35:48.621	000111110110110110000000000	11	    744.2	1	   10.4	    24.5	Inspect	NaN	NaN	NaN
2023-10-04 22:01:31.402	011001011111111000010000000	12	    633.3	1	   15.8	    69.2	HF_4	4	1460	2045
2023-10-05 04:49:07.893	110111111110110110000010000	15	    567.2	1	   12.7	    54.0	Inspect	NaN	NaN	NaN
2023-10-05 07:42:19.518	111111111111111111111110000	23	   5962.4	6	  113.5	   839.9	HF_8	8	750	NaN
2023-10-05 13:49:33.087	000001111111111011101111000	17	   1930.0	8	   20.5	   113.0	HF_8	8	1400	NaN
2023-10-05 14:28:02.618	111101111111111111111111000	23	 141690.4	7	  638.1	  5626.6	Inspect	NaN	NaN	NaN
2023-10-05 19:06:17.662	110110110010110110000000000	11	    729.6	6	   14.7	    89.4	Inspect	NaN	NaN	NaN
2023-10-05 20:24:28.747	001101111111111111101000000	17	  15489.7	5	  103.2	  1002.9	HF_5	5	580	405
2023-10-05 20:55:12.399	000000001101111111100000000	10	   1188.5	6	   16.0	    83.9	HF_6	6	1390	1390
2023-10-05 21:53:07.957	001001011111111011100000000	13	   1007.0	5	   18.5	    65.4	HF_5	5	1625	1530
2023-10-06 02:00:32.248	110111111111000110000000000	13	    911.1	6	   14.8	    77.2	Inspect	NaN	NaN	NaN
2023-10-06 02:44:51.882	111111111111111111101110000	22	   2038.1	1	   52.2	   187.1	Inspect	NaN	NaN	NaN
2023-10-06 04:42:24.274	011111111111110110000110000	17	    628.1	3	   25.7	    94.4	Inspect	NaN	NaN	NaN
2023-10-06 08:37:01.211	001101111101001000000000000	9	    964.5	1	    7.6	    15.5	HF_1	1	NaN	1075
2023-10-06 09:15:36.619	110001111111111111100000000	16	    982.4	6	   17.3	    79.4	HF_6	6	1050	NaN
2023-10-06 09:31:32.828	000001011011101000010000000	8	   3038.7	1	   47.6	    89.5	Inspect	NaN	NaN	NaN
2023-10-06 09:31:46.325	011000100100110010100100000	9	   5210.4	1	    4.7	     5.7	Inspect	NaN	NaN	NaN
2023-10-06 13:53:26.641	110001110111111111101111000	19	   3079.5	1	   49.1	   142.4	HF_8	8	1175	NaN
2023-10-06 14:02:30.073	001111111111110110000000000	14	   2794.0	1	   20.3	   134.5	Inspect	NaN	NaN	NaN
2023-10-06 14:36:30.424	000000000101001001101111000	9	   2593.5	1	   14.9	   111.6	HF_8	8	1655	NaN
2023-10-06 19:39:31.694	001001011111111111001000000	14	   3796.2	1	   40.7	   155.7	HF_4	4	2000	1600
2023-10-06 20:08:54.686	001111111111111111000010000	17	   2214.3	1	   26.4	    78.0	HF_2	2	935	1215
2023-10-07 00:04:41.657	001010110011111110100110000	14	   2631.1	1	   21.7	    75.6	HF_8	8	2170	NaN
2023-10-07 01:47:01.539	001001111111111011101111000	18	   5424.7	8	   33.5	   259.8	HF_8	8	1495	NaN
2023-10-07 01:57:30.925	001111111111110110000000000	14	   2808.5	1	   12.6	    48.8	Inspect	NaN	NaN	NaN
2023-10-07 02:59:43.364	000001001111011111000000000	10	   2496.9	1	   11.9	    54.0	HF_5	NaN	NaN	NaN
2023-10-07 03:28:44.131	000101111111111110100110000	16	   3283.6	1	   14.3	    47.8	Inspect	NaN	NaN	NaN
2023-10-07 06:46:15.671	111110110111111111100110000	19	   3446.3	1	   36.5	   252.9	Inspect	NaN	NaN	NaN
2023-10-07 10:41:29.692	000001001111111110000100000	11	   2959.3	1	    9.0	    31.0	HF_5	5	1595	1350
2023-10-07 18:22:16.702	000001001111101110000000000	9	   2131.1	1	   14.4	    61.2	Inspect	NaN	NaN	NaN
2023-10-07 19:40:18.522	011111111111110110100110000	18	   1732.7	1	   32.0	   157.6	Inspect	NaN	NaN	NaN
2023-10-07 20:51:09.078	111111111111111111100110000	21	   2228.3	1	   25.8	    68.4	Inspect	NaN	NaN	NaN
2023-10-07 23:23:29.008	011001000001011001101111000	12	   1645.8	1	    6.5	    13.7	HF_8	8	1635	NaN
2023-10-07 23:35:25.056	001001111111111111101000000	16	   1764.7	1	   22.1	   107.6	HF_6	6	1640	2940
2023-10-08 04:34:46.559	111111111110110110000000000	15	   1717.2	1	   10.5	    54.2	Inspect	NaN	NaN	NaN
2023-10-08 09:00:31.434	001111111110110110000010000	14	   2004.5	1	    7.6	    14.9	Inspect	NaN	NaN	NaN
2023-10-08 09:08:28.434	111101111111011001000010000	15	   2034.5	1	   19.5	    72.8	HF_1	1	NaN	1290
2023-10-08 09:17:22.706	111101001001001011101111000	15	   2303.0	1	    6.7	    12.3	HF_8	8	675	NaN
2023-10-08 09:42:37.901	101001111101011000000000000	10	   1995.2	1	   11.6	    46.1	HF_1	1	NaN	1460
2023-10-08 09:43:52.766	110111110110110110000000000	13	   1953.1	1	    8.9	    20.2	Inspect	NaN	NaN	NaN
2023-10-08 09:44:32.437	001111111111011110000000000	14	   1948.7	1	   10.3	    33.9	HF_1	1	NaN	1005
2023-10-08 09:52:26.518	111111111111011000000000000	14	   1960.2	1	   10.9	    29.4	Inspect	NaN	NaN	NaN
2023-10-08 09:56:51.232	001111111111110010000000000	13	   1934.5	1	    9.9	    20.5	Inspect	NaN	NaN	NaN
2023-10-08 10:00:31.128	001111111110110110000000000	13	   1206.0	1	    7.1	    13.3	Inspect	NaN	NaN	NaN
2023-10-08 10:11:25.050	001001111001001100000000000	8	   2011.0	1	    9.6	    32.4	HF_1	1	NaN	1575
2023-10-08 11:18:51.930	000111110110110110000000000	11	   1005.5	1	    9.1	    21.2	Inspect	NaN	NaN	NaN
2023-10-08 12:10:08.187	001111111110100110000000000	12	   1017.8	1	    7.4	    14.2	HF_2	2	NaN	915
2023-10-08 12:12:24.191	001001101101011011000000000	10	   1604.6	5	   19.8	   131.1	HF_6	6	2405	600
2023-10-08 14:35:06.735	000111100100100110000000000	8	    861.9	1	    6.0	    10.9	HF_2	2	NaN	1610
2023-10-08 19:58:45.101	111111111111111111100010000	20	   1427.8	1	   38.6	   168.3	HF_4	4	645	600
2023-10-08 22:41:48.707	001111111111111111101111000	21	 120440.9	5	  196.5	   709.6	HF_5	5	1665	1580
2023-10-08 22:42:50.156	001111111111111111101111000	21	  78305.1	5	  626.4	  8150.6	HF_5	5	1795	1860
2023-10-08 23:31:18.590	101001111111111111101000000	17	   2980.4	5	   44.1	   225.4	HF_5	5	1690	1510
2023-10-09 02:29:33.916	001001001111001111000000000	10	   1050.9	5	   14.6	    77.3	HF_5	5	990	380
2023-10-09 02:29:44.990	001001011111001111000000000	11	   1725.8	5	   19.8	   112.4	HF_5	5	1600	985
2023-10-09 08:29:09.798	111111111110100110000000000	14	    826.7	1	   12.5	    65.9	Inspect	NaN	NaN	NaN
2023-10-09 09:48:54.907	000111111111110110000000000	13	    981.3	1	   16.9	   120.9	Inspect	NaN	NaN	NaN
2023-10-09 09:49:48.862	110111110110110110000000000	13	   1037.9	1	    9.2	    23.9	Inspect	NaN	NaN	NaN
2023-10-09 11:08:11.819	001111111111111111101111000	21	   2301.0	6	   88.4	   296.1	Inspect	NaN	NaN	NaN
2023-10-09 14:41:11.919	110111111111110110000000000	15	    935.0	1	   16.8	    59.0	HF_2	3	NaN	1870
2023-10-09 15:09:35.952	000110110110100110000000000	9	    957.8	1	    8.2	    26.2	HF_2	2	NaN	655
2023-10-10 01:18:58.903	001101111101001111000000000	12	   1727.6	1	    7.6	    12.2	Inspect	NaN	NaN	NaN
2023-10-10 05:08:10.333	001001101001001001001111000	11	   3711.7	1	    7.3	    10.3	HF_1	1	NaN	1310
2023-10-10 06:51:37.885	000110110111111110100110000	15	   3278.3	1	   13.3	    71.5	HF_6	NaN	NaN	NaN
2023-10-10 08:44:11.820	001111111111111110000110000	17	   7252.1	1	   11.4	    32.5	Inspect	NaN	NaN	NaN
2023-10-10 13:47:03.728	000110110111111110110010000	15	   3674.9	1	    7.1	    11.8	Inspect	NaN	NaN	NaN
2023-10-10 13:47:18.038	000110110110110100010010000	11	   9929.6	1	    6.0	    11.3	Inspect	NaN	NaN	NaN
2023-10-10 13:53:09.778	000001001111001001001001000	9	 113821.6	5	 1013.4	  9491.6	Inspect	NaN	NaN	NaN
2023-10-10 14:29:12.086	000110100110110010000000000	8	   7748.0	1	    8.5	    24.9	Inspect	NaN	NaN	NaN
2023-10-10 14:29:22.985	000000100100110110100010000	8	  19774.3	1	    7.3	    26.3	Inspect	NaN	NaN	NaN
2023-10-10 14:29:29.757	000110110110100000010010000	9	   3173.3	1	    5.6	     7.7	Inspect	NaN	NaN	NaN
2023-10-10 14:39:20.694	000110110110110110010000000	11	   3267.3	1	    5.9	    10.2	Inspect	NaN	NaN	NaN
2023-10-10 15:04:02.066	000111111110010010100000000	11	   3380.9	1	   10.6	    15.7	Inspect	NaN	NaN	NaN
2023-10-10 15:04:10.407	001011001010101000100000000	8	   3415.4	1	    6.2	     8.4	Inspect	NaN	NaN	NaN
2023-10-10 15:04:18.900	001111111101010111111011000	18	   5655.1	6	    5.4	     7.3	Inspect	NaN	NaN	NaN
2023-10-10 15:04:35.000	000111111111111110100000000	15	   3444.8	1	    4.4	     6.4	Inspect	NaN	NaN	NaN
2023-10-10 15:16:37.690	000110110110110110110010000	13	   4017.4	6	   28.7	    61.0	Inspect	NaN	NaN	NaN
2023-10-10 15:19:47.717	001111101000000100010100000	9	   3264.1	1	    5.7	    12.5	Inspect	NaN	NaN	NaN
2023-10-10 15:26:01.309	000000011001111001001100000	9	   6445.2	6	   13.8	    22.0	Inspect	NaN	NaN	NaN
2023-10-10 15:26:39.743	000111111111011111110111000	19	  10235.2	6	    8.5	    12.9	Inspect	NaN	NaN	NaN
2023-10-10 15:26:46.640	001111101101011111010001000	15	  10295.3	6	    7.3	    11.8	Inspect	NaN	NaN	NaN
2023-10-10 15:26:53.005	110110110110101001110111000	16	  11180.5	6	    7.3	    12.2	Inspect	NaN	NaN	NaN
2023-10-10 15:30:52.990	010111111111111001000000000	14	   4398.4	1	   10.0	    21.8	Inspect	NaN	NaN	NaN
2023-10-10 15:31:11.550	001111111111110000010000000	13	   3059.8	1	    8.6	    16.5	Inspect	NaN	NaN	NaN
