Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2022-03-14 12:14:20.647	111111111111000000100010000	14	   1327.1	1	   52.7	    161.1	Inspect	NaN	NaN	NaN
2022-03-14 18:04:18.581	000001001001111111111000000	12	   1096.0	6	   12.1	     62.8	HF_6	6	1155	715
2022-03-14 21:32:10.177	111111111111111110000000000	17	    521.8	8	   12.4	     30.4	HF_5	5	1840	585
2022-03-14 22:32:36.773	000001001111111111000000000	11	   1381.4	5	   19.0	    150.6	HF_5	4	1155	1565
2022-03-15 01:37:31.981	111111111111000000000000110	14	   1028.1	1	   10.9	     48.3	HF_1	1	NaN	860
2022-03-15 01:40:02.471	111111111111111110110110111	24	   6906.7	6	  248.5	    760.3	Inspect	NaN	NaN	NaN
2022-03-15 05:06:03.082	100110111111111100100010111	18	    666.9	6	   17.0	     51.8	Surface	NaN	NaN	NaN
2022-03-15 05:24:33.610	000110111110110110000010111	15	    851.3	6	   16.0	     46.5	Tremor-like	NaN	NaN	NaN
2022-03-15 06:45:06.647	100111111111110110100010111	19	    428.3	6	   10.4	     24.0	Surface	NaN	NaN	NaN
2022-03-15 10:24:04.888	111111111110110110000000000	15	    647.0	3	   22.4	     68.0	Inspect	NaN	NaN	NaN
2022-03-15 12:15:32.161	111111111111111111000010000	19	   1262.0	1	   47.7	    123.8	Inspect	NaN	NaN	NaN
2022-03-15 12:16:18.934	001001111111111111111011000	19	   3341.8	8	   32.3	    255.3	HF_8	8	1755	NaN
2022-03-15 20:34:24.279	000000001111111111001000000	11	   1938.7	5	   18.8	    119.6	HF_5	5	2045	1365
2022-03-15 23:03:17.510	110110110110110110100010111	17	    553.3	6	   11.2	     28.7	Surface	NaN	NaN	NaN
2022-03-16 00:20:49.601	001011111111101000000000011	13	   1011.2	3	   10.3	     28.1	HF_4	4	2085	1455
2022-03-16 10:36:01.276	111111111111111111100010111	23	   1609.9	6	   29.7	     81.4	Inspect	NaN	NaN	NaN
2022-03-16 14:32:14.796	111111111111111111000010000	19	   1107.4	6	   26.2	     76.2	Inspect	NaN	NaN	NaN
2022-03-16 15:43:57.068	111111111111111111011000000	20	   2763.3	1	   25.3	     77.8	Inspect	NaN	NaN	NaN
2022-03-16 16:23:43.211	110110110110110100000110000	13	   2604.5	6	   64.9	    227.8	Inspect	NaN	NaN	NaN
2022-03-16 21:35:08.648	011111111111111111111001000	21	  13102.4	5	  188.3	   1206.4	HF_4	4	1735	1645
2022-03-16 22:30:44.156	001001111111111111001000000	15	   2274.4	5	   20.5	    119.6	HF_5	5	1525	1295
2022-03-17 09:39:58.218	001111111111111111110010000	19	    810.5	6	   22.4	     60.8	HF_5	5	NaN	-2925
2022-03-17 15:58:00.217	001001111001011000010000000	9	   1219.3	1	   11.3	     31.5	HF_1	1	NaN	1305
2022-03-17 19:52:40.752	001111111101001000000000000	10	  16505.9	2	  111.5	   1684.6	HF_2	2	2285	1485
2022-03-18 04:45:35.371	001001001111111111011000000	14	   2049.2	5	   34.7	    200.7	HF_4	4	1665	1630
2022-03-18 12:03:21.706	000000000101111001111001000	10	  10373.7	7	   19.1	    192.7	HF_7	7	1420	2560
2022-03-18 12:12:16.762	000000000101111111111011000	13	  21478.0	7	   33.6	    412.1	HF_8	8	1825	NaN
2022-03-18 15:09:09.227	111111111111111101110000000	19	   3266.9	1	   14.9	     65.0	HF_2	2	1330	1485
2022-03-18 22:45:29.394	001000111111111111111001000	17	   9371.4	5	   40.8	    403.6	HF_5	5	1705	1325
2022-03-19 03:27:26.138	111111111111111011101100000	20	   3858.6	1	   14.1	     28.6	HF_1	NaN	NaN	NaN
2022-03-19 14:17:25.194	111011111111111001011110000	19	   3097.0	1	   29.8	    129.2	HF_1	1	NaN	1500
2022-03-19 15:28:59.384	111011111111111011010000000	17	   1471.0	1	   13.6	     39.7	HF_1	1	NaN	1140
2022-03-19 18:49:46.560	000000000110000110010100011	8	   1216.2	6	   25.8	     94.7	Surface	NaN	NaN	NaN
2022-03-19 19:28:18.759	101001111001000000100000000	8	   1615.3	1	   12.9	     49.7	HF_1	1	NaN	1420
2022-03-19 19:48:07.665	111111111111011000100000000	15	   1743.2	1	   15.3	     42.2	HF_1	1	NaN	1455
2022-03-20 00:33:15.522	000000011001011111111111000	14	   1327.7	8	   12.5	     79.9	HF_8	8	1245	NaN
2022-03-20 02:43:39.740	000001000101111001111111000	13	   1833.4	8	   18.3	    113.3	HF_8	8	1570	NaN
2022-03-20 04:05:26.451	001001001101111111111111000	17	   2922.7	7	   16.7	     95.9	HF_7	7	1105	1170
2022-03-20 07:54:02.082	000110111110110110010000000	12	    625.4	3	   15.6	     73.3	HF_2	2	1665	2000
2022-03-20 08:19:11.412	001001111101011000010000000	10	    684.4	1	   11.4	     39.0	HF_1	1	NaN	925
2022-03-20 09:34:55.887	111011111111111000010000000	15	   1622.7	1	   22.9	     88.7	HF_1	1	NaN	1705
2022-03-20 09:43:18.565	001001111111111111111111000	20	   5634.0	8	   42.6	    411.6	HF_8	8	1220	NaN
2022-03-20 09:46:32.620	110111000000000100010000111	10	    403.8	8	    9.4	     40.1	Inspect	NaN	NaN	NaN
2022-03-20 11:10:53.449	101111110110110110100010000	15	    363.4	8	   11.7	     32.1	HF_8	9	1100	NaN
2022-03-20 11:20:37.340	011011111111001110010000000	14	   1383.7	1	   20.7	     85.8	HF_1	1	NaN	1230
2022-03-20 13:25:04.208	011011111111111001010000000	15	   1220.7	1	   16.4	     64.9	HF_1	1	NaN	665
2022-03-20 14:11:14.300	001000110110110110000010111	13	    523.4	8	   13.7	     45.4	Tremor-like	NaN	NaN	NaN
2022-03-20 14:11:34.533	111111111111011001010100000	17	   4548.3	2	   63.7	    429.3	HF_2	2	2130	1370
2022-03-20 14:22:03.115	011011111111110000010000000	13	   1010.5	1	   14.5	     53.5	HF_1	1	NaN	1050
2022-03-20 15:32:15.424	111011111000100000010000000	10	   2111.8	1	   12.3	     53.7	HF_1	1	NaN	2620
2022-03-20 15:55:36.756	111111111101000110010000000	14	   1807.1	1	   15.5	     51.5	HF_1	1	NaN	1240
2022-03-20 15:57:01.028	111111111111111111101001000	21	  19554.6	1	  167.8	    727.1	HF_1	1	NaN	1300
2022-03-20 19:11:21.549	100010111111011110000010111	16	    489.2	8	    8.0	     18.8	Inspect	1	NaN	NaN
2022-03-20 19:40:34.093	110111111111110110110010111	21	   1424.9	6	   11.9	     27.3	Inspect	NaN	NaN	NaN
2022-03-21 00:04:58.418	100110111111011110100110111	19	   1293.0	6	   33.1	     90.9	Surface	NaN	NaN	NaN
2022-03-21 07:01:08.278	001001001111011111010100000	13	   2384.4	6	   23.2	    155.7	HF_5	5	1560	2380
2022-03-21 08:33:02.834	111111111111011001011100000	18	   1877.0	4	   23.1	     66.3	HF_4	4	1995	1330
2022-03-21 08:51:01.183	000110110010110000010100000	9	   1331.1	3	   38.7	    142.1	Inspect	NaN	NaN	NaN
2022-03-21 08:56:09.086	111111111101111111111111111	26	   6087.9	6	   15.9	     23.8	Inspect	NaN	NaN	NaN
2022-03-21 10:55:06.126	111111111111111111111111111	27	  12106.9	6	  175.5	   1097.7	Surface	5	2095	5240
2022-03-21 11:23:20.757	111111111111110110110110111	23	    560.4	6	   14.4	     41.2	Surface	NaN	NaN	NaN
2022-03-21 11:35:54.582	110110110110000000000100000	9	    589.4	6	    8.7	     22.5	Surface	NaN	NaN	NaN
2022-03-21 11:36:35.732	000110000110000110010000001	8	    673.3	6	   15.1	     31.1	Surface	NaN	NaN	NaN
2022-03-21 11:44:48.657	100110000000000010000100111	8	    382.2	8	    7.3	     30.4	Surface	NaN	NaN	NaN
2022-03-21 16:40:46.808	001001111111011001010000000	12	   2025.2	4	   32.7	    308.1	HF_4	4	1410	1455
2022-03-21 18:59:59.899	001001000110000110010000111	10	    687.1	6	    7.9	     28.7	HF_1	1	NaN	1365
2022-03-21 20:43:15.561	111001111111011111010000000	16	   3646.6	4	   50.0	    456.6	HF_4	4	1705	1640
2022-03-22 02:37:51.482	111111111110110110010110111	21	    580.9	8	   13.6	     42.2	Tremor-like	NaN	NaN	NaN
2022-03-22 04:52:24.121	001001001111111111010000000	13	   1789.5	5	   20.0	     92.7	HF_4	4	1625	1890
2022-03-22 05:24:08.246	111001000000111000010000010	9	    577.9	8	    6.7	     17.8	HF_8	8	600	NaN
2022-03-22 06:26:55.552	001111111101000000010000000	10	   1106.3	1	   11.6	     46.2	HF_1	1	NaN	1205
