Time,AKN,Energy,Std
2022-03-14 12:05:00,452.8,99.2,107.8
2022-03-14 12:10:00,465.9,99.0,107.8
2022-03-14 12:15:00,471.1,99.0,107.9
2022-03-14 12:20:00,475.7,104.9,102.1
2022-03-14 12:25:00,477.4,110.8,97.6
2022-03-14 12:30:00,483.4,118.3,93.9
2022-03-14 12:35:00,472.1,124.7,92.6
2022-03-14 12:40:00,471.0,130.7,93.0
2022-03-14 12:45:00,468.6,130.8,93.1
2022-03-14 12:50:00,472.0,130.8,93.1
2022-03-14 12:55:00,475.9,129.5,93.1
2022-03-14 13:00:00,482.2,129.1,93.1
2022-03-14 13:05:00,483.6,129.3,93.3
2022-03-14 13:10:00,482.2,129.4,93.3
2022-03-14 13:15:00,478.0,129.5,93.3
2022-03-14 13:20:00,474.4,129.5,93.3
2022-03-14 13:25:00,467.2,129.5,93.2
2022-03-14 13:30:00,463.8,129.4,93.1
2022-03-14 13:35:00,461.6,129.3,93.0
2022-03-14 13:40:00,464.6,129.1,92.9
2022-03-14 13:45:00,466.8,129.1,92.9
2022-03-14 13:50:00,475.3,129.0,92.8
2022-03-14 13:55:00,490.6,128.9,92.8
2022-03-14 14:00:00,490.2,129.0,92.8
2022-03-14 14:05:00,480.5,129.1,92.8
2022-03-14 14:10:00,480.4,129.0,92.8
2022-03-14 14:15:00,470.1,129.0,92.8
2022-03-14 14:20:00,450.6,129.0,92.8
2022-03-14 14:25:00,480.8,128.7,92.8
2022-03-14 14:30:00,483.3,128.6,92.8
2022-03-14 14:35:00,476.2,128.6,92.8
2022-03-14 14:40:00,477.3,128.5,92.8
2022-03-14 14:45:00,479.7,128.6,92.8
2022-03-14 14:50:00,466.2,128.7,92.8
2022-03-14 14:55:00,464.2,128.9,93.0
2022-03-14 15:00:00,466.6,129.0,93.0
2022-03-14 15:05:00,476.9,129.1,93.1
2022-03-14 15:10:00,476.5,129.0,93.1
2022-03-14 15:15:00,456.4,129.0,93.1
2022-03-14 15:20:00,461.1,128.8,93.1
2022-03-14 15:25:00,458.6,128.8,93.1
2022-03-14 15:30:00,458.7,129.4,92.9
2022-03-14 15:35:00,452.5,130.4,92.8
2022-03-14 15:40:00,446.5,131.4,92.7
2022-03-14 15:45:00,446.1,132.4,92.8
2022-03-14 15:50:00,437.7,133.4,93.0
2022-03-14 15:55:00,420.9,133.8,93.5
2022-03-14 16:00:00,416.7,133.7,93.9
2022-03-14 16:05:00,446.2,133.6,94.3
2022-03-14 16:10:00,435.7,133.5,94.6
2022-03-14 16:15:00,436.7,133.4,94.8
2022-03-14 16:20:00,437.8,133.5,94.9
2022-03-14 16:25:00,437.1,133.5,95.1
2022-03-14 16:30:00,408.4,133.5,95.2
2022-03-14 16:35:00,408.8,133.7,95.3
2022-03-14 16:40:00,414.2,133.7,95.4
2022-03-14 16:45:00,422.5,133.7,95.5
2022-03-14 16:50:00,421.2,133.7,95.5
2022-03-14 16:55:00,412.7,133.8,95.6
2022-03-14 17:00:00,408.7,133.8,95.7
2022-03-14 17:05:00,401.6,134.0,95.8
2022-03-14 17:10:00,390.3,134.3,96.0
2022-03-14 17:15:00,402.0,134.5,96.1
2022-03-14 17:20:00,407.3,134.5,96.1
2022-03-14 17:25:00,415.0,134.6,96.2
2022-03-14 17:30:00,418.9,134.5,96.1
2022-03-14 17:35:00,420.6,134.7,96.0
2022-03-14 17:40:00,411.6,134.8,96.2
2022-03-14 17:45:00,405.2,134.9,96.3
2022-03-14 17:50:00,397.9,135.0,96.4
2022-03-14 17:55:00,394.9,135.2,96.6
2022-03-14 18:00:00,390.1,135.1,96.9
2022-03-14 18:05:00,384.5,135.2,97.0
2022-03-14 18:10:00,389.5,135.7,97.2
2022-03-14 18:15:00,391.7,135.9,97.3
2022-03-14 18:20:00,391.2,136.0,97.4
2022-03-14 18:25:00,395.8,136.4,97.6
2022-03-14 18:30:00,394.3,136.5,97.6
2022-03-14 18:35:00,394.6,135.8,97.5
2022-03-14 18:40:00,391.2,135.2,97.4
2022-03-14 18:45:00,389.2,135.5,97.6
2022-03-14 18:50:00,383.1,134.8,97.4
2022-03-14 18:55:00,382.4,135.4,97.6
2022-03-14 19:00:00,381.4,136.0,97.7
2022-03-14 19:05:00,382.9,136.7,97.9
2022-03-14 19:10:00,385.1,136.8,97.8
2022-03-14 19:15:00,385.7,137.3,97.9
2022-03-14 19:20:00,391.8,136.9,97.9
2022-03-14 19:25:00,393.9,137.0,98.1
2022-03-14 19:30:00,392.1,137.2,98.3
2022-03-14 19:35:00,394.3,137.1,98.4
2022-03-14 19:40:00,398.4,137.1,98.5
2022-03-14 19:45:00,396.3,137.2,98.6
2022-03-14 19:50:00,393.8,137.3,98.6
2022-03-14 19:55:00,397.2,137.4,98.7
2022-03-14 20:00:00,388.6,137.5,98.8
2022-03-14 20:05:00,386.5,137.6,98.9
2022-03-14 20:10:00,387.1,137.7,99.0
2022-03-14 20:15:00,386.3,137.7,99.0
2022-03-14 20:20:00,381.3,137.8,99.1
2022-03-14 20:25:00,391.4,138.1,99.1
2022-03-14 20:30:00,391.9,138.1,99.2
2022-03-14 20:35:00,387.5,138.1,99.2
2022-03-14 20:40:00,393.7,138.1,99.3
2022-03-14 20:45:00,401.0,138.2,99.4
2022-03-14 20:50:00,396.3,138.0,99.5
2022-03-14 20:55:00,391.5,138.0,99.5
2022-03-14 21:00:00,394.9,138.1,99.6
2022-03-14 21:05:00,393.1,138.2,99.6
2022-03-14 21:10:00,392.0,138.2,99.6
2022-03-14 21:15:00,389.3,138.2,99.7
2022-03-14 21:20:00,390.4,138.5,99.8
2022-03-14 21:25:00,384.9,138.5,99.9
2022-03-14 21:30:00,380.1,138.4,99.9
2022-03-14 21:35:00,378.4,138.5,99.9
2022-03-14 21:40:00,383.3,138.5,100.0
2022-03-14 21:45:00,384.7,138.5,100.0
2022-03-14 21:50:00,386.1,138.6,100.0
2022-03-14 21:55:00,381.3,138.5,100.1
2022-03-14 22:00:00,375.7,138.2,100.4
2022-03-14 22:05:00,375.1,138.3,100.9
2022-03-14 22:10:00,376.9,138.3,101.5
2022-03-14 22:15:00,376.8,138.4,102.0
2022-03-14 22:20:00,390.2,139.2,102.5
2022-03-14 22:25:00,398.2,140.2,102.8
2022-03-14 22:30:00,394.2,140.7,102.7
2022-03-14 22:35:00,389.4,141.1,102.6
2022-03-14 22:40:00,393.1,141.3,102.6
2022-03-14 22:45:00,389.2,141.1,102.5
2022-03-14 22:50:00,383.1,141.0,102.5
2022-03-14 22:55:00,384.5,141.1,102.6
2022-03-14 23:00:00,384.6,141.2,102.7
2022-03-14 23:05:00,386.3,141.3,102.7
2022-03-14 23:10:00,376.5,141.3,102.7
2022-03-14 23:15:00,378.6,141.2,102.7
2022-03-14 23:20:00,376.2,141.0,102.6
2022-03-14 23:25:00,377.8,141.0,102.5
2022-03-14 23:30:00,370.7,141.0,102.6
2022-03-14 23:35:00,377.1,141.0,102.6
2022-03-14 23:40:00,375.1,141.0,102.7
2022-03-14 23:45:00,377.6,141.1,102.8
2022-03-14 23:50:00,378.4,141.1,102.8
2022-03-14 23:55:00,383.2,141.2,102.9
2022-03-15 00:00:00,371.8,142.9,103.7
2022-03-15 00:05:00,373.5,143.4,104.0
2022-03-15 00:10:00,369.6,143.4,104.1
2022-03-15 00:15:00,366.5,143.0,104.1
2022-03-15 00:20:00,373.7,143.4,104.4
2022-03-15 00:25:00,375.4,143.7,104.7
2022-03-15 00:30:00,374.1,143.4,104.6
2022-03-15 00:35:00,377.2,143.5,104.7
2022-03-15 00:40:00,381.7,143.6,104.9
2022-03-15 00:45:00,372.5,143.7,105.0
2022-03-15 00:50:00,371.7,143.8,105.1
2022-03-15 00:55:00,367.4,144.1,105.3
2022-03-15 01:00:00,374.6,144.4,105.5
2022-03-15 01:05:00,379.1,144.4,105.5
2022-03-15 01:10:00,380.1,144.4,105.6
2022-03-15 01:15:00,379.9,144.7,105.8
2022-03-15 01:20:00,386.4,144.3,105.8
2022-03-15 01:25:00,381.0,144.0,105.9
2022-03-15 01:30:00,376.1,147.7,106.2
2022-03-15 01:35:00,377.1,147.4,106.3
2022-03-15 01:40:00,373.6,146.9,106.4
2022-03-15 01:45:00,371.7,146.7,106.4
2022-03-15 01:50:00,371.1,146.6,106.4
2022-03-15 01:55:00,372.7,142.7,106.3
2022-03-15 02:00:00,377.7,142.8,106.4
2022-03-15 02:05:00,381.8,143.0,106.5
2022-03-15 02:10:00,380.1,143.1,106.7
2022-03-15 02:15:00,375.8,143.3,106.9
2022-03-15 02:20:00,376.4,143.5,107.0
2022-03-15 02:25:00,375.0,143.7,107.1
2022-03-15 02:30:00,378.7,143.8,107.3
2022-03-15 02:35:00,379.3,144.0,107.4
2022-03-15 02:40:00,385.1,144.5,107.4
2022-03-15 02:45:00,387.1,144.8,107.5
2022-03-15 02:50:00,386.4,144.8,107.5
2022-03-15 02:55:00,385.2,145.0,107.6
2022-03-15 03:00:00,389.2,145.1,107.6
2022-03-15 03:05:00,389.6,144.9,107.7
2022-03-15 03:10:00,383.6,144.7,107.7
2022-03-15 03:15:00,382.9,145.0,107.8
2022-03-15 03:20:00,385.5,145.2,107.9
2022-03-15 03:25:00,386.8,145.3,107.9
2022-03-15 03:30:00,384.6,145.2,108.0
2022-03-15 03:35:00,380.5,145.5,108.1
2022-03-15 03:40:00,379.2,145.3,108.1
2022-03-15 03:45:00,373.7,145.2,108.1
2022-03-15 03:50:00,366.4,145.3,108.2
2022-03-15 03:55:00,365.6,145.9,108.5
2022-03-15 04:00:00,369.2,146.7,109.2
2022-03-15 04:05:00,365.6,147.2,109.5
2022-03-15 04:10:00,366.1,147.6,109.8
2022-03-15 04:15:00,372.1,147.8,110.0
2022-03-15 04:20:00,368.6,147.5,109.9
