Time,Energy,Std
2022-06-01 00:00:00,171.3,141.5
2022-06-01 00:05:00,191.3,177.7
2022-06-01 00:10:00,229.0,141.8
2022-06-01 00:15:00,245.9,152.1
2022-06-01 00:20:00,254.3,166.0
2022-06-01 00:25:00,262.0,176.4
2022-06-01 00:30:00,260.6,157.6
2022-06-01 00:35:00,232.1,193.9
2022-06-01 00:40:00,290.9,187.0
2022-06-01 00:45:00,363.2,209.9
2022-06-01 00:50:00,298.0,155.3
2022-06-01 00:55:00,249.2,126.3
2022-06-01 01:00:00,228.1,132.4
2022-06-01 01:05:00,178.4,96.3
2022-06-01 01:10:00,119.8,105.8
2022-06-01 01:15:00,166.4,140.7
2022-06-01 01:20:00,213.0,176.8
2022-06-01 01:25:00,233.3,187.6
2022-06-01 01:30:00,233.1,187.6
2022-06-01 01:35:00,233.3,187.8
2022-06-01 01:40:00,233.8,188.2
2022-06-01 01:45:00,234.1,188.5
2022-06-01 01:50:00,234.4,188.8
2022-06-01 01:55:00,234.6,188.9
2022-06-01 02:00:00,234.4,188.8
2022-06-01 02:05:00,234.1,188.4
2022-06-01 02:10:00,233.9,188.3
2022-06-01 02:15:00,233.9,188.2
2022-06-01 02:20:00,233.9,188.3
2022-06-01 02:25:00,234.2,188.5
2022-06-01 02:30:00,234.4,188.7
2022-06-01 02:35:00,234.7,189.0
2022-06-01 02:40:00,234.9,189.2
2022-06-01 02:45:00,235.2,189.5
2022-06-01 02:50:00,235.4,189.5
2022-06-01 02:55:00,235.1,189.1
2022-06-01 03:00:00,234.2,188.1
2022-06-01 03:05:00,232.5,186.6
2022-06-01 03:10:00,230.8,185.1
2022-06-01 03:15:00,229.0,183.7
2022-06-01 03:20:00,227.8,182.8
2022-06-01 03:25:00,227.2,182.4
2022-06-01 03:30:00,227.6,182.8
2022-06-01 03:35:00,228.2,183.3
2022-06-01 03:40:00,228.8,183.9
2022-06-01 03:45:00,229.2,184.2
2022-06-01 03:50:00,229.5,184.4
2022-06-01 03:55:00,229.4,184.2
2022-06-01 04:00:00,229.3,184.1
2022-06-01 04:05:00,229.5,184.2
2022-06-01 04:10:00,230.2,184.9
2022-06-01 04:15:00,230.6,185.3
2022-06-01 04:20:00,231.0,185.7
2022-06-01 04:25:00,231.6,186.2
2022-06-01 04:30:00,231.9,186.6
2022-06-01 04:35:00,232.0,186.7
2022-06-01 04:40:00,232.5,187.1
2022-06-01 04:45:00,232.9,187.5
2022-06-01 04:50:00,233.1,187.7
2022-06-01 04:55:00,233.1,187.7
2022-06-01 05:00:00,233.1,187.7
2022-06-01 05:05:00,233.1,187.7
2022-06-01 05:10:00,233.4,187.9
2022-06-01 05:15:00,234.0,188.4
2022-06-01 05:20:00,234.7,188.9
2022-06-01 05:25:00,235.4,189.5
2022-06-01 05:30:00,236.0,190.0
2022-06-01 05:35:00,236.2,190.2
2022-06-01 05:40:00,236.3,190.2
2022-06-01 05:45:00,236.2,190.2
2022-06-01 05:50:00,236.2,190.2
2022-06-01 05:55:00,236.7,190.7
2022-06-01 06:00:00,237.7,191.6
2022-06-01 06:05:00,239.1,192.8
2022-06-01 06:10:00,240.6,194.2
2022-06-01 06:15:00,242.3,195.8
2022-06-01 06:20:00,246.0,197.0
2022-06-01 06:25:00,247.5,198.3
2022-06-01 06:30:00,248.6,199.3
2022-06-01 06:35:00,249.5,200.2
2022-06-01 06:40:00,250.2,200.8
2022-06-01 06:45:00,248.8,201.6
2022-06-01 06:50:00,252.9,201.8
2022-06-01 06:55:00,278.6,199.9
2022-06-01 07:00:00,279.2,200.4
2022-06-01 07:05:00,279.8,201.0
2022-06-01 07:10:00,280.5,201.7
2022-06-01 07:15:00,277.6,202.4
2022-06-01 07:20:00,253.2,205.6
2022-06-01 07:25:00,253.9,206.3
2022-06-01 07:30:00,254.5,206.8
2022-06-01 07:35:00,255.1,207.3
2022-06-01 07:40:00,255.6,207.8
2022-06-01 07:45:00,256.0,208.2
2022-06-01 07:50:00,256.3,208.4
2022-06-01 07:55:00,256.4,208.5
2022-06-01 08:00:00,256.3,208.3
2022-06-01 08:05:00,256.0,208.0
2022-06-01 08:10:00,255.6,207.7
2022-06-01 08:15:00,255.3,207.4
