Time,AKN,Energy,Std
2025-02-01 00:00:00,378.8,24.3,17.0
2025-02-01 00:05:00,378.8,24.3,17.0
2025-02-01 00:10:00,374.5,24.4,17.0
2025-02-01 00:15:00,372.0,23.0,15.2
2025-02-01 00:20:00,354.2,22.9,15.1
2025-02-01 00:25:00,358.0,21.8,14.3
2025-02-01 00:30:00,363.7,20.5,13.8
2025-02-01 00:35:00,361.7,21.8,14.2
2025-02-01 00:40:00,353.0,22.5,14.7
2025-02-01 00:45:00,342.6,24.9,17.7
2025-02-01 00:50:00,348.0,27.0,21.4
2025-02-01 00:55:00,354.1,31.7,32.2
2025-02-01 01:00:00,354.7,32.4,34.1
2025-02-01 01:05:00,351.6,29.4,27.4
2025-02-01 01:10:00,348.5,24.2,17.0
2025-02-01 01:15:00,353.0,21.5,14.0
2025-02-01 01:20:00,361.1,21.6,14.0
2025-02-01 01:25:00,361.7,24.7,17.6
2025-02-01 01:30:00,365.6,29.1,26.3
2025-02-01 01:35:00,368.1,28.7,25.4
2025-02-01 01:40:00,356.9,26.1,20.2
2025-02-01 01:45:00,344.3,21.9,14.3
2025-02-01 01:50:00,333.9,23.4,15.9
2025-02-01 01:55:00,339.6,23.0,15.3
2025-02-01 02:00:00,349.8,24.8,18.0
2025-02-01 02:05:00,352.5,22.9,15.3
2025-02-01 02:10:00,353.5,23.3,15.8
2025-02-01 02:15:00,341.5,20.8,13.8
2025-02-01 02:20:00,342.9,20.6,13.8
2025-02-01 02:25:00,344.2,20.9,13.9
2025-02-01 02:30:00,352.9,23.6,16.2
2025-02-01 02:35:00,344.7,24.8,17.9
2025-02-01 02:40:00,350.1,25.4,19.1
2025-02-01 02:45:00,351.5,29.9,28.5
2025-02-01 02:50:00,360.1,31.1,31.6
2025-02-01 02:55:00,348.6,32.4,34.8
2025-02-01 03:00:00,352.2,26.3,20.9
2025-02-01 03:05:00,355.5,27.2,22.5
2025-02-01 03:10:00,359.2,24.3,16.9
2025-02-01 03:15:00,355.4,24.5,17.3
2025-02-01 03:20:00,345.2,25.5,19.1
2025-02-01 03:25:00,346.8,30.6,30.2
2025-02-01 03:30:00,337.3,34.5,39.6
2025-02-01 03:35:00,345.7,32.1,33.6
2025-02-01 03:40:00,337.9,28.2,24.4
2025-02-01 03:45:00,348.8,25.2,18.3
2025-02-01 03:50:00,337.5,25.6,19.2
2025-02-01 03:55:00,343.3,24.0,16.5
2025-02-01 04:00:00,336.8,28.4,25.1
2025-02-01 04:05:00,352.7,28.4,25.1
2025-02-01 04:10:00,359.0,28.9,26.4
2025-02-01 04:15:00,361.1,23.3,15.8
2025-02-01 04:20:00,350.0,23.7,16.2
2025-02-01 04:25:00,346.9,24.2,16.8
2025-02-01 04:30:00,349.0,24.3,17.1
2025-02-01 04:35:00,360.5,23.7,16.2
2025-02-01 04:40:00,355.5,26.3,20.7
2025-02-01 04:45:00,348.9,27.8,23.5
2025-02-01 04:50:00,330.7,27.6,23.3
2025-02-01 04:55:00,337.2,24.2,16.8
2025-02-01 05:00:00,337.7,24.1,16.9
2025-02-01 05:05:00,345.0,22.7,15.0
2025-02-01 05:10:00,341.7,23.8,16.3
2025-02-01 05:15:00,352.8,24.0,16.4
2025-02-01 05:20:00,367.6,28.3,24.6
2025-02-01 05:25:00,362.6,29.3,26.9
2025-02-01 05:30:00,352.7,29.7,27.9
2025-02-01 05:35:00,352.3,26.2,20.3
2025-02-01 05:40:00,358.0,24.6,17.5
2025-02-01 05:45:00,363.3,23.8,16.2
2025-02-01 05:50:00,355.4,23.7,16.1
2025-02-01 05:55:00,349.6,23.0,15.2
2025-02-01 06:00:00,356.8,22.8,15.1
2025-02-01 06:05:00,356.9,23.0,15.3
2025-02-01 06:10:00,364.5,23.0,15.4
2025-02-01 06:15:00,356.8,22.2,14.6
2025-02-01 06:20:00,358.2,23.9,16.8
2025-02-01 06:25:00,352.0,24.8,18.2
2025-02-01 06:30:00,358.9,25.7,19.8
2025-02-01 06:35:00,351.1,23.9,16.6
2025-02-01 06:40:00,349.5,23.2,15.5
