Time,Energy,Std
2022-07-01 00:00:00,265.5,217.1
2022-07-01 00:05:00,265.3,216.9
2022-07-01 00:10:00,265.1,216.7
2022-07-01 00:15:00,264.9,216.6
2022-07-01 00:20:00,264.6,216.3
2022-07-01 00:25:00,264.4,216.2
2022-07-01 00:30:00,264.3,216.1
2022-07-01 00:35:00,264.3,216.2
2022-07-01 00:40:00,264.1,216.0
2022-07-01 00:45:00,264.1,216.0
2022-07-01 00:50:00,264.0,215.9
2022-07-01 00:55:00,263.8,215.8
2022-07-01 01:00:00,263.6,215.7
2022-07-01 01:05:00,263.5,215.6
2022-07-01 01:10:00,263.5,215.7
2022-07-01 01:15:00,263.7,215.7
2022-07-01 01:20:00,263.8,215.8
2022-07-01 01:25:00,264.0,216.0
2022-07-01 01:30:00,264.0,216.0
2022-07-01 01:35:00,264.2,216.2
2022-07-01 01:40:00,264.3,216.4
2022-07-01 01:45:00,264.6,216.7
2022-07-01 01:50:00,265.0,217.0
2022-07-01 01:55:00,265.5,217.4
2022-07-01 02:00:00,265.9,217.7
2022-07-01 02:05:00,266.6,218.4
2022-07-01 02:10:00,267.0,218.7
2022-07-01 02:15:00,267.4,219.1
2022-07-01 02:20:00,268.1,219.6
2022-07-01 02:25:00,268.5,220.0
2022-07-01 02:30:00,268.9,220.2
2022-07-01 02:35:00,269.2,220.5
2022-07-01 02:40:00,269.3,220.6
2022-07-01 02:45:00,269.2,220.6
2022-07-01 02:50:00,269.2,220.6
2022-07-01 02:55:00,269.1,220.5
2022-07-01 03:00:00,269.1,220.5
2022-07-01 03:05:00,269.1,220.5
2022-07-01 03:10:00,269.2,220.6
2022-07-01 03:15:00,269.4,220.8
2022-07-01 03:20:00,269.8,221.5
2022-07-01 03:25:00,270.0,221.6
2022-07-01 03:30:00,270.0,221.7
2022-07-01 03:35:00,270.1,221.7
2022-07-01 03:40:00,270.1,221.6
2022-07-01 03:45:00,269.8,221.1
2022-07-01 03:50:00,270.0,221.2
2022-07-01 03:55:00,271.0,222.8
2022-07-01 04:00:00,271.5,223.5
2022-07-01 04:05:00,272.0,224.0
2022-07-01 04:10:00,272.6,224.4
2022-07-01 04:15:00,273.6,224.8
2022-07-01 04:20:00,273.6,223.9
2022-07-01 04:25:00,273.9,224.0
2022-07-01 04:30:00,276.5,228.4
2022-07-01 04:35:00,276.9,228.8
2022-07-01 04:40:00,276.9,229.3
2022-07-01 04:45:00,277.2,229.7
2022-07-01 04:50:00,277.7,230.1
2022-07-01 04:55:00,275.9,226.4
2022-07-01 05:00:00,276.2,226.6
2022-07-01 05:05:00,276.3,226.7
2022-07-01 05:10:00,277.6,229.1
2022-07-01 05:15:00,278.7,231.2
2022-07-01 05:20:00,278.7,231.1
2022-07-01 05:25:00,278.7,231.2
2022-07-01 05:30:00,278.8,231.3
2022-07-01 05:35:00,277.9,229.2
2022-07-01 05:40:00,276.9,227.1
2022-07-01 05:45:00,277.0,227.2
2022-07-01 05:50:00,277.1,227.3
2022-07-01 05:55:00,277.2,227.4
2022-07-01 06:00:00,277.3,227.4
2022-07-01 06:05:00,279.0,230.2
2022-07-01 06:10:00,279.5,230.5
2022-07-01 06:15:00,280.0,230.8
2022-07-01 06:20:00,280.4,231.1
2022-07-01 06:25:00,280.5,231.1
2022-07-01 06:30:00,279.1,228.6
2022-07-01 06:35:00,278.9,228.5
2022-07-01 06:40:00,278.7,228.5
2022-07-01 06:45:00,278.6,228.4
2022-07-01 06:50:00,278.6,228.4
2022-07-01 06:55:00,278.8,228.5
2022-07-01 07:00:00,278.9,228.5
2022-07-01 07:05:00,279.0,228.5
2022-07-01 07:10:00,279.0,228.5
2022-07-01 07:15:00,279.0,228.5
2022-07-01 07:20:00,278.9,228.4
2022-07-01 07:25:00,278.9,228.4
2022-07-01 07:30:00,278.9,228.5
2022-07-01 07:35:00,279.1,228.6
2022-07-01 07:40:00,279.4,228.8
2022-07-01 07:45:00,279.8,229.2
2022-07-01 07:50:00,280.0,229.3
2022-07-01 07:55:00,280.2,229.5
2022-07-01 08:00:00,280.3,229.6
2022-07-01 08:05:00,280.4,229.6
2022-07-01 08:10:00,280.4,229.4
2022-07-01 08:15:00,280.2,229.1
2022-07-01 08:20:00,280.3,229.3
2022-07-01 08:25:00,280.6,230.0
2022-07-01 08:30:00,280.5,229.8
2022-07-01 08:35:00,280.2,229.8
2022-07-01 08:40:00,280.2,229.7
2022-07-01 08:45:00,279.7,229.3
2022-07-01 08:50:00,279.2,228.4
2022-07-01 08:55:00,279.2,228.5
2022-07-01 09:00:00,279.2,228.5
2022-07-01 09:05:00,279.4,228.8
2022-07-01 09:10:00,279.5,228.8
2022-07-01 09:15:00,279.6,228.7
2022-07-01 09:20:00,279.6,228.6
2022-07-01 09:25:00,279.6,228.6
2022-07-01 09:30:00,282.7,234.8
2022-07-01 09:35:00,282.9,235.2
2022-07-01 09:40:00,282.9,235.2
2022-07-01 09:45:00,282.7,235.1
2022-07-01 09:50:00,282.6,235.0
2022-07-01 09:55:00,279.9,229.4
2022-07-01 10:00:00,279.9,229.3
2022-07-01 10:05:00,281.2,231.6
2022-07-01 10:10:00,281.2,231.6
2022-07-01 10:15:00,281.1,231.4
2022-07-01 10:20:00,280.3,230.1
2022-07-01 10:25:00,279.6,229.2
2022-07-01 10:30:00,280.3,230.7
2022-07-01 10:35:00,280.0,230.5
2022-07-01 10:40:00,279.9,230.6
2022-07-01 10:45:00,279.8,230.5
2022-07-01 10:50:00,279.7,230.4
2022-07-01 10:55:00,277.1,225.9
2022-07-01 11:00:00,277.1,226.3
2022-07-01 11:05:00,276.8,225.8
2022-07-01 11:10:00,276.5,225.5
2022-07-01 11:15:00,276.3,225.3
2022-07-01 11:20:00,276.1,225.0
