Time,AKN,Energy,Std
2025-05-01 00:00:00,388.4,23.0,11.8
2025-05-01 00:05:00,388.4,23.0,11.8
2025-05-01 00:10:00,392.5,22.6,11.9
2025-05-01 00:15:00,394.9,21.2,10.8
2025-05-01 00:20:00,400.0,20.3,10.4
2025-05-01 00:25:00,397.9,20.5,10.3
2025-05-01 00:30:00,390.6,22.3,11.4
2025-05-01 00:35:00,386.5,22.3,10.9
2025-05-01 00:40:00,399.3,23.6,10.9
2025-05-01 00:45:00,413.4,24.2,10.6
2025-05-01 00:50:00,411.0,26.8,12.6
2025-05-01 00:55:00,406.4,28.3,12.8
2025-05-01 01:00:00,388.5,30.3,13.9
2025-05-01 01:05:00,396.1,29.2,12.8
2025-05-01 01:10:00,404.1,27.1,11.9
2025-05-01 01:15:00,425.6,27.0,12.0
2025-05-01 01:20:00,424.6,27.3,12.0
2025-05-01 01:25:00,398.6,28.6,12.9
2025-05-01 01:30:00,393.9,25.8,11.5
2025-05-01 01:35:00,388.4,24.8,11.0
2025-05-01 01:40:00,401.6,22.8,10.4
2025-05-01 01:45:00,398.9,22.3,10.4
2025-05-01 01:50:00,397.3,21.9,10.7
2025-05-01 01:55:00,407.4,21.0,10.6
2025-05-01 02:00:00,397.2,22.4,10.8
2025-05-01 02:05:00,411.6,23.7,10.7
2025-05-01 02:10:00,410.3,27.4,12.3
2025-05-01 02:15:00,426.0,30.6,14.1
2025-05-01 02:20:00,425.4,31.5,14.5
2025-05-01 02:25:00,426.4,30.2,13.7
2025-05-01 02:30:00,411.5,26.6,11.9
2025-05-01 02:35:00,402.6,24.2,11.1
2025-05-01 02:40:00,392.6,22.5,10.8
2025-05-01 02:45:00,399.0,21.5,10.8
2025-05-01 02:50:00,394.0,21.5,10.8
2025-05-01 02:55:00,416.6,23.0,11.1
2025-05-01 03:00:00,420.7,25.0,11.1
2025-05-01 03:05:00,442.6,26.1,11.4
2025-05-01 03:10:00,434.7,26.0,10.8
2025-05-01 03:15:00,417.8,24.9,10.4
2025-05-01 03:20:00,402.8,24.3,10.1
2025-05-01 03:25:00,405.7,22.9,9.8
2025-05-01 03:30:00,422.3,22.4,9.7
2025-05-01 03:35:00,435.1,21.7,9.8
2025-05-01 03:40:00,433.0,22.1,10.4
2025-05-01 03:45:00,444.0,23.5,10.6
2025-05-01 03:50:00,430.4,24.3,10.6
2025-05-01 03:55:00,413.3,24.2,10.3
2025-05-01 04:00:00,400.1,24.0,10.2
2025-05-01 04:05:00,394.1,24.5,10.4
2025-05-01 04:10:00,403.4,25.6,10.3
2025-05-01 04:15:00,402.3,25.4,10.5
2025-05-01 04:20:00,397.1,26.8,11.3
2025-05-01 04:25:00,378.8,27.4,11.6
2025-05-01 04:30:00,371.6,28.1,11.6
2025-05-01 04:35:00,374.8,26.8,11.0
2025-05-01 04:40:00,375.7,26.2,10.9
2025-05-01 04:45:00,383.7,25.6,11.1
2025-05-01 04:50:00,377.9,25.3,10.8
2025-05-01 04:55:00,388.0,25.1,10.6
2025-05-01 05:00:00,379.0,26.7,10.9
2025-05-01 05:05:00,384.5,30.0,12.8
2025-05-01 05:10:00,370.0,32.1,14.3
2025-05-01 05:15:00,362.7,33.4,14.6
2025-05-01 05:20:00,359.9,32.3,14.0
2025-05-01 05:25:00,367.3,31.5,13.6
2025-05-01 05:30:00,387.6,29.0,12.8
2025-05-01 05:35:00,390.8,27.0,11.2
2025-05-01 05:40:00,378.8,25.5,10.7
2025-05-01 05:45:00,348.6,24.8,10.5
2025-05-01 05:50:00,346.1,27.1,12.2
2025-05-01 05:55:00,342.2,28.4,12.8
2025-05-01 06:00:00,343.5,27.7,12.3
2025-05-01 06:05:00,351.8,24.9,10.7
2025-05-01 06:10:00,354.2,22.8,10.4
2025-05-01 06:15:00,359.4,22.7,10.5
2025-05-01 06:20:00,342.7,21.9,10.5
2025-05-01 06:25:00,337.0,22.7,10.5
2025-05-01 06:30:00,336.1,24.3,11.0
2025-05-01 06:35:00,336.4,26.7,11.7
2025-05-01 06:40:00,352.5,28.6,12.6
2025-05-01 06:45:00,349.4,29.3,12.5
2025-05-01 06:50:00,335.2,28.8,11.9
2025-05-01 06:55:00,329.4,29.2,12.0
2025-05-01 07:00:00,334.7,29.5,12.4
2025-05-01 07:05:00,359.4,30.2,13.0
2025-05-01 07:10:00,353.9,31.6,14.0
2025-05-01 07:15:00,359.9,31.3,13.7
2025-05-01 07:20:00,339.8,32.2,14.3
2025-05-01 07:25:00,335.8,31.5,13.8
2025-05-01 07:30:00,327.3,33.6,15.1
2025-05-01 07:35:00,338.3,32.6,14.4
2025-05-01 07:40:00,346.7,33.1,15.0
2025-05-01 07:45:00,346.1,31.0,13.6
2025-05-01 07:50:00,341.1,31.9,14.0
2025-05-01 07:55:00,330.3,29.5,12.3
2025-05-01 08:00:00,316.5,28.2,11.6
2025-05-01 08:05:00,311.0,27.5,11.4
2025-05-01 08:10:00,324.0,29.5,12.5
2025-05-01 08:15:00,335.5,31.4,13.7
2025-05-01 08:20:00,334.2,30.5,13.3
2025-05-01 08:25:00,328.7,27.9,11.8
2025-05-01 08:30:00,321.7,25.2,10.5
2025-05-01 08:35:00,326.2,23.2,10.2
2025-05-01 08:40:00,322.4,21.6,9.9
2025-05-01 08:45:00,330.2,21.7,10.2
2025-05-01 08:50:00,338.4,22.4,10.3
2025-05-01 08:55:00,343.2,22.6,10.9
2025-05-01 09:00:00,334.6,24.5,11.7
2025-05-01 09:05:00,322.3,25.0,12.0
2025-05-01 09:10:00,312.1,25.3,11.7
2025-05-01 09:15:00,302.2,23.8,10.9
2025-05-01 09:20:00,300.0,23.3,10.8
2025-05-01 09:25:00,291.3,22.5,11.0
2025-05-01 09:30:00,314.5,22.1,10.6
2025-05-01 09:35:00,320.3,21.7,10.3
2025-05-01 09:40:00,321.9,22.0,9.9
