Time,AKN,Energy,Std
2025-12-01 00:00:00,1284.5,21.6,22.5
2025-12-01 00:05:00,1284.5,21.6,22.5
2025-12-01 00:10:00,1289.6,21.5,22.4
2025-12-01 00:15:00,1227.1,21.7,22.9
2025-12-01 00:20:00,1258.5,21.3,21.9
2025-12-01 00:25:00,1199.8,21.1,21.3
2025-12-01 00:30:00,1233.1,20.6,20.2
2025-12-01 00:35:00,1226.1,20.6,20.1
2025-12-01 00:40:00,1275.8,20.6,19.9
2025-12-01 00:45:00,1269.9,21.2,21.2
2025-12-01 00:50:00,1217.3,21.2,21.0
2025-12-01 00:55:00,1179.2,21.2,21.0
2025-12-01 01:00:00,1194.1,20.9,20.3
2025-12-01 01:05:00,1256.3,20.8,20.0
2025-12-01 01:10:00,1274.3,20.6,19.8
2025-12-01 01:15:00,1290.0,20.5,19.7
2025-12-01 01:20:00,1271.6,20.6,20.2
2025-12-01 01:25:00,1249.4,20.5,20.1
2025-12-01 01:30:00,1252.9,20.5,20.2
2025-12-01 01:35:00,1221.7,20.5,20.0
2025-12-01 01:40:00,1281.4,20.4,19.9
2025-12-01 01:45:00,1251.0,20.4,19.9
2025-12-01 01:50:00,1278.4,20.4,19.8
2025-12-01 01:55:00,1253.6,20.6,20.4
2025-12-01 02:00:00,1270.2,20.4,19.9
2025-12-01 02:05:00,1284.4,20.2,19.4
2025-12-01 02:10:00,1308.2,20.1,19.2
2025-12-01 02:15:00,1330.8,20.6,20.2
2025-12-01 02:20:00,1349.4,20.8,20.8
2025-12-01 02:25:00,1253.9,20.8,21.1
2025-12-01 02:30:00,1198.4,20.9,21.1
2025-12-01 02:35:00,1185.8,21.0,21.5
2025-12-01 02:40:00,1253.6,21.1,21.6
2025-12-01 02:45:00,1268.4,21.0,21.3
2025-12-01 02:50:00,1200.6,20.6,20.4
2025-12-01 02:55:00,1192.9,20.4,19.8
2025-12-01 03:00:00,1194.6,20.2,19.2
2025-12-01 03:05:00,1263.4,20.4,19.7
2025-12-01 03:10:00,1251.1,20.5,20.1
2025-12-01 03:15:00,1234.7,20.6,20.5
2025-12-01 03:20:00,1226.2,20.5,20.3
2025-12-01 03:25:00,1244.0,20.5,20.4
2025-12-01 03:30:00,1295.6,21.3,20.3
2025-12-01 03:35:00,1272.8,21.5,20.8
2025-12-01 03:40:00,1266.6,21.5,20.8
2025-12-01 03:45:00,1177.8,20.7,20.7
2025-12-01 03:50:00,1159.7,20.5,20.3
