Digitiser	Starttime	Endtime
A322	2021-03-04T00:00:00.000000Z	2021-03-04T23:59:59.999000Z
A322	2021-03-05T00:00:00.000000Z	2021-03-05T00:34:59.999000Z
A901	2021-03-05T00:00:00.000000Z	2021-03-05T00:34:59.999000Z
A350	2021-03-05T00:00:00.000000Z	2021-03-05T00:34:59.999000Z
A957	2021-03-05T00:00:00.000000Z	2021-03-05T00:34:59.999000Z
A957	2021-03-05T01:00:00.000000Z	2021-03-05T01:04:59.999000Z
A350	2021-03-05T01:20:00.000000Z	2021-03-05T01:24:59.999000Z
A322	2021-03-05T01:25:00.000000Z	2021-03-05T01:29:59.999000Z
A322	2021-03-05T01:35:00.000000Z	2021-03-05T01:39:59.999000Z
A350	2021-03-05T01:35:00.000000Z	2021-03-05T01:39:59.999000Z
A901	2021-03-05T01:40:00.000000Z	2021-03-05T15:44:59.999000Z
A957	2021-03-05T01:40:00.000000Z	2021-03-05T01:44:59.999000Z
A901	2021-03-05T15:55:00.000000Z	2021-03-05T15:59:59.999000Z
A901	2021-03-06T00:00:00.000000Z	2021-03-06T23:59:59.999000Z
A957	2021-03-06T00:00:00.000000Z	2021-03-06T23:59:59.999000Z
A322	2021-03-06T00:00:00.000000Z	2021-03-06T23:59:59.999000Z
A350	2021-03-06T00:00:00.000000Z	2021-03-06T23:59:59.999000Z
A322	2021-03-07T00:00:00.000000Z	2021-03-07T23:59:59.999000Z
A901	2021-03-07T00:00:00.000000Z	2021-03-07T23:59:59.999000Z
A957	2021-03-07T00:00:00.000000Z	2021-03-07T23:59:59.999000Z
A350	2021-03-07T00:00:00.000000Z	2021-03-07T23:59:59.999000Z
A322	2021-03-08T00:00:00.000000Z	2021-03-08T23:59:59.999000Z
A957	2021-03-08T00:00:00.000000Z	2021-03-08T23:59:59.999000Z
A901	2021-03-08T00:00:00.000000Z	2021-03-08T23:59:59.999000Z
A350	2021-03-08T00:00:00.000000Z	2021-03-08T23:59:59.999000Z
A350	2021-03-09T00:00:00.000000Z	2021-03-09T15:19:59.999000Z
A322	2021-03-09T00:00:00.000000Z	2021-03-09T15:19:59.999000Z
A901	2021-03-09T00:00:00.000000Z	2021-03-09T15:24:59.999000Z
A957	2021-03-09T00:00:00.000000Z	2021-03-09T15:19:59.999000Z
A901	2021-03-09T15:40:00.000000Z	2021-03-09T15:44:59.999000Z
A322	2021-03-09T15:45:00.000000Z	2021-03-09T15:49:59.999000Z
A957	2021-03-09T15:45:00.000000Z	2021-03-09T15:49:59.999000Z
A350	2021-03-09T15:45:00.000000Z	2021-03-09T15:49:59.999000Z
A901	2021-03-10T00:00:00.000000Z	2021-03-10T23:59:59.999000Z
A350	2021-03-10T00:00:00.000000Z	2021-03-10T23:59:59.999000Z
A957	2021-03-10T00:00:00.000000Z	2021-03-10T23:59:59.999000Z
A322	2021-03-10T00:00:00.000000Z	2021-03-10T23:59:59.999000Z
A350	2021-03-11T00:00:00.000000Z	2021-03-11T09:09:59.999000Z
A901	2021-03-11T00:00:00.000000Z	2021-03-11T09:14:59.999000Z
A322	2021-03-11T00:00:00.000000Z	2021-03-11T09:09:59.999000Z
A957	2021-03-11T00:00:00.000000Z	2021-03-11T09:09:59.999000Z
A957	2021-03-11T09:35:00.000000Z	2021-03-11T09:39:59.999000Z
A350	2021-03-11T09:35:00.000000Z	2021-03-11T09:39:59.999000Z
A322	2021-03-11T09:35:00.000000Z	2021-03-11T09:39:59.999000Z
A350	2021-03-11T10:15:00.000000Z	2021-03-11T10:19:59.999000Z
A957	2021-03-11T10:15:00.000000Z	2021-03-11T10:19:59.999000Z
A901	2021-03-11T10:20:00.000000Z	2021-03-11T10:24:59.999000Z
A957	2021-03-11T10:25:00.000000Z	2021-03-11T10:39:59.999000Z
A350	2021-03-11T10:25:00.000000Z	2021-03-11T10:39:59.999000Z
A901	2021-03-11T10:30:00.000000Z	2021-03-11T10:39:59.999000Z
A322	2021-03-11T10:30:00.000000Z	2021-03-11T10:39:59.999000Z
A350	2021-03-11T11:35:00.000000Z	2021-03-11T14:39:59.999000Z
A322	2021-03-11T11:35:00.000000Z	2021-03-11T14:39:59.999000Z
A957	2021-03-11T11:35:00.000000Z	2021-03-11T14:39:59.999000Z
A901	2021-03-11T11:35:00.000000Z	2021-03-11T14:44:59.999000Z
A322	2021-03-11T15:05:00.000000Z	2021-03-11T15:09:59.999000Z
A901	2021-03-11T15:05:00.000000Z	2021-03-11T15:34:59.999000Z
A350	2021-03-11T15:05:00.000000Z	2021-03-11T15:09:59.999000Z
A901	2021-03-11T15:45:00.000000Z	2021-03-11T15:49:59.999000Z
A957	2021-03-11T17:05:00.000000Z	2021-03-11T17:09:59.999000Z
A901	2021-03-12T00:00:00.000000Z	2021-03-12T10:14:59.999000Z
A350	2021-03-12T00:00:00.000000Z	2021-03-12T10:14:59.999000Z
A322	2021-03-12T00:00:00.000000Z	2021-03-12T10:09:59.999000Z
A957	2021-03-12T00:00:00.000000Z	2021-03-12T10:14:59.999000Z
A901	2021-03-12T10:30:00.000000Z	2021-03-12T10:34:59.999000Z
A322	2021-03-12T10:35:00.000000Z	2021-03-12T10:44:59.999000Z
A350	2021-03-12T10:35:00.000000Z	2021-03-12T10:44:59.999000Z
A957	2021-03-12T10:35:00.000000Z	2021-03-12T10:44:59.999000Z
A901	2021-03-12T10:45:00.000000Z	2021-03-12T10:49:59.999000Z
A901	2021-03-12T12:40:00.000000Z	2021-03-12T12:44:59.999000Z
A901	2021-03-12T14:10:00.000000Z	2021-03-12T14:14:59.999000Z
A957	2021-03-12T14:20:00.000000Z	2021-03-12T14:24:59.999000Z
A322	2021-03-12T14:20:00.000000Z	2021-03-12T14:24:59.999000Z
A350	2021-03-12T14:50:00.000000Z	2021-03-12T14:54:59.999000Z
A322	2021-03-12T14:50:00.000000Z	2021-03-12T14:54:59.999000Z
A957	2021-03-12T14:50:00.000000Z	2021-03-12T14:54:59.999000Z
A901	2021-03-12T15:15:00.000000Z	2021-03-12T15:19:59.999000Z
A350	2021-03-12T15:20:00.000000Z	2021-03-12T15:24:59.999000Z
A322	2021-03-12T15:20:00.000000Z	2021-03-12T15:24:59.999000Z
A957	2021-03-12T15:20:00.000000Z	2021-03-12T15:24:59.999000Z
A957	2021-03-13T00:00:00.000000Z	2021-03-13T23:59:59.999000Z
A901	2021-03-13T00:00:00.000000Z	2021-03-13T23:59:59.999000Z
A350	2021-03-13T00:00:00.000000Z	2021-03-13T23:59:59.999000Z
A322	2021-03-13T00:00:00.000000Z	2021-03-13T23:59:59.999000Z
A322	2021-03-14T00:00:00.000000Z	2021-03-14T23:59:59.999000Z
A957	2021-03-14T00:00:00.000000Z	2021-03-14T23:59:59.999000Z
A901	2021-03-14T00:00:00.000000Z	2021-03-14T23:59:59.999000Z
A350	2021-03-14T00:00:00.000000Z	2021-03-14T23:59:59.999000Z
A901	2021-03-15T00:00:00.000000Z	2021-03-15T23:59:59.999000Z
A957	2021-03-15T00:00:00.000000Z	2021-03-15T23:59:59.999000Z
A322	2021-03-15T00:00:00.000000Z	2021-03-15T23:59:59.999000Z
A350	2021-03-15T00:00:00.000000Z	2021-03-15T23:59:59.999000Z
A322	2021-03-16T00:00:00.000000Z	2021-03-16T23:59:59.999000Z
A350	2021-03-16T00:00:00.000000Z	2021-03-16T23:59:59.999000Z
A901	2021-03-16T00:00:00.000000Z	2021-03-16T23:59:59.999000Z
A957	2021-03-16T00:00:00.000000Z	2021-03-16T23:59:59.999000Z
A350	2021-03-17T00:00:00.000000Z	2021-03-17T20:54:59.999000Z
A901	2021-03-17T00:00:00.000000Z	2021-03-17T21:04:59.999000Z
A322	2021-03-17T00:00:00.000000Z	2021-03-17T20:54:59.999000Z
A957	2021-03-17T00:00:00.000000Z	2021-03-17T20:54:59.999000Z
A322	2021-03-17T21:30:00.000000Z	2021-03-17T21:34:59.999000Z
A350	2021-03-17T21:30:00.000000Z	2021-03-17T21:34:59.999000Z
A957	2021-03-17T21:30:00.000000Z	2021-03-17T21:34:59.999000Z
A901	2021-03-17T21:30:00.000000Z	2021-03-17T21:34:59.999000Z
A350	2021-03-18T00:00:00.000000Z	2021-03-18T23:59:59.999000Z
A322	2021-03-18T00:00:00.000000Z	2021-03-18T23:59:59.999000Z
A957	2021-03-18T00:00:00.000000Z	2021-03-18T23:59:59.999000Z
A901	2021-03-18T00:00:00.000000Z	2021-03-18T23:59:59.999000Z
A350	2021-03-19T00:00:00.000000Z	2021-03-19T23:59:59.999000Z
A322	2021-03-19T00:00:00.000000Z	2021-03-19T23:59:59.999000Z
A901	2021-03-19T00:00:00.000000Z	2021-03-19T23:59:59.999000Z
A957	2021-03-19T00:00:00.000000Z	2021-03-19T23:59:59.999000Z
A957	2021-03-20T00:00:00.000000Z	2021-03-20T23:59:59.999000Z
A350	2021-03-20T00:00:00.000000Z	2021-03-20T23:59:59.999000Z
A322	2021-03-20T00:00:00.000000Z	2021-03-20T23:59:59.999000Z
A901	2021-03-20T00:00:00.000000Z	2021-03-20T23:59:59.999000Z
A322	2021-03-21T00:00:00.000000Z	2021-03-21T23:59:59.999000Z
A350	2021-03-21T00:00:00.000000Z	2021-03-21T23:59:59.999000Z
A901	2021-03-21T00:00:00.000000Z	2021-03-21T23:59:59.999000Z
A957	2021-03-21T00:00:00.000000Z	2021-03-21T23:59:59.999000Z
A957	2021-03-22T00:00:00.000000Z	2021-03-22T23:59:59.999000Z
A901	2021-03-22T00:00:00.000000Z	2021-03-22T23:59:59.999000Z
A350	2021-03-22T00:00:00.000000Z	2021-03-22T23:59:59.999000Z
A322	2021-03-22T00:00:00.000000Z	2021-03-22T23:59:59.999000Z
A322	2021-03-23T00:00:00.000000Z	2021-03-23T23:59:59.999000Z
A350	2021-03-23T00:00:00.000000Z	2021-03-23T23:59:59.999000Z
A901	2021-03-23T00:00:00.000000Z	2021-03-23T23:59:59.999000Z
A957	2021-03-23T00:00:00.000000Z	2021-03-23T23:59:59.999000Z
A957	2021-03-24T00:00:00.000000Z	2021-03-24T23:59:59.999000Z
A901	2021-03-24T00:00:00.000000Z	2021-03-24T23:59:59.999000Z
A350	2021-03-24T00:00:00.000000Z	2021-03-24T23:59:59.999000Z
A322	2021-03-24T00:00:00.000000Z	2021-03-24T23:59:59.999000Z
A957	2021-03-25T00:00:00.000000Z	2021-03-25T13:59:59.999000Z
A322	2021-03-25T00:00:00.000000Z	2021-03-25T13:59:59.999000Z
A350	2021-03-25T00:00:00.000000Z	2021-03-25T13:59:59.999000Z
A901	2021-03-25T00:00:00.000000Z	2021-03-25T14:09:59.999000Z
A322	2021-03-25T14:30:00.000000Z	2021-03-25T14:34:59.999000Z
A350	2021-03-25T14:30:00.000000Z	2021-03-25T14:34:59.999000Z
A901	2021-03-25T14:30:00.000000Z	2021-03-25T14:34:59.999000Z
A957	2021-03-25T14:30:00.000000Z	2021-03-25T14:34:59.999000Z
A901	2021-03-26T00:00:00.000000Z	2021-03-26T23:59:59.999000Z
A322	2021-03-26T00:00:00.000000Z	2021-03-26T23:59:59.999000Z
A957	2021-03-26T00:00:00.000000Z	2021-03-26T23:59:59.999000Z
A350	2021-03-26T00:00:00.000000Z	2021-03-26T23:59:59.999000Z
A901	2021-03-27T00:00:00.000000Z	2021-03-27T23:59:59.999000Z
A322	2021-03-27T00:00:00.000000Z	2021-03-27T23:59:59.999000Z
A350	2021-03-27T00:00:00.000000Z	2021-03-27T23:59:59.999000Z
A957	2021-03-27T00:00:00.000000Z	2021-03-27T23:59:59.999000Z
A322	2021-03-28T00:00:00.000000Z	2021-03-28T23:59:59.999000Z
A350	2021-03-28T00:00:00.000000Z	2021-03-28T23:59:59.999000Z
A957	2021-03-28T00:00:00.000000Z	2021-03-28T23:59:59.999000Z
A901	2021-03-28T00:00:00.000000Z	2021-03-28T23:59:59.999000Z
A957	2021-03-29T00:00:00.000000Z	2021-03-29T23:59:59.999000Z
A901	2021-03-29T00:00:00.000000Z	2021-03-29T16:44:59.999000Z
A322	2021-03-29T00:00:00.000000Z	2021-03-29T23:59:59.999000Z
A350	2021-03-29T00:00:00.000000Z	2021-03-29T23:59:59.999000Z
A901	2021-03-29T16:50:00.000000Z	2021-03-29T16:54:59.999000Z
A901	2021-03-30T00:00:00.000000Z	2021-03-30T08:24:59.999000Z
A957	2021-03-30T00:00:00.000000Z	2021-03-30T23:59:59.999000Z
A350	2021-03-30T00:00:00.000000Z	2021-03-30T23:59:59.999000Z
A322	2021-03-30T00:00:00.000000Z	2021-03-30T23:59:59.999000Z
A901	2021-03-30T08:35:00.000000Z	2021-03-30T08:39:59.999000Z
A901	2021-03-31T00:00:00.000000Z	2021-03-31T23:59:59.999000Z
A957	2021-03-31T00:00:00.000000Z	2021-03-31T23:59:59.999000Z
A350	2021-03-31T00:00:00.000000Z	2021-03-31T23:59:59.999000Z
A322	2021-03-31T00:00:00.000000Z	2021-03-31T23:59:59.999000Z
A322	2021-04-01T00:00:00.000000Z	2021-04-01T23:59:59.999000Z
A957	2021-04-01T00:00:00.000000Z	2021-04-01T23:59:59.999000Z
A901	2021-04-01T00:00:00.000000Z	2021-04-01T23:59:59.999000Z
A350	2021-04-01T00:00:00.000000Z	2021-04-01T23:59:59.999000Z
A322	2021-04-02T00:00:00.000000Z	2021-04-02T23:59:59.999000Z
A350	2021-04-02T00:00:00.000000Z	2021-04-02T23:59:59.999000Z
A901	2021-04-02T00:00:00.000000Z	2021-04-02T23:59:59.999000Z
A957	2021-04-02T00:00:00.000000Z	2021-04-02T23:59:59.999000Z
A957	2021-04-03T00:00:00.000000Z	2021-04-03T23:59:59.999000Z
A901	2021-04-03T00:00:00.000000Z	2021-04-03T23:59:59.999000Z
A322	2021-04-03T00:00:00.000000Z	2021-04-03T23:59:59.999000Z
A350	2021-04-03T00:00:00.000000Z	2021-04-03T23:59:59.999000Z
A322	2021-04-04T00:00:00.000000Z	2021-04-04T23:59:59.999000Z
A350	2021-04-04T00:00:00.000000Z	2021-04-04T23:59:59.999000Z
A957	2021-04-04T00:00:00.000000Z	2021-04-04T23:59:59.999000Z
A901	2021-04-04T00:00:00.000000Z	2021-04-04T14:24:59.999000Z
A901	2021-04-04T14:30:00.000000Z	2021-04-04T14:34:59.999000Z
A322	2021-04-05T00:00:00.000000Z	2021-04-05T14:04:59.999000Z
A957	2021-04-05T00:00:00.000000Z	2021-04-05T14:04:59.999000Z
A901	2021-04-05T00:00:00.000000Z	2021-04-05T14:04:59.999000Z
A350	2021-04-05T00:00:00.000000Z	2021-04-05T14:04:59.999000Z
A350	2021-04-05T14:40:00.000000Z	2021-04-05T14:44:59.999000Z
A322	2021-04-05T14:40:00.000000Z	2021-04-05T14:44:59.999000Z
A957	2021-04-05T14:40:00.000000Z	2021-04-05T14:44:59.999000Z
A901	2021-04-05T14:40:00.000000Z	2021-04-05T14:44:59.999000Z
A350	2021-04-06T00:00:00.000000Z	2021-04-06T23:59:59.999000Z
A957	2021-04-06T00:00:00.000000Z	2021-04-06T23:59:59.999000Z
A901	2021-04-06T00:00:00.000000Z	2021-04-06T23:59:59.999000Z
A322	2021-04-06T00:00:00.000000Z	2021-04-06T23:59:59.999000Z
A322	2021-04-07T00:00:00.000000Z	2021-04-07T10:09:59.999000Z
A350	2021-04-07T00:00:00.000000Z	2021-04-07T10:09:59.999000Z
A957	2021-04-07T00:00:00.000000Z	2021-04-07T10:09:59.999000Z
A901	2021-04-07T00:00:00.000000Z	2021-04-07T10:09:59.999000Z
A957	2021-04-07T10:45:00.000000Z	2021-04-07T10:49:59.999000Z
A901	2021-04-07T10:45:00.000000Z	2021-04-07T10:49:59.999000Z
A350	2021-04-07T10:45:00.000000Z	2021-04-07T10:49:59.999000Z
A322	2021-04-07T10:45:00.000000Z	2021-04-07T10:49:59.999000Z
A901	2021-04-08T00:00:00.000000Z	2021-04-08T12:59:59.999000Z
A957	2021-04-08T00:00:00.000000Z	2021-04-08T12:59:59.999000Z
A322	2021-04-08T00:00:00.000000Z	2021-04-08T12:54:59.999000Z
A350	2021-04-08T00:00:00.000000Z	2021-04-08T12:54:59.999000Z
A322	2021-04-08T13:20:00.000000Z	2021-04-08T13:24:59.999000Z
A350	2021-04-08T13:20:00.000000Z	2021-04-08T13:24:59.999000Z
A957	2021-04-08T13:20:00.000000Z	2021-04-08T13:24:59.999000Z
A957	2021-04-08T13:50:00.000000Z	2021-04-08T23:34:59.999000Z
A350	2021-04-08T13:50:00.000000Z	2021-04-08T23:34:59.999000Z
A322	2021-04-08T13:50:00.000000Z	2021-04-08T20:44:59.999000Z
A901	2021-04-08T13:50:00.000000Z	2021-04-08T20:49:59.999000Z
A322	2021-04-08T20:45:00.945000Z	2021-04-08T23:34:59.999000Z
A901	2021-04-08T21:00:00.000000Z	2021-04-08T23:34:59.999000Z
A957	2021-04-09T00:00:00.000000Z	2021-04-09T00:04:59.999000Z
A350	2021-04-09T00:00:00.000000Z	2021-04-09T00:04:59.999000Z
A322	2021-04-09T00:00:00.000000Z	2021-04-09T00:04:59.999000Z
A350	2021-04-09T00:30:00.000000Z	2021-04-09T00:34:59.999000Z
A322	2021-04-09T00:30:00.000000Z	2021-04-09T00:34:59.999000Z
A957	2021-04-09T00:30:00.000000Z	2021-04-09T00:34:59.999000Z
A350	2021-04-09T01:25:00.000000Z	2021-04-09T01:29:59.999000Z
A322	2021-04-09T01:25:00.000000Z	2021-04-09T01:29:59.999000Z
A901	2021-04-09T01:30:00.000000Z	2021-04-09T01:34:59.999000Z
A957	2021-04-09T01:30:00.000000Z	2021-04-09T01:34:59.999000Z
A322	2021-04-10T00:00:00.000000Z	2021-04-10T23:59:59.999000Z
A350	2021-04-10T00:00:00.000000Z	2021-04-10T23:59:59.999000Z
A957	2021-04-10T00:00:00.000000Z	2021-04-10T23:59:59.999000Z
A901	2021-04-10T00:00:00.000000Z	2021-04-10T23:59:59.999000Z
A350	2021-04-11T00:00:00.000000Z	2021-04-11T13:39:59.999000Z
A322	2021-04-11T00:00:00.000000Z	2021-04-11T13:39:59.999000Z
A957	2021-04-11T00:00:00.000000Z	2021-04-11T13:39:59.999000Z
A901	2021-04-11T00:00:00.000000Z	2021-04-11T13:49:59.999000Z
A322	2021-04-11T14:10:00.000000Z	2021-04-11T14:14:59.999000Z
A350	2021-04-11T14:10:00.000000Z	2021-04-11T14:14:59.999000Z
A901	2021-04-11T14:10:00.000000Z	2021-04-11T14:14:59.999000Z
A957	2021-04-11T14:10:00.000000Z	2021-04-11T14:14:59.999000Z
A350	2021-04-12T00:00:00.000000Z	2021-04-12T23:59:59.999000Z
A322	2021-04-12T00:00:00.000000Z	2021-04-12T23:59:59.999000Z
A901	2021-04-12T00:00:00.000000Z	2021-04-12T23:59:59.999000Z
A957	2021-04-12T00:00:00.000000Z	2021-04-12T23:59:59.999000Z
A350	2021-04-13T00:00:00.000000Z	2021-04-13T23:09:59.999000Z
A957	2021-04-13T00:00:00.000000Z	2021-04-13T23:09:59.999000Z
A322	2021-04-13T00:00:00.000000Z	2021-04-13T23:04:59.999000Z
A901	2021-04-13T00:00:00.000000Z	2021-04-13T23:09:59.999000Z
A901	2021-04-13T23:25:00.000000Z	2021-04-13T23:29:59.999000Z
A957	2021-04-14T00:10:00.000000Z	2021-04-14T03:54:59.999000Z
A350	2021-04-14T00:10:00.000000Z	2021-04-14T03:49:59.999000Z
A901	2021-04-14T00:15:00.000000Z	2021-04-14T03:54:59.999000Z
A322	2021-04-14T00:20:00.000000Z	2021-04-14T03:49:59.999000Z
A901	2021-04-14T04:25:00.964000Z	2021-04-14T04:29:59.999000Z
A350	2021-04-14T07:15:00.000000Z	2021-04-14T07:19:59.999000Z
A957	2021-04-14T07:15:00.000000Z	2021-04-14T07:19:59.999000Z
A322	2021-04-14T07:20:00.000000Z	2021-04-14T07:24:59.999000Z
A350	2021-04-14T08:55:00.000000Z	2021-04-14T08:59:59.999000Z
A957	2021-04-14T08:55:00.000000Z	2021-04-14T08:59:59.999000Z
A322	2021-04-14T09:00:00.000000Z	2021-04-14T09:04:59.999000Z
A901	2021-04-14T09:00:00.000000Z	2021-04-14T09:04:59.999000Z
A350	2021-04-15T00:00:00.000000Z	2021-04-15T06:04:59.999000Z
A901	2021-04-15T00:00:00.000000Z	2021-04-15T06:04:59.999000Z
A322	2021-04-15T00:00:00.000000Z	2021-04-15T06:04:59.999000Z
A957	2021-04-15T00:00:00.000000Z	2021-04-15T06:04:59.999000Z
A322	2021-04-19T12:20:00.000000Z	2021-04-19T12:34:59.999000Z
A350	2021-04-19T12:20:00.000000Z	2021-04-19T12:34:59.999000Z
A901	2021-04-19T15:00:00.000000Z	2021-04-19T15:04:59.999000Z
A957	2021-04-19T15:00:00.000000Z	2021-04-19T15:04:59.999000Z
A322	2021-04-19T15:00:00.000000Z	2021-04-19T15:04:59.999000Z
A350	2021-04-19T15:00:00.000000Z	2021-04-19T15:04:59.999000Z
A350	2021-04-20T00:00:00.000000Z	2021-04-20T23:59:59.999000Z
A322	2021-04-20T00:00:00.000000Z	2021-04-20T23:59:59.999000Z
A957	2021-04-20T00:00:00.000000Z	2021-04-20T23:59:59.999000Z
A901	2021-04-20T00:00:00.000000Z	2021-04-20T23:59:59.999000Z
A901	2021-04-21T00:00:00.000000Z	2021-04-21T23:59:59.999000Z
A350	2021-04-21T00:00:00.000000Z	2021-04-21T23:59:59.999000Z
A957	2021-04-21T00:00:00.000000Z	2021-04-21T23:59:59.999000Z
A322	2021-04-21T00:00:00.000000Z	2021-04-21T23:59:59.999000Z
A322	2021-04-22T00:00:00.000000Z	2021-04-22T23:59:59.999000Z
A350	2021-04-22T00:00:00.000000Z	2021-04-22T23:59:59.999000Z
A957	2021-04-22T00:00:00.000000Z	2021-04-22T23:59:59.999000Z
A901	2021-04-22T00:00:00.000000Z	2021-04-22T23:59:59.999000Z
A322	2021-04-23T00:00:00.000000Z	2021-04-23T23:59:59.999000Z
A350	2021-04-23T00:00:00.000000Z	2021-04-23T23:59:59.999000Z
A957	2021-04-23T00:00:00.000000Z	2021-04-23T23:59:59.999000Z
A901	2021-04-23T00:00:00.000000Z	2021-04-23T23:59:59.999000Z
A350	2021-04-24T00:00:00.000000Z	2021-04-24T23:59:59.999000Z
A322	2021-04-24T00:00:00.000000Z	2021-04-24T23:59:59.999000Z
A957	2021-04-24T00:00:00.000000Z	2021-04-24T23:59:59.999000Z
A901	2021-04-24T00:00:00.000000Z	2021-04-24T23:59:59.999000Z
A957	2021-04-25T00:00:00.000000Z	2021-04-25T23:59:59.999000Z
A901	2021-04-25T00:00:00.000000Z	2021-04-25T23:59:59.999000Z
A350	2021-04-25T00:00:00.000000Z	2021-04-25T23:59:59.999000Z
A322	2021-04-25T00:00:00.000000Z	2021-04-25T23:59:59.999000Z
A322	2021-04-26T00:00:00.000000Z	2021-04-26T23:59:59.999000Z
A957	2021-04-26T00:00:00.000000Z	2021-04-26T23:59:59.999000Z
A901	2021-04-26T00:00:00.000000Z	2021-04-26T23:59:59.999000Z
A350	2021-04-26T00:00:00.000000Z	2021-04-26T23:59:59.999000Z
A957	2021-04-27T00:00:00.000000Z	2021-04-27T23:59:59.999000Z
A901	2021-04-27T00:00:00.000000Z	2021-04-27T23:59:59.999000Z
A322	2021-04-27T00:00:00.000000Z	2021-04-27T23:59:59.999000Z
A350	2021-04-27T00:00:00.000000Z	2021-04-27T23:59:59.999000Z
A957	2021-04-28T00:00:00.000000Z	2021-04-28T23:59:59.999000Z
A901	2021-04-28T00:00:00.000000Z	2021-04-28T23:59:59.999000Z
A350	2021-04-28T00:00:00.000000Z	2021-04-28T23:59:59.999000Z
A322	2021-04-28T00:00:00.000000Z	2021-04-28T23:59:59.999000Z
A322	2021-04-29T00:00:00.000000Z	2021-04-29T23:59:59.999000Z
A350	2021-04-29T00:00:00.000000Z	2021-04-29T23:59:59.999000Z
A957	2021-04-29T00:00:00.000000Z	2021-04-29T23:59:59.999000Z
A901	2021-04-29T00:00:00.000000Z	2021-04-29T23:59:59.999000Z
A957	2021-04-30T00:00:00.000000Z	2021-04-30T23:59:59.999000Z
A901	2021-04-30T00:00:00.000000Z	2021-04-30T23:59:59.999000Z
A350	2021-04-30T00:00:00.000000Z	2021-04-30T23:59:59.999000Z
A322	2021-04-30T00:00:00.000000Z	2021-04-30T23:59:59.999000Z
A957	2021-05-01T00:00:00.000000Z	2021-05-01T23:59:59.999000Z
A322	2021-05-01T00:00:00.000000Z	2021-05-01T23:59:59.999000Z
A350	2021-05-01T00:00:00.000000Z	2021-05-01T23:59:59.999000Z
A901	2021-05-01T00:00:00.000000Z	2021-05-01T23:59:59.999000Z
A322	2021-05-02T00:00:00.000000Z	2021-05-02T23:59:59.999000Z
A350	2021-05-02T00:00:00.000000Z	2021-05-02T23:59:59.999000Z
A957	2021-05-02T00:00:00.000000Z	2021-05-02T23:59:59.999000Z
A901	2021-05-02T00:00:00.000000Z	2021-05-02T23:59:59.999000Z
A957	2021-05-03T00:00:00.000000Z	2021-05-03T18:59:59.999000Z
A901	2021-05-03T00:00:00.000000Z	2021-05-03T23:59:59.999000Z
A350	2021-05-03T00:00:00.000000Z	2021-05-03T23:59:59.999000Z
A322	2021-05-03T00:00:00.000000Z	2021-05-03T23:59:59.999000Z
A957	2021-05-03T19:05:00.000000Z	2021-05-03T19:09:59.999000Z
A350	2021-05-04T00:00:00.000000Z	2021-05-04T22:14:59.999000Z
A322	2021-05-04T00:00:00.000000Z	2021-05-04T22:14:59.999000Z
A901	2021-05-04T00:00:00.000000Z	2021-05-04T22:19:59.999000Z
A957	2021-05-04T00:00:00.000000Z	2021-05-04T22:14:59.999000Z
A957	2021-05-05T10:20:00.000000Z	2021-05-05T10:24:59.999000Z
A901	2021-05-05T10:20:00.000000Z	2021-05-05T10:24:59.999000Z
A350	2021-05-05T10:20:00.000000Z	2021-05-05T10:24:59.999000Z
A322	2021-05-05T10:20:00.000000Z	2021-05-05T10:24:59.999000Z
A322	2021-05-06T00:00:00.000000Z	2021-05-06T23:59:59.999000Z
A350	2021-05-06T00:00:00.000000Z	2021-05-06T23:59:59.999000Z
A901	2021-05-06T00:00:00.000000Z	2021-05-06T23:59:59.999000Z
A957	2021-05-06T00:00:00.000000Z	2021-05-06T23:59:59.999000Z
A350	2021-05-07T00:00:00.000000Z	2021-05-07T23:59:59.999000Z
A957	2021-05-07T00:00:00.000000Z	2021-05-07T23:59:59.999000Z
A901	2021-05-07T00:00:00.000000Z	2021-05-07T23:59:59.999000Z
A322	2021-05-07T00:00:00.000000Z	2021-05-07T23:59:59.999000Z
A322	2021-05-08T00:00:00.000000Z	2021-05-08T23:59:59.999000Z
A350	2021-05-08T00:00:00.000000Z	2021-05-08T23:59:59.999000Z
A901	2021-05-08T00:00:00.000000Z	2021-05-08T23:59:59.999000Z
A957	2021-05-08T00:00:00.000000Z	2021-05-08T23:59:59.999000Z
A957	2021-05-09T00:00:00.000000Z	2021-05-09T23:59:59.999000Z
A901	2021-05-09T00:00:00.000000Z	2021-05-09T23:59:59.999000Z
A350	2021-05-09T00:00:00.000000Z	2021-05-09T23:59:59.999000Z
A322	2021-05-09T00:00:00.000000Z	2021-05-09T23:59:59.999000Z
A350	2021-05-10T00:00:00.000000Z	2021-05-10T23:59:59.999000Z
A322	2021-05-10T00:00:00.000000Z	2021-05-10T23:59:59.999000Z
A957	2021-05-10T00:00:00.000000Z	2021-05-10T23:59:59.999000Z
A901	2021-05-10T00:00:00.000000Z	2021-05-10T23:59:59.999000Z
A350	2021-05-11T00:00:00.000000Z	2021-05-11T23:59:59.999000Z
A322	2021-05-11T00:00:00.000000Z	2021-05-11T23:59:59.999000Z
A957	2021-05-11T00:00:00.000000Z	2021-05-11T23:59:59.999000Z
A901	2021-05-11T00:00:00.000000Z	2021-05-11T23:59:59.999000Z
