Digitiser	Starttime	Endtime
A350	2022-05-02T00:00:00.000000Z	2022-05-02T23:59:59.999000Z
A350	2022-05-03T00:00:00.000000Z	2022-05-03T23:59:59.999000Z
A322	2022-05-03T00:00:00.000000Z	2022-05-03T23:59:59.999000Z
A901	2022-05-03T00:00:00.000000Z	2022-05-03T23:59:59.999000Z
A957	2022-05-03T00:00:00.000000Z	2022-05-03T23:59:59.999000Z
A957	2022-05-04T00:00:00.000000Z	2022-05-04T23:59:59.999000Z
A350	2022-05-04T00:00:00.000000Z	2022-05-04T23:59:59.999000Z
A322	2022-05-04T00:00:00.000000Z	2022-05-04T23:59:59.999000Z
A901	2022-05-04T00:00:00.000000Z	2022-05-04T23:59:59.999000Z
A957	2022-05-05T00:00:00.000000Z	2022-05-05T23:59:59.999000Z
A901	2022-05-05T00:00:00.000000Z	2022-05-05T23:59:59.999000Z
A322	2022-05-05T00:00:00.000000Z	2022-05-05T23:59:59.999000Z
A350	2022-05-05T00:00:00.000000Z	2022-05-05T23:59:59.999000Z
A350	2022-05-06T00:00:00.000000Z	2022-05-06T23:59:59.999000Z
A901	2022-05-06T00:00:00.000000Z	2022-05-06T23:59:59.999000Z
A957	2022-05-06T00:00:00.000000Z	2022-05-06T23:59:59.999000Z
A322	2022-05-06T00:00:00.000000Z	2022-05-06T23:59:59.999000Z
A322	2022-05-07T00:00:00.000000Z	2022-05-07T23:59:59.999000Z
A350	2022-05-07T00:00:00.000000Z	2022-05-07T23:59:59.999000Z
A901	2022-05-07T00:00:00.000000Z	2022-05-07T23:59:59.999000Z
A957	2022-05-07T00:00:00.000000Z	2022-05-07T23:59:59.999000Z
A957	2022-05-08T00:00:00.000000Z	2022-05-08T23:59:59.999000Z
A322	2022-05-08T00:00:00.000000Z	2022-05-08T23:59:59.999000Z
A350	2022-05-08T00:00:00.000000Z	2022-05-08T23:59:59.999000Z
A901	2022-05-08T00:00:00.000000Z	2022-05-08T23:59:59.999000Z
A322	2022-05-09T00:00:00.000000Z	2022-05-09T08:04:59.999000Z
A350	2022-05-09T00:00:00.000000Z	2022-05-09T08:04:59.999000Z
A901	2022-05-09T00:00:00.000000Z	2022-05-09T08:04:59.999000Z
A957	2022-05-09T00:00:00.000000Z	2022-05-09T08:04:59.999000Z
A322	2022-05-09T10:00:00.000000Z	2022-05-09T10:04:59.999000Z
A350	2022-05-09T10:05:00.000000Z	2022-05-09T10:09:59.999000Z
A901	2022-05-09T10:05:00.000000Z	2022-05-09T10:14:59.999000Z
A957	2022-05-09T10:05:00.000000Z	2022-05-09T10:09:59.999000Z
A901	2022-05-09T15:35:00.000000Z	2022-05-09T15:39:59.999000Z
A350	2022-05-09T15:40:00.000000Z	2022-05-09T15:44:59.999000Z
A322	2022-05-09T15:40:00.000000Z	2022-05-09T15:44:59.999000Z
A957	2022-05-09T15:40:00.000000Z	2022-05-09T15:44:59.999000Z
A350	2022-05-10T00:00:00.000000Z	2022-05-10T23:59:59.999000Z
A322	2022-05-10T00:00:00.000000Z	2022-05-10T23:59:59.999000Z
A901	2022-05-10T00:00:00.000000Z	2022-05-10T23:59:59.999000Z
A957	2022-05-10T00:00:00.000000Z	2022-05-10T23:59:59.999000Z
A901	2022-05-11T00:00:00.000000Z	2022-05-11T23:59:59.999000Z
A957	2022-05-11T00:00:00.000000Z	2022-05-11T23:59:59.999000Z
A350	2022-05-11T00:00:00.000000Z	2022-05-11T23:59:59.999000Z
A322	2022-05-11T00:00:00.000000Z	2022-05-11T23:59:59.999000Z
A322	2022-05-12T00:00:00.000000Z	2022-05-12T23:59:59.999000Z
A901	2022-05-12T00:00:00.000000Z	2022-05-12T23:59:59.999000Z
A350	2022-05-12T00:00:00.000000Z	2022-05-12T23:59:59.999000Z
A957	2022-05-12T00:00:00.000000Z	2022-05-12T23:59:59.999000Z
A957	2022-05-13T00:00:00.000000Z	2022-05-13T08:59:59.999000Z
A350	2022-05-13T00:00:00.000000Z	2022-05-13T08:54:59.999000Z
A322	2022-05-13T00:00:00.000000Z	2022-05-13T08:49:59.999000Z
A901	2022-05-13T00:00:00.000000Z	2022-05-13T09:19:59.999000Z
A901	2022-05-13T10:00:00.000000Z	2022-05-13T10:04:59.999000Z
A901	2022-05-13T10:15:00.000000Z	2022-05-13T10:19:59.999000Z
A901	2022-05-13T10:35:00.000000Z	2022-05-13T10:39:59.999000Z
A350	2022-05-13T11:40:00.000000Z	2022-05-13T11:44:59.999000Z
A901	2022-05-13T11:45:00.000000Z	2022-05-13T11:49:59.999000Z
A901	2022-05-13T12:30:00.000000Z	2022-05-13T12:34:59.999000Z
A957	2022-05-13T12:30:00.000000Z	2022-05-13T12:34:59.999000Z
A350	2022-05-13T12:55:00.000000Z	2022-05-13T13:04:59.999000Z
A322	2022-05-13T12:55:00.000000Z	2022-05-13T13:09:59.999000Z
A901	2022-05-13T12:55:00.000000Z	2022-05-13T13:44:59.999000Z
A957	2022-05-13T12:55:00.000000Z	2022-05-13T13:24:59.999000Z
A901	2022-05-13T14:45:00.000000Z	2022-05-13T14:49:59.999000Z
A901	2022-05-13T15:15:00.000000Z	2022-05-13T15:19:59.999000Z
A901	2022-05-13T15:35:00.000000Z	2022-05-13T15:39:59.999000Z
A901	2022-05-13T17:50:00.000000Z	2022-05-13T17:54:59.999000Z
A901	2022-05-13T18:15:00.000000Z	2022-05-13T18:19:59.999000Z
A901	2022-05-13T18:25:00.000000Z	2022-05-13T18:29:59.999000Z
A901	2022-05-13T18:45:00.000000Z	2022-05-13T18:54:59.999000Z
A957	2022-05-13T19:00:00.000000Z	2022-05-13T19:09:59.999000Z
A901	2022-05-13T19:10:00.000000Z	2022-05-13T19:14:59.999000Z
A901	2022-05-13T19:30:00.000000Z	2022-05-13T19:39:59.999000Z
A901	2022-05-13T19:45:00.000000Z	2022-05-13T19:49:59.999000Z
A901	2022-05-13T19:55:00.000000Z	2022-05-13T20:04:59.999000Z
A901	2022-05-13T20:35:00.000000Z	2022-05-13T20:39:59.999000Z
A901	2022-05-13T20:50:00.000000Z	2022-05-13T20:54:59.999000Z
A350	2022-05-13T21:20:00.000000Z	2022-05-13T21:24:59.999000Z
A901	2022-05-13T21:35:00.000000Z	2022-05-13T21:39:59.999000Z
A957	2022-05-13T21:40:00.000000Z	2022-05-13T21:44:59.999000Z
A901	2022-05-13T22:35:00.000000Z	2022-05-13T22:44:59.999000Z
A901	2022-05-13T23:30:00.000000Z	2022-05-13T23:39:59.999000Z
A957	2022-05-13T23:30:00.000000Z	2022-05-13T23:34:59.999000Z
A901	2022-05-14T00:10:00.000000Z	2022-05-14T00:19:59.999000Z
A957	2022-05-14T00:15:00.000000Z	2022-05-14T00:19:59.999000Z
A957	2022-05-14T00:35:00.000000Z	2022-05-14T00:39:59.999000Z
A957	2022-05-14T00:45:00.000000Z	2022-05-14T00:49:59.999000Z
A901	2022-05-14T00:55:00.000000Z	2022-05-14T00:59:59.999000Z
A957	2022-05-14T01:05:00.000000Z	2022-05-14T01:09:59.999000Z
A901	2022-05-14T01:05:00.000000Z	2022-05-14T01:09:59.999000Z
A957	2022-05-14T01:15:00.000000Z	2022-05-14T01:24:59.999000Z
A901	2022-05-14T01:20:00.000000Z	2022-05-14T01:24:59.999000Z
A350	2022-05-14T01:40:00.000000Z	2022-05-14T01:44:59.999000Z
A901	2022-05-14T02:05:00.000000Z	2022-05-14T02:09:59.999000Z
A957	2022-05-14T02:20:00.000000Z	2022-05-14T02:24:59.999000Z
A350	2022-05-14T02:20:00.000000Z	2022-05-14T02:24:59.999000Z
A322	2022-05-14T02:20:00.000000Z	2022-05-14T02:24:59.999000Z
A350	2022-05-15T00:00:00.000000Z	2022-05-15T23:59:59.999000Z
A901	2022-05-15T00:00:00.000000Z	2022-05-15T23:59:59.999000Z
A322	2022-05-15T00:00:00.000000Z	2022-05-15T23:59:59.999000Z
A957	2022-05-15T00:00:00.000000Z	2022-05-15T23:59:59.999000Z
A901	2022-05-16T00:00:00.000000Z	2022-05-16T13:39:59.999000Z
A322	2022-05-16T00:00:00.000000Z	2022-05-16T12:49:59.999000Z
A350	2022-05-16T00:00:00.000000Z	2022-05-16T12:49:59.999000Z
A957	2022-05-16T00:00:00.000000Z	2022-05-16T13:14:59.999000Z
A350	2022-05-16T13:30:00.000000Z	2022-05-16T13:34:59.999000Z
A901	2022-05-16T13:50:00.000000Z	2022-05-16T13:54:59.999000Z
A957	2022-05-16T13:55:00.000000Z	2022-05-16T13:59:59.999000Z
A901	2022-05-16T14:15:00.000000Z	2022-05-16T14:19:59.999000Z
A901	2022-05-16T14:50:00.000000Z	2022-05-16T14:59:59.999000Z
A901	2022-05-16T15:20:00.000000Z	2022-05-16T15:24:59.999000Z
A957	2022-05-16T15:20:00.000000Z	2022-05-16T15:24:59.999000Z
A350	2022-05-16T16:15:00.000000Z	2022-05-16T16:29:59.999000Z
A322	2022-05-16T16:20:00.000000Z	2022-05-16T16:29:59.999000Z
A957	2022-05-16T16:25:00.000000Z	2022-05-16T16:29:59.999000Z
A957	2022-05-16T16:55:00.000000Z	2022-05-16T16:59:59.999000Z
A901	2022-05-16T17:10:00.000000Z	2022-05-16T17:14:59.999000Z
A901	2022-05-16T17:55:00.000000Z	2022-05-16T17:59:59.999000Z
A901	2022-05-16T18:20:00.000000Z	2022-05-16T18:24:59.999000Z
A901	2022-05-16T18:55:00.000000Z	2022-05-16T18:59:59.999000Z
A957	2022-05-16T19:10:00.000000Z	2022-05-16T19:14:59.999000Z
A901	2022-05-16T19:30:00.000000Z	2022-05-16T19:54:59.999000Z
A957	2022-05-16T19:55:00.000000Z	2022-05-16T19:59:59.999000Z
A901	2022-05-16T20:10:00.000000Z	2022-05-16T20:14:59.999000Z
A901	2022-05-16T20:55:00.000000Z	2022-05-16T20:59:59.999000Z
A901	2022-05-16T23:20:00.000000Z	2022-05-16T23:24:59.999000Z
A901	2022-05-17T00:20:00.000000Z	2022-05-17T00:24:59.999000Z
A901	2022-05-17T01:55:00.000000Z	2022-05-17T01:59:59.999000Z
A901	2022-05-17T02:40:00.965000Z	2022-05-17T02:44:59.999000Z
A901	2022-05-17T03:30:00.000000Z	2022-05-17T03:34:59.999000Z
A957	2022-05-17T04:20:00.000000Z	2022-05-17T04:24:59.999000Z
A901	2022-05-17T04:30:00.000000Z	2022-05-17T04:34:59.999000Z
A957	2022-05-17T04:50:00.000000Z	2022-05-17T04:54:59.999000Z
A901	2022-05-17T04:55:00.000000Z	2022-05-17T04:59:59.999000Z
A901	2022-05-17T05:15:00.000000Z	2022-05-17T05:19:59.999000Z
A957	2022-05-17T05:35:00.000000Z	2022-05-17T05:39:59.999000Z
A901	2022-05-17T06:10:00.000000Z	2022-05-17T06:14:59.999000Z
A957	2022-05-17T06:30:00.000000Z	2022-05-17T06:34:59.999000Z
A901	2022-05-17T06:50:00.000000Z	2022-05-17T06:54:59.999000Z
A957	2022-05-17T06:50:00.000000Z	2022-05-17T06:54:59.999000Z
A957	2022-05-17T09:05:00.000000Z	2022-05-17T09:09:59.999000Z
A901	2022-05-17T10:05:00.000000Z	2022-05-17T10:09:59.999000Z
A901	2022-05-17T10:25:00.000000Z	2022-05-17T10:29:59.999000Z
A957	2022-05-17T10:55:00.000000Z	2022-05-17T10:59:59.999000Z
A901	2022-05-17T11:00:00.000000Z	2022-05-17T11:04:59.999000Z
A957	2022-05-17T11:10:00.000000Z	2022-05-17T11:14:59.999000Z
A901	2022-05-17T13:40:00.000000Z	2022-05-17T13:44:59.999000Z
A350	2022-05-17T13:50:00.000000Z	2022-05-17T13:54:59.999000Z
A901	2022-05-17T14:05:00.000000Z	2022-05-17T14:09:59.999000Z
A901	2022-05-17T14:35:00.000000Z	2022-05-17T14:39:59.999000Z
A957	2022-05-17T14:50:00.000000Z	2022-05-17T14:54:59.999000Z
A901	2022-05-17T15:00:00.000000Z	2022-05-17T15:04:59.999000Z
A901	2022-05-17T15:15:00.000000Z	2022-05-17T15:19:59.999000Z
A901	2022-05-17T15:40:00.000000Z	2022-05-17T15:44:59.999000Z
A901	2022-05-17T20:20:00.000000Z	2022-05-17T20:24:59.999000Z
A901	2022-05-17T20:55:00.000000Z	2022-05-17T20:59:59.999000Z
A901	2022-05-17T21:20:00.951000Z	2022-05-17T21:24:59.999000Z
A901	2022-05-17T22:15:00.000000Z	2022-05-17T22:19:59.999000Z
A901	2022-05-17T22:25:00.000000Z	2022-05-17T22:29:59.999000Z
A901	2022-05-17T23:05:00.000000Z	2022-05-17T23:09:59.999000Z
A901	2022-05-17T23:30:00.000000Z	2022-05-17T23:34:59.999000Z
A901	2022-05-18T00:45:00.000000Z	2022-05-18T00:49:59.999000Z
A901	2022-05-18T01:50:00.000000Z	2022-05-18T01:59:59.999000Z
A957	2022-05-18T02:00:00.000000Z	2022-05-18T02:04:59.999000Z
A901	2022-05-18T02:25:00.000000Z	2022-05-18T02:29:59.999000Z
A901	2022-05-18T04:15:00.000000Z	2022-05-18T04:19:59.999000Z
A901	2022-05-18T04:30:00.000000Z	2022-05-18T04:34:59.999000Z
A901	2022-05-18T05:15:00.000000Z	2022-05-18T05:19:59.999000Z
A957	2022-05-18T06:25:00.000000Z	2022-05-18T06:29:59.999000Z
A901	2022-05-18T06:35:00.000000Z	2022-05-18T06:39:59.999000Z
A901	2022-05-18T07:15:00.000000Z	2022-05-18T07:19:59.999000Z
A901	2022-05-18T07:25:00.951000Z	2022-05-18T07:34:59.999000Z
A901	2022-05-18T07:40:00.000000Z	2022-05-18T07:44:59.999000Z
A322	2022-05-18T07:45:00.000000Z	2022-05-18T17:44:59.999000Z
A957	2022-05-18T07:45:00.000000Z	2022-05-18T07:49:59.999000Z
A350	2022-05-18T07:45:00.000000Z	2022-05-18T17:44:59.999000Z
A350	2022-05-18T17:50:00.000000Z	2022-05-18T17:54:59.999000Z
A322	2022-05-18T18:00:00.000000Z	2022-05-18T18:04:59.999000Z
A350	2022-05-18T18:00:00.000000Z	2022-05-18T18:04:59.999000Z
A957	2022-05-19T00:00:00.000000Z	2022-05-19T23:59:59.999000Z
A322	2022-05-19T00:00:00.000000Z	2022-05-19T23:59:59.999000Z
A350	2022-05-19T00:00:00.000000Z	2022-05-19T23:59:59.999000Z
A901	2022-05-19T00:00:00.000000Z	2022-05-19T23:59:59.999000Z
A350	2022-05-20T00:00:00.000000Z	2022-05-20T23:59:59.999000Z
A957	2022-05-20T00:00:00.000000Z	2022-05-20T23:59:59.999000Z
A322	2022-05-20T00:00:00.000000Z	2022-05-20T23:59:59.999000Z
A901	2022-05-20T00:00:00.000000Z	2022-05-20T23:59:59.999000Z
A957	2022-05-21T00:00:00.000000Z	2022-05-21T23:59:59.999000Z
A350	2022-05-21T00:00:00.000000Z	2022-05-21T23:59:59.999000Z
A901	2022-05-21T00:00:00.000000Z	2022-05-21T23:59:59.999000Z
A322	2022-05-21T00:00:00.000000Z	2022-05-21T23:59:59.999000Z
A901	2022-05-22T00:00:00.000000Z	2022-05-22T23:59:59.999000Z
A350	2022-05-22T00:00:00.000000Z	2022-05-22T23:59:59.999000Z
A322	2022-05-22T00:00:00.000000Z	2022-05-22T23:59:59.999000Z
A957	2022-05-22T00:00:00.000000Z	2022-05-22T23:59:59.999000Z
A350	2022-05-23T00:00:00.000000Z	2022-05-23T23:59:59.999000Z
A901	2022-05-23T00:00:00.000000Z	2022-05-23T23:59:59.999000Z
A322	2022-05-23T00:00:00.000000Z	2022-05-23T23:59:59.999000Z
A957	2022-05-23T00:00:00.000000Z	2022-05-23T23:59:59.999000Z
A957	2022-05-24T00:00:00.000000Z	2022-05-24T23:59:59.999000Z
A901	2022-05-24T00:00:00.000000Z	2022-05-24T23:59:59.999000Z
A322	2022-05-24T00:00:00.000000Z	2022-05-24T23:59:59.999000Z
A350	2022-05-24T00:00:00.000000Z	2022-05-24T23:59:59.999000Z
A901	2022-05-25T00:00:00.000000Z	2022-05-25T23:59:59.999000Z
A957	2022-05-25T00:00:00.000000Z	2022-05-25T23:59:59.999000Z
A350	2022-05-25T00:00:00.000000Z	2022-05-25T23:59:59.999000Z
A322	2022-05-25T00:00:00.000000Z	2022-05-25T23:59:59.999000Z
A322	2022-05-26T00:00:00.000000Z	2022-05-26T23:59:59.999000Z
A350	2022-05-26T00:00:00.000000Z	2022-05-26T23:59:59.999000Z
A957	2022-05-26T00:00:00.000000Z	2022-05-26T23:59:59.999000Z
A901	2022-05-26T00:00:00.000000Z	2022-05-26T23:59:59.999000Z
A957	2022-05-27T00:00:00.000000Z	2022-05-27T23:59:59.999000Z
A350	2022-05-27T00:00:00.000000Z	2022-05-27T23:59:59.999000Z
A322	2022-05-27T00:00:00.000000Z	2022-05-27T23:59:59.999000Z
A901	2022-05-27T00:00:00.000000Z	2022-05-27T23:59:59.999000Z
A901	2022-05-28T00:00:00.000000Z	2022-05-28T23:59:59.999000Z
A322	2022-05-28T00:00:00.000000Z	2022-05-28T23:59:59.999000Z
A350	2022-05-28T00:00:00.000000Z	2022-05-28T23:59:59.999000Z
A957	2022-05-28T00:00:00.000000Z	2022-05-28T23:59:59.999000Z
A350	2022-05-29T00:00:00.000000Z	2022-05-29T23:59:59.999000Z
A901	2022-05-29T00:00:00.000000Z	2022-05-29T23:59:59.999000Z
A957	2022-05-29T00:00:00.000000Z	2022-05-29T23:59:59.999000Z
A322	2022-05-29T00:00:00.000000Z	2022-05-29T23:59:59.999000Z
A957	2022-05-30T00:00:00.000000Z	2022-05-30T23:59:59.999000Z
A322	2022-05-30T00:00:00.000000Z	2022-05-30T23:59:59.999000Z
A350	2022-05-30T00:00:00.000000Z	2022-05-30T23:59:59.999000Z
A901	2022-05-30T00:00:00.000000Z	2022-05-30T23:59:59.999000Z
A350	2022-05-31T00:00:00.000000Z	2022-05-31T23:14:59.999000Z
A957	2022-05-31T00:00:00.000000Z	2022-05-31T23:39:59.999000Z
A322	2022-05-31T00:00:00.000000Z	2022-05-31T23:09:59.999000Z
A901	2022-05-31T00:00:00.000000Z	2022-05-31T23:59:59.999000Z
A350	2022-05-31T23:45:00.000000Z	2022-05-31T23:49:59.999000Z
A350	2022-05-31T23:55:00.000000Z	2022-05-31T23:59:59.999000Z
A901	2022-06-01T00:00:00.000000Z	2022-06-01T00:09:59.999000Z
A957	2022-06-01T00:10:00.000000Z	2022-06-01T00:14:59.999000Z
A957	2022-06-01T00:20:00.000000Z	2022-06-01T00:29:59.999000Z
A350	2022-06-01T00:30:00.000000Z	2022-06-01T00:34:59.999000Z
A350	2022-06-01T00:40:00.000000Z	2022-06-01T00:44:59.999000Z
A901	2022-06-01T00:45:00.000000Z	2022-06-01T00:49:59.999000Z
A957	2022-06-01T00:50:00.000000Z	2022-06-01T00:54:59.999000Z
A322	2022-06-01T01:10:00.000000Z	2022-06-01T01:14:59.999000Z
A901	2022-06-01T01:10:00.000000Z	2022-06-01T01:14:59.999000Z
A350	2022-06-01T01:15:00.000000Z	2022-06-01T01:19:59.999000Z
A957	2022-06-01T01:15:00.000000Z	2022-06-01T01:19:59.999000Z
A901	2022-06-02T00:00:00.000000Z	2022-06-02T23:59:59.999000Z
A322	2022-06-02T00:00:00.000000Z	2022-06-02T23:59:59.999000Z
A350	2022-06-02T00:00:00.000000Z	2022-06-02T23:59:59.999000Z
A957	2022-06-02T00:00:00.000000Z	2022-06-02T23:59:59.999000Z
A350	2022-06-03T00:00:00.000000Z	2022-06-03T23:59:59.999000Z
A957	2022-06-03T00:00:00.000000Z	2022-06-03T23:59:59.999000Z
A322	2022-06-03T00:00:00.000000Z	2022-06-03T23:59:59.999000Z
A901	2022-06-03T00:00:00.000000Z	2022-06-03T23:59:59.999000Z
A322	2022-06-04T00:00:00.000000Z	2022-06-04T23:59:59.999000Z
A957	2022-06-04T00:00:00.000000Z	2022-06-04T23:59:59.999000Z
A350	2022-06-04T00:00:00.000000Z	2022-06-04T23:59:59.999000Z
A901	2022-06-04T00:00:00.000000Z	2022-06-04T23:59:59.999000Z
A350	2022-06-05T00:00:00.000000Z	2022-06-05T23:59:59.999000Z
A901	2022-06-05T00:00:00.000000Z	2022-06-05T23:59:59.999000Z
A957	2022-06-05T00:00:00.000000Z	2022-06-05T23:59:59.999000Z
A322	2022-06-05T00:00:00.000000Z	2022-06-05T23:59:59.999000Z
A957	2022-06-06T00:00:00.000000Z	2022-06-06T23:59:59.999000Z
A350	2022-06-06T00:00:00.000000Z	2022-06-06T23:59:59.999000Z
A901	2022-06-06T00:00:00.000000Z	2022-06-06T23:59:59.999000Z
A322	2022-06-06T00:00:00.000000Z	2022-06-06T23:59:59.999000Z
A350	2022-06-07T00:00:00.000000Z	2022-06-07T23:59:59.999000Z
A322	2022-06-07T00:00:00.000000Z	2022-06-07T23:59:59.999000Z
A901	2022-06-07T00:00:00.000000Z	2022-06-07T23:59:59.999000Z
A957	2022-06-07T00:00:00.000000Z	2022-06-07T23:59:59.999000Z
A322	2022-06-08T00:00:00.000000Z	2022-06-08T23:59:59.999000Z
A957	2022-06-08T00:00:00.000000Z	2022-06-08T23:59:59.999000Z
A350	2022-06-08T00:00:00.000000Z	2022-06-08T23:59:59.999000Z
A901	2022-06-08T00:00:00.000000Z	2022-06-08T23:59:59.999000Z
A322	2022-06-09T00:00:00.000000Z	2022-06-09T23:59:59.999000Z
A901	2022-06-09T00:00:00.000000Z	2022-06-09T23:59:59.999000Z
A350	2022-06-09T00:00:00.000000Z	2022-06-09T23:59:59.999000Z
A957	2022-06-09T00:00:00.000000Z	2022-06-09T23:59:59.999000Z
A322	2022-06-10T00:00:00.000000Z	2022-06-10T23:59:59.999000Z
A957	2022-06-10T00:00:00.000000Z	2022-06-10T23:59:59.999000Z
A901	2022-06-10T00:00:00.000000Z	2022-06-10T23:59:59.999000Z
A350	2022-06-10T00:00:00.000000Z	2022-06-10T23:59:59.999000Z
A322	2022-06-11T00:00:00.000000Z	2022-06-11T23:59:59.999000Z
A901	2022-06-11T00:00:00.000000Z	2022-06-11T23:59:59.999000Z
A957	2022-06-11T00:00:00.000000Z	2022-06-11T23:59:59.999000Z
A350	2022-06-11T00:00:00.000000Z	2022-06-11T23:59:59.999000Z
A957	2022-06-12T00:00:00.000000Z	2022-06-12T23:59:59.999000Z
A901	2022-06-12T00:00:00.000000Z	2022-06-12T23:59:59.999000Z
A322	2022-06-12T00:00:00.000000Z	2022-06-12T23:59:59.999000Z
A350	2022-06-12T00:00:00.000000Z	2022-06-12T07:39:59.999000Z
A350	2022-06-12T07:45:00.000000Z	2022-06-12T10:54:59.999000Z
A350	2022-06-12T11:00:00.000000Z	2022-06-12T11:04:59.999000Z
A901	2022-06-13T00:00:00.000000Z	2022-06-13T23:59:59.999000Z
A957	2022-06-13T00:00:00.000000Z	2022-06-13T23:59:59.999000Z
A350	2022-06-13T00:00:00.000000Z	2022-06-13T23:59:59.999000Z
A322	2022-06-13T00:00:00.000000Z	2022-06-13T23:59:59.999000Z
A957	2022-06-14T00:00:00.000000Z	2022-06-14T23:59:59.999000Z
A350	2022-06-14T00:00:00.000000Z	2022-06-14T23:59:59.999000Z
A322	2022-06-14T00:00:00.000000Z	2022-06-14T23:59:59.999000Z
A901	2022-06-14T00:00:00.000000Z	2022-06-14T23:59:59.999000Z
A322	2022-06-15T00:00:00.000000Z	2022-06-15T23:59:59.999000Z
A901	2022-06-15T00:00:00.000000Z	2022-06-15T23:59:59.999000Z
A957	2022-06-15T00:00:00.000000Z	2022-06-15T23:59:59.999000Z
A350	2022-06-15T00:00:00.000000Z	2022-06-15T23:59:59.999000Z
A322	2022-06-16T00:00:00.000000Z	2022-06-16T23:59:59.999000Z
A957	2022-06-16T00:00:00.000000Z	2022-06-16T23:59:59.999000Z
A901	2022-06-16T00:00:00.000000Z	2022-06-16T23:59:59.999000Z
A350	2022-06-16T00:00:00.000000Z	2022-06-16T23:59:59.999000Z
A322	2022-06-17T00:00:00.000000Z	2022-06-17T23:59:59.999000Z
A350	2022-06-17T00:00:00.000000Z	2022-06-17T23:59:59.999000Z
A957	2022-06-17T00:00:00.000000Z	2022-06-17T23:59:59.999000Z
A901	2022-06-17T00:00:00.000000Z	2022-06-17T23:59:59.999000Z
A350	2022-06-18T00:00:00.000000Z	2022-06-18T23:59:59.999000Z
A901	2022-06-18T00:00:00.000000Z	2022-06-18T23:59:59.999000Z
A957	2022-06-18T00:00:00.000000Z	2022-06-18T23:59:59.999000Z
A322	2022-06-18T00:00:00.000000Z	2022-06-18T23:59:59.999000Z
A957	2022-06-19T00:00:00.000000Z	2022-06-19T23:59:59.999000Z
A901	2022-06-19T00:00:00.000000Z	2022-06-19T23:59:59.999000Z
A350	2022-06-19T00:00:00.000000Z	2022-06-19T23:59:59.999000Z
A322	2022-06-19T00:00:00.000000Z	2022-06-19T23:59:59.999000Z
A901	2022-06-20T00:00:00.000000Z	2022-06-20T23:59:59.999000Z
A350	2022-06-20T00:00:00.000000Z	2022-06-20T23:59:59.999000Z
A957	2022-06-20T00:00:00.000000Z	2022-06-20T23:59:59.999000Z
A322	2022-06-20T00:00:00.000000Z	2022-06-20T23:59:59.999000Z
A350	2022-06-21T00:00:00.000000Z	2022-06-21T23:59:59.999000Z
A322	2022-06-21T00:00:00.000000Z	2022-06-21T23:59:59.999000Z
A957	2022-06-21T00:00:00.000000Z	2022-06-21T23:59:59.999000Z
A901	2022-06-21T00:00:00.000000Z	2022-06-21T23:59:59.999000Z
A901	2022-06-22T00:00:00.000000Z	2022-06-22T23:59:59.999000Z
A957	2022-06-22T00:00:00.000000Z	2022-06-22T23:59:59.999000Z
A322	2022-06-22T00:00:00.000000Z	2022-06-22T23:59:59.999000Z
A350	2022-06-22T00:00:00.000000Z	2022-06-22T23:59:59.999000Z
A901	2022-06-23T00:00:00.000000Z	2022-06-23T23:59:59.999000Z
A350	2022-06-23T00:00:00.000000Z	2022-06-23T23:59:59.999000Z
A322	2022-06-23T00:00:00.000000Z	2022-06-23T23:59:59.999000Z
A957	2022-06-23T00:00:00.000000Z	2022-06-23T23:59:59.999000Z
A322	2022-06-24T00:00:00.000000Z	2022-06-24T23:59:59.999000Z
A350	2022-06-24T00:00:00.000000Z	2022-06-24T23:59:59.999000Z
A901	2022-06-24T00:00:00.000000Z	2022-06-24T23:59:59.999000Z
A957	2022-06-24T00:00:00.000000Z	2022-06-24T23:59:59.999000Z
A957	2022-06-25T00:00:00.000000Z	2022-06-25T23:59:59.999000Z
A350	2022-06-25T00:00:00.000000Z	2022-06-25T23:59:59.999000Z
A322	2022-06-25T00:00:00.000000Z	2022-06-25T23:59:59.999000Z
A901	2022-06-25T00:00:00.000000Z	2022-06-25T23:59:59.999000Z
A322	2022-06-26T00:00:00.000000Z	2022-06-26T23:59:59.999000Z
A957	2022-06-26T00:00:00.000000Z	2022-06-26T23:59:59.999000Z
A350	2022-06-26T00:00:00.000000Z	2022-06-26T23:59:59.999000Z
A901	2022-06-26T00:00:00.000000Z	2022-06-26T23:59:59.999000Z
A957	2022-06-27T00:00:00.000000Z	2022-06-27T23:59:59.999000Z
A901	2022-06-27T00:00:00.000000Z	2022-06-27T23:59:59.999000Z
A322	2022-06-27T00:00:00.000000Z	2022-06-27T23:59:59.999000Z
A350	2022-06-27T00:00:00.000000Z	2022-06-27T23:59:59.999000Z
A901	2022-06-28T00:00:00.000000Z	2022-06-28T23:59:59.999000Z
A322	2022-06-28T00:00:00.000000Z	2022-06-28T23:59:59.999000Z
A350	2022-06-28T00:00:00.000000Z	2022-06-28T23:59:59.999000Z
A957	2022-06-28T00:00:00.000000Z	2022-06-28T23:59:59.999000Z
A322	2022-06-29T00:00:00.000000Z	2022-06-29T23:59:59.999000Z
A350	2022-06-29T00:00:00.000000Z	2022-06-29T23:59:59.999000Z
A901	2022-06-29T00:00:00.000000Z	2022-06-29T23:59:59.999000Z
